SHOPPING_CART_ID;DELETED_ON;CREATED_ON;AMOUNT_OF_PRODUCTS;CUSTOMER_ID
84478;;2021-12-06 00:00:00;85;6339
84479;;2020-04-29 00:00:00;88;2372
84480;;2023-07-31 00:00:00;27;1000
84481;;2021-05-29 00:00:00;152;2543
84482;;2022-04-10 00:00:00;92;9109
84483;;2020-03-25 00:00:00;54;8817
84484;;2021-06-09 00:00:00;60;4958
84485;;2022-02-21 00:00:00;21;6816
84486;;2021-01-14 00:00:00;49;4432
84487;;2022-08-01 00:00:00;142;1521
84488;;2023-05-26 00:00:00;15;726
84489;;2021-10-08 00:00:00;147;2621
84490;;2020-06-24 00:00:00;30;4440
84491;;2020-08-04 00:00:00;46;458
84492;;2020-08-02 00:00:00;48;7337
84493;;2021-09-11 00:00:00;30;256
84494;;2023-01-14 00:00:00;42;4727
84495;;2022-07-05 00:00:00;27;9742
84496;;2022-01-15 00:00:00;87;7644
84497;;2020-01-01 00:00:00;19;9820
84498;;2021-01-07 00:00:00;13;520
84499;;2023-06-05 00:00:00;34;7492
84500;;2023-04-07 00:00:00;42;4877
84501;;2023-09-12 00:00:00;69;1432
84502;;2023-10-17 00:00:00;113;908
84503;;2020-11-13 00:00:00;29;3703
84504;;2020-04-12 00:00:00;24;9954
84505;;2023-02-24 00:00:00;42;8682
84506;;2020-09-03 00:00:00;85;2259
84507;;2023-01-19 00:00:00;55;6982
84508;;2022-06-08 00:00:00;202;6156
84509;;2023-05-28 00:00:00;29;1081
84510;;2021-08-18 00:00:00;111;6530
84511;;2020-11-24 00:00:00;29;8808
84512;;2021-10-21 00:00:00;43;8834
84513;;2023-03-07 00:00:00;5;9601
84514;;2022-09-14 00:00:00;34;6432
84515;;2021-06-22 00:00:00;93;1520
84516;;2023-10-18 00:00:00;25;6398
84517;;2021-11-04 00:00:00;80;9910
84518;;2022-07-13 00:00:00;150;9901
84519;;2021-03-14 00:00:00;31;8354
84520;;2020-05-25 00:00:00;38;1214
84521;;2020-12-24 00:00:00;70;4000
84522;;2020-05-14 00:00:00;46;8940
84523;;2022-04-03 00:00:00;94;1001
84524;;2021-07-11 00:00:00;36;7851
84525;;2020-11-22 00:00:00;75;2933
84526;;2021-05-01 00:00:00;43;3179
84527;;2021-10-16 00:00:00;101;4129
84528;;2020-08-20 00:00:00;115;2479
84529;;2023-12-04 00:00:00;19;8042
84530;;2020-07-23 00:00:00;1;5977
84531;;2023-12-08 00:00:00;82;6832
84532;;2023-09-24 00:00:00;26;4068
84533;;2020-11-23 00:00:00;3;7442
84534;;2022-09-03 00:00:00;43;6077
84535;;2020-12-21 00:00:00;51;4638
84536;;2021-12-29 00:00:00;67;720
84537;;2021-08-31 00:00:00;88;8935
84538;;2020-12-11 00:00:00;8;7028
84539;;2023-04-17 00:00:00;139;4289
84540;;2020-09-18 00:00:00;52;591
84541;;2022-10-18 00:00:00;152;5374
84542;;2021-07-19 00:00:00;137;192
84543;;2020-06-03 00:00:00;34;5258
84544;;2021-06-25 00:00:00;69;7885
84545;;2020-02-17 00:00:00;36;7087
84546;;2021-04-03 00:00:00;83;863
84547;;2020-02-18 00:00:00;127;6236
84548;;2023-04-04 00:00:00;58;1960
84549;;2020-07-08 00:00:00;9;2733
84550;;2022-12-26 00:00:00;30;1387
84551;;2022-06-07 00:00:00;16;6654
84552;;2020-12-19 00:00:00;36;8816
84553;;2023-08-22 00:00:00;230;4097
84554;;2020-11-29 00:00:00;50;2147
84555;;2021-09-25 00:00:00;64;6532
84556;;2022-10-14 00:00:00;24;9448
84557;;2023-12-12 00:00:00;20;1606
84558;;2021-05-19 00:00:00;172;1865
84559;;2023-12-05 00:00:00;62;6598
84560;;2020-11-30 00:00:00;41;4733
84561;;2020-02-03 00:00:00;67;9131
84562;;2020-03-22 00:00:00;78;6688
84563;;2021-06-15 00:00:00;48;9184
84564;;2023-09-16 00:00:00;76;8171
84565;;2021-10-10 00:00:00;86;4698
84566;;2020-04-28 00:00:00;108;7279
84567;;2021-10-04 00:00:00;53;2252
84568;;2020-04-02 00:00:00;76;9134
84569;;2021-09-13 00:00:00;32;1918
84570;;2022-08-31 00:00:00;50;4564
84571;;2022-11-13 00:00:00;23;5367
84572;;2022-02-07 00:00:00;46;8802
84573;;2020-01-25 00:00:00;5;7572
84574;;2020-02-01 00:00:00;100;6579
84575;;2021-11-22 00:00:00;103;3865
84576;;2021-04-30 00:00:00;45;21
84577;;2022-12-03 00:00:00;7;2472
84578;;2022-01-28 00:00:00;80;2618
84579;;2021-07-04 00:00:00;85;7429
84580;;2022-02-14 00:00:00;85;118
84581;;2022-02-12 00:00:00;207;2040
84582;;2023-04-25 00:00:00;67;785
84583;;2023-04-24 00:00:00;53;1169
84584;;2021-08-07 00:00:00;142;2479
84585;;2023-02-14 00:00:00;116;4442
84586;;2021-07-31 00:00:00;61;7547
84587;;2023-09-08 00:00:00;137;6420
84588;;2022-12-27 00:00:00;69;6497
84589;;2023-05-13 00:00:00;33;1793
84590;;2020-05-23 00:00:00;58;1631
84591;;2021-06-03 00:00:00;24;7959
84592;;2020-08-22 00:00:00;74;7984
84593;;2023-12-30 00:00:00;16;6878
84594;;2021-02-17 00:00:00;21;5757
84595;;2023-04-04 00:00:00;35;5381
84596;;2020-03-23 00:00:00;25;5058
84597;;2022-09-01 00:00:00;23;5802
84598;;2020-10-15 00:00:00;107;2354
84599;;2022-06-28 00:00:00;75;476
84600;;2021-12-14 00:00:00;61;1034
84601;;2020-02-05 00:00:00;101;5537
84602;;2022-08-29 00:00:00;13;4537
84603;;2020-02-02 00:00:00;43;7424
84604;;2021-08-15 00:00:00;88;3694
84605;;2021-05-05 00:00:00;103;4965
84606;;2022-05-11 00:00:00;130;7541
84607;;2021-02-14 00:00:00;65;9948
84608;;2020-10-25 00:00:00;101;4135
84609;;2023-05-28 00:00:00;55;7087
84610;;2020-02-21 00:00:00;81;9677
84611;;2021-05-18 00:00:00;90;8614
84612;;2021-03-22 00:00:00;103;1608
84613;;2022-04-26 00:00:00;18;5316
84614;;2020-03-21 00:00:00;30;8676
84615;;2021-11-07 00:00:00;33;1045
84616;;2021-12-04 00:00:00;27;7173
84617;;2020-10-23 00:00:00;22;1296
84618;;2022-08-09 00:00:00;68;7017
84619;;2022-06-22 00:00:00;20;2239
84620;;2023-08-08 00:00:00;37;2098
84621;;2023-06-25 00:00:00;19;8941
84622;;2022-02-12 00:00:00;50;73
84623;;2021-12-13 00:00:00;30;4606
84624;;2020-05-09 00:00:00;79;6769
84625;;2020-11-16 00:00:00;74;5333
84626;;2021-08-19 00:00:00;50;7479
84627;;2023-05-27 00:00:00;86;8664
84628;;2021-09-04 00:00:00;54;131
84629;;2022-06-13 00:00:00;176;2532
84630;;2021-02-22 00:00:00;76;4538
84631;;2021-04-15 00:00:00;76;8216
84632;;2020-08-26 00:00:00;135;6029
84633;;2020-02-13 00:00:00;25;9507
84634;;2023-11-06 00:00:00;28;9873
84635;;2020-04-16 00:00:00;150;9802
84636;;2020-01-31 00:00:00;87;7244
84637;;2020-04-04 00:00:00;3;9226
84638;;2021-03-23 00:00:00;18;9411
84639;;2022-02-24 00:00:00;74;7484
84640;;2020-01-01 00:00:00;56;6561
84641;;2021-05-28 00:00:00;19;937
84642;;2020-11-24 00:00:00;1;9982
84643;;2023-09-09 00:00:00;83;5251
84644;;2020-10-23 00:00:00;45;3659
84645;;2021-04-27 00:00:00;84;4510
84646;;2022-05-25 00:00:00;34;5593
84647;;2021-04-12 00:00:00;41;3877
84648;;2020-10-19 00:00:00;186;3711
84649;;2020-01-20 00:00:00;43;849
84650;;2020-11-09 00:00:00;5;141
84651;;2021-09-30 00:00:00;17;6332
84652;;2022-03-17 00:00:00;5;8831
84653;;2022-07-29 00:00:00;45;654
84654;;2020-06-06 00:00:00;160;3588
84655;;2020-07-29 00:00:00;32;3019
84656;;2022-06-22 00:00:00;88;9257
84657;;2022-09-13 00:00:00;155;2769
84658;;2023-07-20 00:00:00;71;4967
84659;;2023-04-08 00:00:00;87;8014
84660;;2022-02-28 00:00:00;106;3169
84661;;2021-06-05 00:00:00;64;5742
84662;;2020-07-23 00:00:00;93;4236
84663;;2022-09-11 00:00:00;39;3356
84664;;2022-08-13 00:00:00;71;7738
84665;;2022-06-25 00:00:00;49;6075
84666;;2020-12-03 00:00:00;45;3938
84667;;2022-05-27 00:00:00;24;4758
84668;;2023-05-14 00:00:00;107;5501
84669;;2023-01-11 00:00:00;39;9717
84670;;2022-01-28 00:00:00;91;5541
84671;;2022-08-13 00:00:00;45;6002
84672;;2021-11-05 00:00:00;16;5320
84673;;2020-05-09 00:00:00;57;8684
84674;;2021-04-23 00:00:00;30;3769
84675;;2022-09-19 00:00:00;67;2576
84676;;2022-12-24 00:00:00;25;3857
84677;;2022-07-15 00:00:00;61;6003
84678;;2023-02-06 00:00:00;39;4827
84679;;2023-01-23 00:00:00;76;4439
84680;;2021-08-13 00:00:00;177;8242
84681;;2020-04-12 00:00:00;278;3319
84682;;2021-10-31 00:00:00;191;1653
84683;;2023-03-17 00:00:00;144;8911
84684;;2023-11-22 00:00:00;28;3228
84685;;2021-05-09 00:00:00;77;3082
84686;;2020-12-12 00:00:00;125;1564
84687;;2022-09-03 00:00:00;59;6486
84688;;2021-01-16 00:00:00;225;5046
84689;;2023-10-13 00:00:00;12;6994
84690;;2021-08-28 00:00:00;113;1353
84691;;2020-03-03 00:00:00;18;6048
84692;;2021-06-15 00:00:00;117;3397
84693;;2023-05-26 00:00:00;124;3772
84694;;2021-09-20 00:00:00;168;9030
84695;;2020-12-19 00:00:00;13;8035
84696;;2022-07-05 00:00:00;121;3427
84697;;2020-03-31 00:00:00;33;2832
84698;;2023-02-11 00:00:00;99;1215
84699;;2023-09-27 00:00:00;28;308
84700;;2021-07-11 00:00:00;125;1397
84701;;2021-01-14 00:00:00;109;2735
84702;;2022-10-29 00:00:00;185;7369
84703;;2022-07-23 00:00:00;25;1571
84704;;2020-11-03 00:00:00;108;7699
84705;;2021-09-15 00:00:00;23;4600
84706;;2023-09-24 00:00:00;21;7323
84707;;2020-09-08 00:00:00;107;3984
84708;;2022-01-14 00:00:00;116;5639
84709;;2021-03-09 00:00:00;37;9101
84710;;2022-08-16 00:00:00;117;1750
84711;;2020-04-10 00:00:00;33;4306
84712;;2022-03-31 00:00:00;53;430
84713;;2023-01-10 00:00:00;127;2243
84714;;2021-01-22 00:00:00;44;1570
84715;;2023-09-02 00:00:00;171;9069
84716;;2022-09-08 00:00:00;32;8862
84717;;2020-01-15 00:00:00;2;4574
84718;;2023-01-18 00:00:00;48;165
84719;;2022-01-26 00:00:00;77;2587
84720;;2023-11-10 00:00:00;89;3970
84721;;2023-01-10 00:00:00;18;1137
84722;;2021-10-16 00:00:00;135;691
84723;;2023-06-02 00:00:00;31;8933
84724;;2021-12-07 00:00:00;108;2650
84725;;2021-04-28 00:00:00;5;664
84726;;2021-10-30 00:00:00;52;1345
84727;;2023-05-09 00:00:00;29;9727
84728;;2022-06-30 00:00:00;19;7802
84729;;2021-01-16 00:00:00;24;7948
84730;;2021-09-20 00:00:00;14;411
84731;;2020-09-14 00:00:00;213;8463
84732;;2023-08-29 00:00:00;135;9312
84733;;2023-06-22 00:00:00;49;1858
84734;;2020-06-02 00:00:00;64;266
84735;;2020-05-03 00:00:00;106;7348
84736;;2023-01-04 00:00:00;18;1354
84737;;2023-05-03 00:00:00;24;5434
84738;;2023-05-16 00:00:00;94;9909
84739;;2020-09-30 00:00:00;46;2092
84740;;2022-07-21 00:00:00;18;317
84741;;2020-07-18 00:00:00;19;6634
84742;;2020-06-01 00:00:00;106;9121
84743;;2020-06-30 00:00:00;43;9827
84744;;2022-06-14 00:00:00;101;8745
84745;;2021-06-15 00:00:00;20;3370
84746;;2021-08-23 00:00:00;15;3568
84747;;2023-05-27 00:00:00;33;7766
84748;;2023-05-22 00:00:00;24;5609
84749;;2022-12-02 00:00:00;102;7372
84750;;2023-06-23 00:00:00;35;9776
84751;;2023-08-08 00:00:00;123;930
84752;;2023-11-04 00:00:00;27;6388
84753;;2023-02-24 00:00:00;40;9233
84754;;2021-01-18 00:00:00;55;9586
84755;;2020-05-05 00:00:00;84;4594
84756;;2022-03-26 00:00:00;152;5425
84757;;2023-12-09 00:00:00;24;3926
84758;;2023-08-28 00:00:00;30;3512
84759;;2020-01-30 00:00:00;75;248
84760;;2020-06-26 00:00:00;93;515
84761;;2021-11-14 00:00:00;52;8459
84762;;2021-03-04 00:00:00;91;7165
84763;;2022-09-12 00:00:00;121;5390
84764;;2020-05-04 00:00:00;82;9680
84765;;2022-02-04 00:00:00;84;9735
84766;;2021-03-23 00:00:00;18;9380
84767;;2021-07-03 00:00:00;31;1840
84768;;2022-07-25 00:00:00;98;370
84769;;2022-07-29 00:00:00;45;1078
84770;;2023-05-15 00:00:00;21;2911
84771;;2022-05-23 00:00:00;23;3736
84772;;2022-08-20 00:00:00;60;5212
84773;;2023-11-22 00:00:00;120;9787
84774;;2023-09-07 00:00:00;27;5041
84775;;2021-04-15 00:00:00;62;1233
84776;;2020-01-29 00:00:00;36;3879
84777;;2020-05-16 00:00:00;2;2702
84778;;2022-12-16 00:00:00;57;500
84779;;2021-04-26 00:00:00;165;8860
84780;;2021-10-24 00:00:00;35;3141
84781;;2020-07-05 00:00:00;48;1624
84782;;2022-03-06 00:00:00;60;5667
84783;;2022-05-24 00:00:00;76;889
84784;;2022-01-07 00:00:00;23;5357
84785;;2023-01-31 00:00:00;14;796
84786;;2022-04-12 00:00:00;52;4208
84787;;2020-08-05 00:00:00;35;6973
84788;;2020-07-27 00:00:00;140;611
84789;;2020-07-26 00:00:00;108;4079
84790;;2022-03-07 00:00:00;23;5677
84791;;2020-05-16 00:00:00;51;5629
84792;;2021-02-14 00:00:00;79;1172
84793;;2021-02-25 00:00:00;27;7109
84794;;2022-02-08 00:00:00;10;8848
84795;;2020-02-19 00:00:00;68;275
84796;;2023-09-20 00:00:00;169;8953
84797;;2020-04-12 00:00:00;38;5695
84798;;2021-04-30 00:00:00;99;4077
84799;;2023-06-27 00:00:00;3;6990
84800;;2022-04-18 00:00:00;55;6624
84801;;2020-07-20 00:00:00;106;7984
84802;;2023-03-03 00:00:00;86;1438
84803;;2023-03-02 00:00:00;138;9190
84804;;2021-10-27 00:00:00;33;5995
84805;;2023-01-04 00:00:00;73;7227
84806;;2021-01-23 00:00:00;109;8525
84807;;2021-01-19 00:00:00;38;484
84808;;2022-01-18 00:00:00;6;659
84809;;2022-09-23 00:00:00;193;508
84810;;2023-11-07 00:00:00;44;9726
84811;;2023-09-24 00:00:00;123;8434
84812;;2022-09-27 00:00:00;42;9324
84813;;2022-02-08 00:00:00;25;8395
84814;;2022-12-02 00:00:00;63;8066
84815;;2021-08-29 00:00:00;89;4992
84816;;2023-03-03 00:00:00;45;4996
84817;;2022-10-15 00:00:00;26;847
84818;;2022-10-11 00:00:00;28;1541
84819;;2021-11-07 00:00:00;33;9503
84820;;2021-04-10 00:00:00;91;5343
84821;;2023-06-30 00:00:00;27;5516
84822;;2022-01-22 00:00:00;45;4243
84823;;2021-11-20 00:00:00;89;1328
84824;;2022-02-11 00:00:00;82;3035
84825;;2021-06-27 00:00:00;195;6517
84826;;2021-12-28 00:00:00;98;6807
84827;;2023-03-06 00:00:00;40;76
84828;;2023-02-17 00:00:00;35;3834
84829;;2022-08-14 00:00:00;165;2487
84830;;2020-07-19 00:00:00;141;8795
84831;;2020-04-02 00:00:00;50;6987
84832;;2022-08-28 00:00:00;32;1637
84833;;2022-02-20 00:00:00;8;7499
84834;;2020-02-11 00:00:00;42;9022
84835;;2022-08-14 00:00:00;121;4483
84836;;2023-07-18 00:00:00;55;6800
84837;;2023-12-29 00:00:00;34;9916
84838;;2023-03-30 00:00:00;92;6051
84839;;2020-03-14 00:00:00;72;8600
84840;;2022-11-02 00:00:00;29;9484
84841;;2023-01-31 00:00:00;118;8577
84842;;2021-09-04 00:00:00;22;9469
84843;;2021-08-25 00:00:00;117;7324
84844;;2020-03-20 00:00:00;48;1997
84845;;2020-04-14 00:00:00;46;5373
84846;;2020-10-16 00:00:00;17;4916
84847;;2021-12-02 00:00:00;106;4555
84848;;2023-03-27 00:00:00;18;2129
84849;;2022-03-25 00:00:00;93;9633
84850;;2022-05-07 00:00:00;8;3937
84851;;2023-08-21 00:00:00;13;7825
84852;;2021-10-02 00:00:00;44;3251
84853;;2020-12-13 00:00:00;98;623
84854;;2021-05-23 00:00:00;151;4360
84855;;2020-09-28 00:00:00;71;9508
84856;;2022-11-03 00:00:00;177;8462
84857;;2023-05-14 00:00:00;91;8522
84858;;2022-11-25 00:00:00;65;7026
84859;;2020-05-23 00:00:00;30;2963
84860;;2021-01-21 00:00:00;68;7071
84861;;2020-02-04 00:00:00;91;8068
84862;;2022-04-26 00:00:00;70;1100
84863;;2023-03-10 00:00:00;42;1501
84864;;2023-10-14 00:00:00;38;907
84865;;2021-11-06 00:00:00;47;1395
84866;;2020-12-02 00:00:00;85;5847
84867;;2021-11-17 00:00:00;23;7353
84868;;2020-01-20 00:00:00;124;945
84869;;2021-01-24 00:00:00;75;801
84870;;2021-08-27 00:00:00;79;463
84871;;2023-09-29 00:00:00;55;497
84872;;2021-06-21 00:00:00;51;5401
84873;;2023-01-12 00:00:00;47;2744
84874;;2020-11-06 00:00:00;121;8347
84875;;2020-09-21 00:00:00;28;3031
84876;;2022-07-25 00:00:00;38;5289
84877;;2021-04-13 00:00:00;49;7459
84878;;2022-07-21 00:00:00;69;8271
84879;;2020-10-31 00:00:00;76;9331
84880;;2020-12-22 00:00:00;59;6
84881;;2020-01-12 00:00:00;46;3149
84882;;2022-07-09 00:00:00;68;9978
84883;;2023-06-04 00:00:00;49;6526
84884;;2020-06-15 00:00:00;27;3408
84885;;2020-06-17 00:00:00;125;5124
84886;;2022-10-08 00:00:00;58;9224
84887;;2021-08-10 00:00:00;38;2191
84888;;2021-05-28 00:00:00;22;5022
84889;;2022-03-17 00:00:00;97;593
84890;;2023-01-29 00:00:00;58;2207
84891;;2023-08-13 00:00:00;42;3446
84892;;2023-07-17 00:00:00;199;3764
84893;;2022-01-12 00:00:00;20;1166
84894;;2020-01-25 00:00:00;88;3302
84895;;2022-02-21 00:00:00;57;5191
84896;;2020-08-24 00:00:00;35;7340
84897;;2023-06-15 00:00:00;59;9311
84898;;2023-12-01 00:00:00;114;6150
84899;;2020-05-04 00:00:00;48;1791
84900;;2022-04-02 00:00:00;38;4434
84901;;2020-07-04 00:00:00;67;5287
84902;;2023-10-19 00:00:00;9;508
84903;;2021-09-14 00:00:00;69;4420
84904;;2023-10-28 00:00:00;37;4285
84905;;2022-02-02 00:00:00;108;4140
84906;;2022-03-31 00:00:00;48;9330
84907;;2020-11-27 00:00:00;110;7849
84908;;2021-10-27 00:00:00;280;8927
84909;;2021-08-05 00:00:00;63;8099
84910;;2020-07-15 00:00:00;42;482
84911;;2021-08-30 00:00:00;29;7796
84912;;2020-02-11 00:00:00;85;722
84913;;2023-02-23 00:00:00;154;2183
84914;;2020-06-05 00:00:00;159;6337
84915;;2021-09-17 00:00:00;10;6664
84916;;2021-12-25 00:00:00;72;9480
84917;;2023-06-05 00:00:00;58;2204
84918;;2023-04-06 00:00:00;164;7717
84919;;2022-08-26 00:00:00;79;882
84920;;2022-10-19 00:00:00;19;7722
84921;;2021-11-15 00:00:00;71;2254
84922;;2023-09-09 00:00:00;74;919
84923;;2023-09-02 00:00:00;47;8713
84924;;2022-07-29 00:00:00;122;4462
84925;;2023-07-26 00:00:00;86;7830
84926;;2021-01-16 00:00:00;79;5883
84927;;2022-08-27 00:00:00;97;3944
84928;;2023-03-06 00:00:00;43;3278
84929;;2021-04-25 00:00:00;116;5047
84930;;2022-08-16 00:00:00;47;1411
84931;;2023-04-26 00:00:00;86;3197
84932;;2022-08-08 00:00:00;32;4774
84933;;2022-02-19 00:00:00;118;7695
84934;;2021-08-22 00:00:00;16;1504
84935;;2023-09-19 00:00:00;127;2196
84936;;2020-09-25 00:00:00;44;5518
84937;;2023-01-06 00:00:00;51;262
84938;;2023-08-18 00:00:00;21;8821
84939;;2023-08-21 00:00:00;18;54
84940;;2023-01-26 00:00:00;52;7009
84941;;2021-02-18 00:00:00;14;835
84942;;2021-05-13 00:00:00;49;8875
84943;;2021-11-13 00:00:00;160;59
84944;;2022-07-23 00:00:00;349;6311
84945;;2021-03-20 00:00:00;109;3002
84946;;2021-05-24 00:00:00;19;868
84947;;2020-08-28 00:00:00;15;1382
84948;;2023-05-05 00:00:00;34;9347
84949;;2023-04-19 00:00:00;180;2862
84950;;2023-01-08 00:00:00;76;6402
84951;;2023-12-28 00:00:00;140;8045
84952;;2021-10-01 00:00:00;113;9263
84953;;2022-03-04 00:00:00;92;8769
84954;;2022-10-25 00:00:00;11;7762
84955;;2022-03-23 00:00:00;48;2837
84956;;2022-11-21 00:00:00;167;7960
84957;;2023-05-13 00:00:00;83;866
84958;;2020-11-22 00:00:00;75;8696
84959;;2022-01-06 00:00:00;120;730
84960;;2023-02-06 00:00:00;275;1746
84961;;2020-05-13 00:00:00;26;1800
84962;;2021-08-12 00:00:00;16;9515
84963;;2020-07-09 00:00:00;41;6807
84964;;2020-05-30 00:00:00;42;9113
84965;;2020-04-25 00:00:00;40;6244
84966;;2023-08-04 00:00:00;144;7093
84967;;2023-10-19 00:00:00;95;9459
84968;;2023-01-17 00:00:00;60;5130
84969;;2023-06-18 00:00:00;117;429
84970;;2020-12-04 00:00:00;21;6226
84971;;2022-10-31 00:00:00;211;276
84972;;2023-05-26 00:00:00;70;5080
84973;;2022-07-20 00:00:00;50;1601
84974;;2022-01-17 00:00:00;36;278
84975;;2020-08-08 00:00:00;47;5308
84976;;2021-11-13 00:00:00;40;5709
84977;;2023-11-28 00:00:00;213;5285
84978;;2020-10-26 00:00:00;42;826
84979;;2020-04-13 00:00:00;219;4624
84980;;2023-05-22 00:00:00;202;7087
84981;;2022-07-28 00:00:00;40;5551
84982;;2020-06-08 00:00:00;204;6298
84983;;2020-03-18 00:00:00;60;2963
84984;;2021-10-31 00:00:00;34;7793
84985;;2021-05-19 00:00:00;129;382
84986;;2022-07-22 00:00:00;52;5228
84987;;2020-10-15 00:00:00;24;7080
84988;;2021-01-10 00:00:00;113;375
84989;;2022-09-25 00:00:00;69;8149
84990;;2020-06-03 00:00:00;39;7747
84991;;2020-03-26 00:00:00;188;6511
84992;;2021-08-20 00:00:00;4;5889
84993;;2020-07-01 00:00:00;47;3675
84994;;2023-05-19 00:00:00;16;9511
84995;;2023-10-01 00:00:00;158;5675
84996;;2020-09-20 00:00:00;120;3182
84997;;2020-03-01 00:00:00;11;8426
84998;;2023-01-18 00:00:00;58;5713
84999;;2022-03-06 00:00:00;68;749
85000;;2021-11-06 00:00:00;29;5792
85001;;2020-11-06 00:00:00;24;3235
85002;;2021-03-16 00:00:00;10;8707
85003;;2021-03-19 00:00:00;47;5490
85004;;2023-11-28 00:00:00;125;7773
85005;;2021-07-31 00:00:00;43;2439
85006;;2022-01-06 00:00:00;74;2231
85007;;2021-11-06 00:00:00;29;3484
85008;;2021-07-03 00:00:00;9;4725
85009;;2020-06-24 00:00:00;22;104
85010;;2023-04-18 00:00:00;36;6372
85011;;2023-01-05 00:00:00;55;5661
85012;;2022-03-01 00:00:00;21;9122
85013;;2020-10-06 00:00:00;57;6631
85014;;2020-01-31 00:00:00;44;6520
85015;;2022-02-07 00:00:00;81;7275
85016;;2023-06-26 00:00:00;82;1826
85017;;2023-06-06 00:00:00;82;7798
85018;;2020-10-20 00:00:00;4;8209
85019;;2023-12-05 00:00:00;16;7119
85020;;2022-08-01 00:00:00;180;7032
85021;;2023-03-07 00:00:00;18;4118
85022;;2022-02-13 00:00:00;37;2705
85023;;2020-11-07 00:00:00;39;5176
85024;;2023-06-12 00:00:00;87;6563
85025;;2023-12-13 00:00:00;265;8292
85026;;2020-04-18 00:00:00;8;9389
85027;;2020-04-17 00:00:00;69;7149
85028;;2020-07-14 00:00:00;70;6111
85029;;2023-08-19 00:00:00;149;9936
85030;;2023-09-08 00:00:00;151;864
85031;;2023-07-26 00:00:00;115;5693
85032;;2023-11-21 00:00:00;14;9685
85033;;2022-10-13 00:00:00;26;2036
85034;;2022-05-05 00:00:00;72;9752
85035;;2022-01-01 00:00:00;100;3538
85036;;2020-08-30 00:00:00;49;8269
85037;;2023-05-20 00:00:00;145;5342
85038;;2022-04-18 00:00:00;53;2433
85039;;2022-03-18 00:00:00;12;9490
85040;;2020-05-14 00:00:00;34;5567
85041;;2020-06-20 00:00:00;12;7361
85042;;2021-10-31 00:00:00;97;9299
85043;;2021-06-13 00:00:00;96;6598
85044;;2020-10-07 00:00:00;122;6816
85045;;2020-07-09 00:00:00;9;308
85046;;2021-05-04 00:00:00;5;8240
85047;;2023-11-20 00:00:00;156;7666
85048;;2022-10-10 00:00:00;95;594
85049;;2021-08-09 00:00:00;141;5248
85050;;2021-02-15 00:00:00;175;9213
85051;;2021-09-06 00:00:00;208;3414
85052;;2022-06-26 00:00:00;153;8850
85053;;2021-03-22 00:00:00;162;3568
85054;;2023-04-07 00:00:00;145;8444
85055;;2023-06-11 00:00:00;191;1978
85056;;2020-08-26 00:00:00;44;3470
85057;;2021-08-08 00:00:00;61;5961
85058;;2020-05-07 00:00:00;177;231
85059;;2020-12-19 00:00:00;50;6796
85060;;2020-07-03 00:00:00;90;4613
85061;;2020-01-20 00:00:00;119;2049
85062;;2022-04-09 00:00:00;9;8790
85063;;2022-12-12 00:00:00;22;9191
85064;;2021-07-26 00:00:00;194;7838
85065;;2020-01-01 00:00:00;130;7322
85066;;2023-12-01 00:00:00;115;8972
85067;;2023-08-09 00:00:00;120;1045
85068;;2022-02-24 00:00:00;136;7941
85069;;2022-05-14 00:00:00;89;2503
85070;;2022-04-16 00:00:00;51;2226
85071;;2020-09-19 00:00:00;16;2531
85072;;2021-02-09 00:00:00;24;6441
85073;;2020-10-07 00:00:00;164;8881
85074;;2021-11-29 00:00:00;21;3297
85075;;2020-11-23 00:00:00;88;6679
85076;;2022-11-23 00:00:00;18;3313
85077;;2020-04-13 00:00:00;32;988
85078;;2022-09-10 00:00:00;38;3707
85079;;2023-01-28 00:00:00;134;9082
85080;;2021-10-22 00:00:00;69;3386
85081;;2021-09-02 00:00:00;52;3031
85082;;2021-11-12 00:00:00;113;4624
85083;;2020-12-18 00:00:00;77;1196
85084;;2020-12-31 00:00:00;59;3265
85085;;2020-09-28 00:00:00;67;5759
85086;;2020-01-21 00:00:00;25;9571
85087;;2022-12-27 00:00:00;73;3827
85088;;2022-09-20 00:00:00;8;890
85089;;2022-11-04 00:00:00;76;6894
85090;;2023-03-15 00:00:00;73;8129
85091;;2023-12-22 00:00:00;41;695
85092;;2021-11-23 00:00:00;93;9960
85093;;2023-07-21 00:00:00;134;86
85094;;2022-10-19 00:00:00;17;4790
85095;;2022-11-29 00:00:00;79;9473
85096;;2020-06-28 00:00:00;79;8235
85097;;2022-04-07 00:00:00;63;8643
85098;;2020-06-12 00:00:00;43;4896
85099;;2022-11-10 00:00:00;130;7633
85100;;2022-07-02 00:00:00;87;9854
85101;;2022-10-30 00:00:00;77;3880
85102;;2020-11-25 00:00:00;154;4316
85103;;2020-04-27 00:00:00;136;1829
85104;;2021-05-07 00:00:00;31;4376
85105;;2022-03-09 00:00:00;11;8863
85106;;2020-12-08 00:00:00;14;5747
85107;;2020-06-06 00:00:00;52;1198
85108;;2023-01-11 00:00:00;139;6109
85109;;2020-04-04 00:00:00;8;1167
85110;;2022-03-21 00:00:00;95;9574
85111;;2023-05-12 00:00:00;92;7283
85112;;2023-09-14 00:00:00;235;8137
85113;;2023-10-05 00:00:00;99;4800
85114;;2020-08-15 00:00:00;22;5675
