PAYMENT_ID;PAYMENT_DATE;CASH_FLOW;SUPPLIER_ID;ORDER_ID;EMPLOYEE_ID;WAREHOUSE_ID;PAYMENT_METHOD_ID
73211;2024-05-08 00:00:00;114.56;;73212;;;3
73212;2024-02-05 00:00:00;113.64;;73213;;;5
73213;2024-09-15 00:00:00;92.62;;73214;;;6
73214;2024-04-02 00:00:00;300.09;;73215;;;3
73215;2024-08-20 00:00:00;499.39;;73216;;;6
73216;2024-03-29 00:00:00;664.68;;73217;;;3
73217;2023-11-19 00:00:00;849.05;;73218;;;4
73218;2023-11-21 00:00:00;457.78;;73219;;;1
73219;2023-12-09 00:00:00;573.63;;73220;;;5
73220;2023-11-16 00:00:00;361.14;;73221;;;1
73221;2023-12-05 00:00:00;260.04;;73222;;;2
73222;2024-03-12 00:00:00;399.94;;73223;;;7
73223;2024-01-25 00:00:00;474.44;;73224;;;7
73224;2023-09-18 00:00:00;333.8;;73225;;;3
73225;2024-07-25 00:00:00;215.47;;73226;;;6
73226;2024-06-02 00:00:00;105.97;;73227;;;7
73227;2024-08-20 00:00:00;75.11;;73228;;;6
73228;2024-04-29 00:00:00;44.72;;73229;;;1
73229;2023-10-19 00:00:00;67.91;;73230;;;7
73230;2023-11-12 00:00:00;73.76;;73231;;;6
73231;2024-04-20 00:00:00;257.35;;73232;;;4
73232;2024-04-25 00:00:00;19.86;;73233;;;7
73233;2024-08-09 00:00:00;464.94;;73234;;;3
73234;2023-09-30 00:00:00;313.93;;73235;;;7
73235;2024-07-04 00:00:00;232.25;;73236;;;7
73236;2024-03-11 00:00:00;509.44;;73237;;;2
73237;2023-10-03 00:00:00;199.2;;73238;;;7
73238;2024-03-18 00:00:00;179.78;;73239;;;3
73239;2024-03-24 00:00:00;866.35;;73240;;;5
73240;2024-05-12 00:00:00;149.97;;73241;;;6
73241;2024-07-31 00:00:00;253.29;;73242;;;4
73242;2024-08-01 00:00:00;179.75;;73243;;;6
73243;2024-07-31 00:00:00;124.34;;73244;;;4
73244;2023-10-28 00:00:00;61.2;;73245;;;7
73245;2024-03-03 00:00:00;153.48;;73246;;;1
73246;2024-08-26 00:00:00;96.56;;73247;;;2
73247;2024-01-26 00:00:00;724.54;;73248;;;5
73248;2024-07-03 00:00:00;298.32;;73249;;;5
73249;2023-11-25 00:00:00;118.64;;73250;;;6
73250;2024-02-25 00:00:00;328.69;;73251;;;6
73251;2024-02-29 00:00:00;390.18;;73252;;;3
73252;2023-12-02 00:00:00;374.59;;73253;;;7
73253;2023-11-01 00:00:00;644.4;;73254;;;2
73254;2024-02-20 00:00:00;446.7;;73255;;;3
73255;2023-09-21 00:00:00;307.11;;73256;;;3
73256;2023-11-06 00:00:00;910.16;;73257;;;4
73257;2023-11-26 00:00:00;560.87;;73258;;;6
73258;2023-10-21 00:00:00;454.53;;73259;;;5
73259;2024-08-09 00:00:00;117.59;;73260;;;4
73260;2024-04-19 00:00:00;251.63;;73261;;;3
73261;2024-02-08 00:00:00;197.68;;73262;;;5
73262;2024-05-09 00:00:00;61.6;;73263;;;5
73263;2023-12-12 00:00:00;204.12;;73264;;;2
73264;2024-08-08 00:00:00;328.08;;73265;;;6
73265;2024-04-19 00:00:00;133.61;;73266;;;2
73266;2024-07-21 00:00:00;202.46;;73267;;;1
73267;2024-04-17 00:00:00;324.7;;73268;;;5
73268;2024-03-01 00:00:00;354.72;;73269;;;4
73269;2024-06-07 00:00:00;66.22;;73270;;;3
73270;2024-05-31 00:00:00;341.3;;73271;;;4
73271;2024-07-20 00:00:00;51.72;;73272;;;6
73272;2023-10-22 00:00:00;64.11;;73273;;;4
73273;2024-07-07 00:00:00;292.93;;73274;;;7
73274;2024-09-29 00:00:00;1313.01;;73275;;;4
73275;2024-09-06 00:00:00;348.44;;73276;;;5
73276;2024-03-15 00:00:00;69.37;;73277;;;2
73277;2024-09-03 00:00:00;246.97;;73278;;;5
73278;2024-05-19 00:00:00;206.28;;73279;;;7
73279;2024-06-16 00:00:00;179.74;;73280;;;2
73280;2024-08-08 00:00:00;874.31;;73281;;;6
73281;2023-10-27 00:00:00;109.01;;73282;;;3
73282;2024-03-04 00:00:00;134.09;;73283;;;5
73283;2024-06-20 00:00:00;380.67;;73284;;;5
73284;2024-03-05 00:00:00;110.63;;73285;;;3
73285;2024-06-07 00:00:00;74.63;;73286;;;6
73286;2024-07-14 00:00:00;933.39;;73287;;;7
73287;2024-04-21 00:00:00;811.91;;73288;;;1
73288;2024-04-23 00:00:00;148.89;;73289;;;3
73289;2024-09-04 00:00:00;185.21;;73290;;;1
73290;2024-06-05 00:00:00;64.79;;73291;;;3
73291;2024-09-23 00:00:00;170.56;;73292;;;4
73292;2024-01-29 00:00:00;135.47;;73293;;;7
73293;2024-06-28 00:00:00;367.31;;73294;;;6
73294;2023-12-24 00:00:00;20.9;;73295;;;7
73295;2024-03-14 00:00:00;293.66;;73296;;;6
73296;2024-02-20 00:00:00;145.77;;73297;;;2
73297;2024-07-05 00:00:00;227.54;;73298;;;6
73298;2024-05-04 00:00:00;315.83;;73299;;;4
73299;2024-05-24 00:00:00;227.19;;73300;;;6
73300;2024-09-19 00:00:00;252.31;;73301;;;3
73301;2023-09-22 00:00:00;380.78;;73302;;;4
73302;2024-02-24 00:00:00;490.83;;73303;;;7
73303;2023-10-07 00:00:00;121.97;;73304;;;3
73304;2024-08-02 00:00:00;179.2;;73305;;;4
73305;2023-11-30 00:00:00;206.5;;73306;;;7
73306;2024-03-07 00:00:00;437.95;;73307;;;4
73307;2023-11-26 00:00:00;567.89;;73308;;;5
73308;2024-08-31 00:00:00;139.58;;73309;;;1
73309;2024-05-27 00:00:00;220.18;;73310;;;6
73310;2024-07-30 00:00:00;75.18;;73311;;;1
73311;2023-11-11 00:00:00;228.36;;73312;;;3
73312;2024-04-11 00:00:00;187.83;;73313;;;3
73313;2024-04-09 00:00:00;124.29;;73314;;;5
73314;2023-12-12 00:00:00;85.9;;73315;;;7
73315;2024-05-06 00:00:00;62.26;;73316;;;1
73316;2023-12-15 00:00:00;24.49;;73317;;;7
73317;2023-11-13 00:00:00;183.48;;73318;;;2
73318;2024-03-14 00:00:00;215.69;;73319;;;6
73319;2024-09-07 00:00:00;129.33;;73320;;;3
73320;2024-08-10 00:00:00;65.76;;73321;;;1
73321;2023-10-12 00:00:00;101.55;;73322;;;6
73322;2023-12-09 00:00:00;568.56;;73323;;;2
73323;2023-09-29 00:00:00;80.28;;73324;;;4
73324;2024-05-30 00:00:00;434.89;;73325;;;7
73325;2023-12-23 00:00:00;41.46;;73326;;;5
73326;2024-06-21 00:00:00;639.79;;73327;;;1
73327;2024-07-19 00:00:00;244.78;;73328;;;2
73328;2024-04-20 00:00:00;1090.78;;73329;;;4
73329;2023-10-25 00:00:00;236.68;;73330;;;5
73330;2024-07-17 00:00:00;79.93;;73331;;;6
73331;2023-11-12 00:00:00;223.02;;73332;;;6
73332;2024-04-08 00:00:00;131.56;;73333;;;7
73333;2024-05-27 00:00:00;289.12;;73334;;;2
73334;2024-02-26 00:00:00;201.06;;73335;;;4
73335;2024-06-24 00:00:00;106.9;;73336;;;5
73336;2024-08-18 00:00:00;253.78;;73337;;;2
73337;2023-12-06 00:00:00;422.29;;73338;;;1
73338;2023-12-02 00:00:00;66.72;;73339;;;6
73339;2023-12-23 00:00:00;443.47;;73340;;;4
73340;2024-04-11 00:00:00;423.82;;73341;;;5
73341;2024-02-21 00:00:00;117.62;;73342;;;2
73342;2024-07-03 00:00:00;356.57;;73343;;;1
73343;2024-03-04 00:00:00;309.98;;73344;;;2
73344;2023-10-08 00:00:00;129.4;;73345;;;7
73345;2024-04-16 00:00:00;226.36;;73346;;;3
73346;2024-08-17 00:00:00;509.56;;73347;;;4
73347;2024-07-23 00:00:00;216.36;;73348;;;1
73348;2024-03-24 00:00:00;213.54;;73349;;;1
73349;2024-07-09 00:00:00;121.65;;73350;;;5
73350;2024-07-04 00:00:00;61.69;;73351;;;6
73351;2024-06-19 00:00:00;322.0;;73352;;;2
73352;2024-04-03 00:00:00;736.7;;73353;;;6
73353;2024-09-10 00:00:00;670.94;;73354;;;3
73354;2023-12-08 00:00:00;373.68;;73355;;;7
73355;2024-04-14 00:00:00;286.79;;73356;;;7
73356;2024-01-19 00:00:00;466.56;;73357;;;1
73357;2024-05-08 00:00:00;62.71;;73358;;;7
73358;2024-02-17 00:00:00;259.94;;73359;;;1
73359;2023-12-16 00:00:00;20.58;;73360;;;2
73360;2024-01-09 00:00:00;25.11;;73361;;;4
73361;2023-12-04 00:00:00;177.54;;73362;;;1
73362;2023-12-01 00:00:00;62.21;;73363;;;2
73363;2024-05-12 00:00:00;530.59;;73364;;;6
73364;2024-06-09 00:00:00;584.62;;73365;;;4
73365;2023-12-10 00:00:00;264.27;;73366;;;1
73366;2023-11-19 00:00:00;362.87;;73367;;;6
73367;2024-03-02 00:00:00;137.39;;73368;;;1
73368;2024-06-28 00:00:00;194.55;;73369;;;4
73369;2024-01-09 00:00:00;230.07;;73370;;;7
73370;2024-09-22 00:00:00;160.64;;73371;;;1
73371;2024-06-08 00:00:00;37.05;;73372;;;6
73372;2024-05-22 00:00:00;618.61;;73373;;;1
73373;2024-09-18 00:00:00;413.39;;73374;;;7
73374;2024-05-21 00:00:00;233.05;;73375;;;3
73375;2024-06-28 00:00:00;37.52;;73376;;;6
73376;2023-12-02 00:00:00;207.32;;73377;;;4
73377;2023-09-17 00:00:00;423.15;;73378;;;6
73378;2023-11-29 00:00:00;117.44;;73379;;;6
73379;2024-03-03 00:00:00;761.47;;73380;;;7
73380;2023-09-20 00:00:00;457.15;;73381;;;6
73381;2024-06-23 00:00:00;1138.08;;73382;;;2
73382;2024-03-01 00:00:00;374.06;;73383;;;1
73383;2024-04-28 00:00:00;244.8;;73384;;;7
73384;2024-08-07 00:00:00;172.42;;73385;;;5
73385;2024-05-28 00:00:00;70.52;;73386;;;6
73386;2024-04-11 00:00:00;105.69;;73387;;;6
73387;2024-01-09 00:00:00;264.07;;73388;;;1
73388;2024-01-13 00:00:00;633.2;;73389;;;5
73389;2024-07-22 00:00:00;142.44;;73390;;;7
73390;2023-09-21 00:00:00;398.67;;73391;;;2
73391;2024-03-27 00:00:00;298.23;;73392;;;6
73392;2024-05-30 00:00:00;159.66;;73393;;;2
73393;2023-12-28 00:00:00;1007.34;;73394;;;1
73394;2024-01-20 00:00:00;208.46;;73395;;;4
73395;2024-03-16 00:00:00;142.36;;73396;;;2
73396;2023-12-02 00:00:00;382.37;;73397;;;2
73397;2023-11-24 00:00:00;69.72;;73398;;;5
73398;2024-01-29 00:00:00;237.86;;73399;;;3
73399;2024-08-16 00:00:00;265.69;;73400;;;3
73400;2023-11-28 00:00:00;694.61;;73401;;;4
73401;2024-08-02 00:00:00;251.76;;73402;;;1
73402;2024-06-22 00:00:00;366.46;;73403;;;3
73403;2024-02-03 00:00:00;395.46;;73404;;;2
73404;2023-12-31 00:00:00;354.87;;73405;;;5
73405;2024-01-29 00:00:00;469.28;;73406;;;3
73406;2024-03-27 00:00:00;182.02;;73407;;;1
73407;2024-08-05 00:00:00;224.77;;73408;;;3
73408;2024-09-15 00:00:00;187.74;;73409;;;1
73409;2024-08-13 00:00:00;123.33;;73410;;;6
73410;2024-07-24 00:00:00;74.43;;73411;;;3
73411;2024-07-12 00:00:00;4.38;;73412;;;4
73412;2024-06-20 00:00:00;116.5;;73413;;;2
73413;2023-10-08 00:00:00;76.61;;73414;;;6
73414;2023-10-26 00:00:00;174.52;;73415;;;4
73415;2024-03-27 00:00:00;41.0;;73416;;;4
73416;2023-12-17 00:00:00;400.07;;73417;;;4
73417;2024-06-03 00:00:00;138.37;;73418;;;2
73418;2024-09-01 00:00:00;182.25;;73419;;;7
73419;2024-07-27 00:00:00;351.85;;73420;;;3
73420;2024-05-13 00:00:00;77.96;;73421;;;2
73421;2024-03-25 00:00:00;955.36;;73422;;;4
73422;2024-03-13 00:00:00;432.39;;73423;;;2
73423;2023-12-02 00:00:00;88.56;;73424;;;2
73424;2024-07-15 00:00:00;194.92;;73425;;;7
73425;2024-02-24 00:00:00;21.24;;73426;;;7
73426;2023-10-10 00:00:00;137.23;;73427;;;5
73427;2024-05-05 00:00:00;196.4;;73428;;;6
73428;2023-10-29 00:00:00;766.33;;73429;;;7
73429;2024-03-10 00:00:00;76.03;;73430;;;7
73430;2024-04-03 00:00:00;105.65;;73431;;;1
73431;2024-05-06 00:00:00;170.1;;73432;;;4
73432;2023-11-08 00:00:00;47.56;;73433;;;7
73433;2024-07-24 00:00:00;270.36;;73434;;;7
73434;2024-02-20 00:00:00;221.86;;73435;;;6
73435;2024-02-10 00:00:00;263.11;;73436;;;6
73436;2024-04-19 00:00:00;84.63;;73437;;;1
73437;2023-12-18 00:00:00;180.25;;73438;;;3
73438;2024-01-09 00:00:00;297.57;;73439;;;2
73439;2023-12-08 00:00:00;34.48;;73440;;;1
73440;2024-07-11 00:00:00;88.32;;73441;;;5
73441;2023-09-26 00:00:00;31.65;;73442;;;1
73442;2024-02-19 00:00:00;241.74;;73443;;;2
73443;2024-01-23 00:00:00;713.42;;73444;;;4
73444;2024-01-27 00:00:00;177.43;;73445;;;3
73445;2024-06-28 00:00:00;337.51;;73446;;;6
73446;2024-03-24 00:00:00;75.28;;73447;;;2
73447;2024-01-07 00:00:00;160.47;;73448;;;7
73448;2023-10-18 00:00:00;533.69;;73449;;;1
73449;2023-11-15 00:00:00;173.31;;73450;;;4
73450;2023-12-12 00:00:00;434.6;;73451;;;3
73451;2024-02-24 00:00:00;384.34;;73452;;;4
73452;2024-07-13 00:00:00;757.97;;73453;;;7
73453;2023-11-22 00:00:00;120.9;;73454;;;3
73454;2023-12-14 00:00:00;249.1;;73455;;;5
73455;2024-01-06 00:00:00;556.68;;73456;;;2
73456;2024-07-18 00:00:00;693.0;;73457;;;6
73457;2024-06-17 00:00:00;63.34;;73458;;;5
73458;2024-07-29 00:00:00;226.88;;73459;;;4
73459;2024-03-12 00:00:00;341.27;;73460;;;4
73460;2024-05-11 00:00:00;206.3;;73461;;;6
73461;2024-03-07 00:00:00;844.36;;73462;;;2
73462;2024-06-04 00:00:00;551.64;;73463;;;3
73463;2024-06-06 00:00:00;316.41;;73464;;;1
73464;2024-05-24 00:00:00;298.57;;73465;;;4
73465;2024-01-01 00:00:00;322.73;;73466;;;6
73466;2023-09-15 00:00:00;269.05;;73467;;;3
73467;2024-04-18 00:00:00;46.51;;73468;;;1
73468;2024-08-09 00:00:00;308.95;;73469;;;7
73469;2024-02-01 00:00:00;426.66;;73470;;;7
73470;2024-07-20 00:00:00;272.5;;73471;;;4
73471;2024-08-28 00:00:00;223.42;;73472;;;3
73472;2024-08-22 00:00:00;50.79;;73473;;;5
73473;2024-05-18 00:00:00;312.26;;73474;;;3
73474;2023-12-27 00:00:00;199.76;;73475;;;5
73475;2023-11-28 00:00:00;53.26;;73476;;;1
73476;2024-08-29 00:00:00;591.28;;73477;;;1
73477;2024-02-19 00:00:00;277.04;;73478;;;4
73478;2024-02-12 00:00:00;609.99;;73479;;;2
73479;2024-03-15 00:00:00;113.25;;73480;;;2
73480;2023-12-20 00:00:00;628.62;;73481;;;6
73481;2024-09-08 00:00:00;104.44;;73482;;;3
73482;2024-03-04 00:00:00;131.36;;73483;;;1
73483;2024-09-13 00:00:00;349.43;;73484;;;7
73484;2024-09-17 00:00:00;176.59;;73485;;;2
73485;2024-05-12 00:00:00;144.49;;73486;;;2
73486;2024-04-11 00:00:00;1365.05;;73487;;;7
73487;2024-05-10 00:00:00;19.9;;73488;;;2
73488;2023-12-17 00:00:00;132.07;;73489;;;1
73489;2024-01-10 00:00:00;95.09;;73490;;;7
73490;2023-09-25 00:00:00;24.35;;73491;;;6
73491;2024-09-15 00:00:00;301.36;;73492;;;2
73492;2024-07-12 00:00:00;58.34;;73493;;;2
73493;2024-07-02 00:00:00;92.69;;73494;;;4
73494;2024-08-13 00:00:00;64.75;;73495;;;4
73495;2024-03-29 00:00:00;98.09;;73496;;;2
73496;2024-05-17 00:00:00;597.22;;73497;;;4
73497;2023-10-15 00:00:00;459.24;;73498;;;2
73498;2024-06-02 00:00:00;1196.61;;73499;;;4
73499;2023-10-06 00:00:00;784.29;;73500;;;3
73500;2024-06-06 00:00:00;287.08;;73501;;;3
73501;2024-01-14 00:00:00;581.05;;73502;;;4
73502;2024-08-22 00:00:00;165.03;;73503;;;2
73503;2024-03-25 00:00:00;156.68;;73504;;;4
73504;2024-07-21 00:00:00;109.57;;73505;;;3
73505;2024-01-05 00:00:00;596.5;;73506;;;1
73506;2024-09-21 00:00:00;529.12;;73507;;;3
73507;2024-05-25 00:00:00;379.2;;73508;;;6
73508;2024-06-01 00:00:00;782.35;;73509;;;2
73509;2024-08-08 00:00:00;211.51;;73510;;;6
73510;2023-09-21 00:00:00;326.18;;73511;;;5
73511;2024-02-26 00:00:00;398.62;;73512;;;7
73512;2024-04-02 00:00:00;241.01;;73513;;;3
73513;2023-10-28 00:00:00;187.67;;73514;;;7
73514;2024-07-01 00:00:00;936.08;;73515;;;3
73515;2024-06-02 00:00:00;383.66;;73516;;;4
73516;2024-03-21 00:00:00;112.54;;73517;;;3
73517;2024-04-01 00:00:00;229.78;;73518;;;4
73518;2024-09-08 00:00:00;158.38;;73519;;;4
73519;2024-08-20 00:00:00;118.62;;73520;;;3
73520;2024-03-24 00:00:00;553.01;;73521;;;3
73521;2024-02-20 00:00:00;175.46;;73522;;;7
73522;2023-12-17 00:00:00;694.09;;73523;;;6
73523;2023-12-20 00:00:00;1142.02;;73524;;;3
73524;2024-07-28 00:00:00;322.21;;73525;;;5
73525;2023-11-25 00:00:00;267.36;;73526;;;6
73526;2024-06-29 00:00:00;242.17;;73527;;;2
73527;2024-03-23 00:00:00;227.76;;73528;;;6
73528;2023-10-01 00:00:00;353.57;;73529;;;4
73529;2023-10-13 00:00:00;478.1;;73530;;;5
73530;2023-10-06 00:00:00;298.43;;73531;;;6
73531;2023-12-30 00:00:00;452.12;;73532;;;5
73532;2023-11-13 00:00:00;154.63;;73533;;;5
73533;2024-06-27 00:00:00;75.11;;73534;;;3
73534;2024-09-03 00:00:00;350.6;;73535;;;6
73535;2024-02-11 00:00:00;111.8;;73536;;;2
73536;2024-02-24 00:00:00;65.63;;73537;;;3
73537;2024-08-23 00:00:00;79.55;;73538;;;7
73538;2023-12-27 00:00:00;480.1;;73539;;;5
73539;2023-10-18 00:00:00;72.24;;73540;;;5
73540;2024-02-26 00:00:00;129.42;;73541;;;6
73541;2024-04-01 00:00:00;84.89;;73542;;;3
73542;2024-02-12 00:00:00;351.15;;73543;;;7
73543;2023-11-29 00:00:00;124.53;;73544;;;5
73544;2024-02-07 00:00:00;106.83;;73545;;;5
73545;2023-11-06 00:00:00;224.57;;73546;;;5
73546;2023-11-23 00:00:00;132.81;;73547;;;6
73547;2024-01-14 00:00:00;255.39;;73548;;;3
73548;2024-08-15 00:00:00;258.97;;73549;;;3
73549;2024-09-05 00:00:00;475.1;;73550;;;5
73550;2024-08-28 00:00:00;247.92;;73551;;;5
73551;2024-02-10 00:00:00;419.02;;73552;;;2
73552;2024-06-07 00:00:00;368.85;;73553;;;1
73553;2024-05-17 00:00:00;911.64;;73554;;;5
73554;2023-10-18 00:00:00;505.18;;73555;;;7
73555;2023-10-25 00:00:00;201.67;;73556;;;3
73556;2024-01-12 00:00:00;263.26;;73557;;;2
73557;2024-04-17 00:00:00;387.84;;73558;;;4
73558;2023-11-16 00:00:00;255.83;;73559;;;4
73559;2023-10-06 00:00:00;69.01;;73560;;;5
73560;2024-08-27 00:00:00;182.19;;73561;;;7
73561;2024-09-26 00:00:00;772.64;;73562;;;6
73562;2023-11-23 00:00:00;540.36;;73563;;;3
73563;2023-11-17 00:00:00;661.28;;73564;;;3
73564;2024-08-29 00:00:00;413.95;;73565;;;7
73565;2023-10-22 00:00:00;260.75;;73566;;;6
73566;2023-09-14 00:00:00;13.0;;73567;;;2
73567;2024-06-07 00:00:00;323.23;;73568;;;3
73568;2024-05-12 00:00:00;173.42;;73569;;;1
73569;2023-11-13 00:00:00;258.33;;73570;;;1
73570;2024-05-19 00:00:00;823.73;;73571;;;2
73571;2023-10-14 00:00:00;259.47;;73572;;;1
73572;2024-02-20 00:00:00;828.66;;73573;;;5
73573;2024-01-17 00:00:00;156.93;;73574;;;5
73574;2024-02-12 00:00:00;146.48;;73575;;;6
73575;2023-10-09 00:00:00;680.74;;73576;;;2
73576;2024-06-18 00:00:00;88.59;;73577;;;7
73577;2023-10-12 00:00:00;2.67;;73578;;;4
73578;2024-05-13 00:00:00;778.37;;73579;;;3
73579;2024-09-02 00:00:00;432.52;;73580;;;2
73580;2024-03-27 00:00:00;320.93;;73581;;;4
73581;2024-02-02 00:00:00;54.91;;73582;;;6
73582;2024-04-01 00:00:00;10.8;;73583;;;6
73583;2023-12-02 00:00:00;213.69;;73584;;;3
73584;2024-08-11 00:00:00;656.23;;73585;;;5
73585;2024-05-15 00:00:00;171.46;;73586;;;5
73586;2024-05-09 00:00:00;1655.11;;73587;;;7
73587;2023-10-13 00:00:00;507.72;;73588;;;5
73588;2023-12-26 00:00:00;280.5;;73589;;;5
73589;2023-12-27 00:00:00;483.31;;73590;;;1
73590;2023-11-20 00:00:00;29.52;;73591;;;7
73591;2024-07-19 00:00:00;509.58;;73592;;;1
73592;2024-03-16 00:00:00;502.56;;73593;;;6
73593;2024-07-27 00:00:00;318.19;;73594;;;4
73594;2023-12-20 00:00:00;656.04;;73595;;;3
73595;2024-01-14 00:00:00;100.45;;73596;;;1
73596;2024-08-29 00:00:00;263.27;;73597;;;7
73597;2024-04-13 00:00:00;934.85;;73598;;;1
73598;2024-05-21 00:00:00;445.42;;73599;;;7
73599;2024-05-15 00:00:00;78.43;;73600;;;4
73600;2024-04-09 00:00:00;193.93;;73601;;;3
73601;2024-05-21 00:00:00;192.14;;73602;;;5
73602;2023-09-27 00:00:00;378.58;;73603;;;6
73603;2024-08-01 00:00:00;84.41;;73604;;;3
73604;2024-09-12 00:00:00;160.23;;73605;;;3
73605;2023-12-23 00:00:00;233.72;;73606;;;1
73606;2024-07-24 00:00:00;424.43;;73607;;;7
73607;2024-01-15 00:00:00;205.88;;73608;;;4
73608;2024-06-24 00:00:00;912.73;;73609;;;1
73609;2024-05-01 00:00:00;204.4;;73610;;;6
73610;2024-05-30 00:00:00;144.95;;73611;;;5
73611;2024-06-30 00:00:00;700.21;;73612;;;6
73612;2023-11-20 00:00:00;173.89;;73613;;;3
73613;2023-10-24 00:00:00;470.28;;73614;;;7
73614;2024-02-09 00:00:00;251.49;;73615;;;7
73615;2024-02-05 00:00:00;493.0;;73616;;;2
73616;2023-09-21 00:00:00;349.37;;73617;;;4
73617;2024-03-16 00:00:00;209.51;;73618;;;2
73618;2024-06-03 00:00:00;452.35;;73619;;;5
73619;2024-09-12 00:00:00;99.6;;73620;;;2
73620;2024-01-20 00:00:00;494.93;;73621;;;1
73621;2024-01-11 00:00:00;254.19;;73622;;;5
73622;2023-11-21 00:00:00;325.62;;73623;;;4
73623;2024-03-18 00:00:00;290.42;;73624;;;6
73624;2023-12-24 00:00:00;237.99;;73625;;;4
73625;2023-12-26 00:00:00;278.41;;73626;;;5
73626;2024-04-08 00:00:00;381.08;;73627;;;4
73627;2023-10-13 00:00:00;362.58;;73628;;;1
73628;2024-04-12 00:00:00;82.58;;73629;;;4
73629;2023-10-20 00:00:00;134.63;;73630;;;7
73630;2024-02-16 00:00:00;411.33;;73631;;;2
73631;2023-12-23 00:00:00;759.23;;73632;;;7
73632;2024-05-21 00:00:00;379.54;;73633;;;2
73633;2023-10-07 00:00:00;463.65;;73634;;;4
73634;2024-06-15 00:00:00;262.9;;73635;;;3
73635;2024-02-09 00:00:00;462.3;;73636;;;3
73636;2023-11-03 00:00:00;51.67;;73637;;;5
73637;2023-10-10 00:00:00;46.54;;73638;;;4
73638;2024-02-11 00:00:00;510.07;;73639;;;6
73639;2024-02-02 00:00:00;406.84;;73640;;;4
73640;2024-04-07 00:00:00;819.96;;73641;;;2
73641;2024-01-02 00:00:00;334.48;;73642;;;6
73642;2024-03-28 00:00:00;91.11;;73643;;;6
73643;2024-06-12 00:00:00;98.28;;73644;;;3
73644;2024-06-22 00:00:00;107.15;;73645;;;2
73645;2024-05-31 00:00:00;162.04;;73646;;;5
73646;2024-01-18 00:00:00;465.83;;73647;;;1
73647;2024-02-26 00:00:00;366.75;;73648;;;6
73648;2024-02-22 00:00:00;190.19;;73649;;;4
73649;2024-03-18 00:00:00;212.13;;73650;;;2
73650;2024-06-28 00:00:00;132.95;;73651;;;4
73651;2024-08-02 00:00:00;211.45;;73652;;;2
73652;2024-01-23 00:00:00;1167.43;;73653;;;4
73653;2024-06-24 00:00:00;1411.84;;73654;;;1
73654;2024-05-28 00:00:00;630.76;;73655;;;7
73655;2023-09-23 00:00:00;68.39;;73656;;;7
73656;2024-05-20 00:00:00;865.16;;73657;;;4
73657;2024-04-10 00:00:00;261.76;;73658;;;2
73658;2024-07-19 00:00:00;237.56;;73659;;;7
73659;2023-10-28 00:00:00;459.27;;73660;;;4
73660;2024-09-06 00:00:00;230.79;;73661;;;6
73661;2023-10-07 00:00:00;229.78;;73662;;;7
73662;2024-06-20 00:00:00;82.87;;73663;;;4
73663;2024-09-19 00:00:00;107.73;;73664;;;7
73664;2024-09-11 00:00:00;551.8;;73665;;;2
73665;2024-04-11 00:00:00;699.28;;73666;;;2
73666;2024-04-17 00:00:00;102.61;;73667;;;4
73667;2024-08-29 00:00:00;20.04;;73668;;;3
73668;2024-05-04 00:00:00;292.05;;73669;;;6
73669;2024-03-28 00:00:00;102.05;;73670;;;7
73670;2024-04-20 00:00:00;160.54;;73671;;;5
73671;2023-11-26 00:00:00;127.42;;73672;;;2
73672;2023-12-01 00:00:00;323.11;;73673;;;7
73673;2024-04-20 00:00:00;169.17;;73674;;;6
73674;2024-05-03 00:00:00;259.26;;73675;;;6
73675;2024-01-14 00:00:00;351.76;;73676;;;5
73676;2024-01-28 00:00:00;181.07;;73677;;;5
73677;2024-04-08 00:00:00;267.95;;73678;;;4
73678;2024-05-06 00:00:00;88.96;;73679;;;6
73679;2024-06-01 00:00:00;145.11;;73680;;;2
73680;2024-08-20 00:00:00;157.24;;73681;;;7
73681;2024-05-22 00:00:00;288.45;;73682;;;1
73682;2024-03-13 00:00:00;288.14;;73683;;;7
73683;2024-02-01 00:00:00;477.72;;73684;;;1
73684;2024-04-03 00:00:00;222.4;;73685;;;7
73685;2023-09-21 00:00:00;170.47;;73686;;;5
73686;2024-08-01 00:00:00;248.99;;73687;;;1
73687;2024-07-18 00:00:00;455.84;;73688;;;6
73688;2024-04-30 00:00:00;54.26;;73689;;;4
73689;2024-04-12 00:00:00;229.03;;73690;;;3
73690;2024-03-20 00:00:00;130.62;;73691;;;7
73691;2023-12-24 00:00:00;1151.88;;73692;;;4
73692;2024-05-15 00:00:00;102.75;;73693;;;6
73693;2024-03-09 00:00:00;371.45;;73694;;;6
73694;2024-02-12 00:00:00;549.42;;73695;;;2
73695;2024-06-07 00:00:00;614.64;;73696;;;4
73696;2023-12-15 00:00:00;15.33;;73697;;;2
73697;2024-09-05 00:00:00;19.9;;73698;;;5
73698;2023-11-16 00:00:00;264.83;;73699;;;2
73699;2023-12-20 00:00:00;81.54;;73700;;;7
73700;2024-05-23 00:00:00;355.5;;73701;;;7
73701;2024-07-30 00:00:00;162.42;;73702;;;1
73702;2024-01-09 00:00:00;342.81;;73703;;;1
73703;2023-10-06 00:00:00;940.32;;73704;;;4
73704;2024-01-29 00:00:00;163.44;;73705;;;2
73705;2024-07-06 00:00:00;657.13;;73706;;;7
73706;2024-08-17 00:00:00;142.29;;73707;;;6
