PRODUCT_ID;CASES_PER_PALLET;UNITS_PER_CASE;PRODUCT_NAME;SRP;RECYCLABLE_PACKAGE;LOW_FAT;RETAIL_PRICE;GROSS_WEIGHT;SHELF_WIDTH;PRODUCER_ID;SKU;PRODUCT_CATEGORY_ID;NET_WEIGHT
14449;55;32;Elegant salmon Muffins;3.1;1;0;3.34;4.811;14.25;36;1100844149700;121;0.392
14450;30;26;Elegant salmon Conditioner;6.18;1;0;5.66;8.275;1.68;81;5256008458343;27;6.097
14451;75;24;Elegant salmon Fashion Magazines;7.11;0;0;6.84;4.375;4.29;57;5865754420597;92;6.621
14452;79;42;Elegant salmon Oysters;11.87;0;0;11.67;9.516;7.07;77;6077343962806;48;1.827
14453;27;14;Elegant salmon Candles;3.93;1;1;4.08;2.473;19.15;42;5286653752629;118;9.908
14454;38;5;Elegant salmon Acetaminophen;4.53;1;1;4.72;4.91;27.14;50;4902746120319;120;3.436
14455;33;42;Elegant salmon Waffles;3.33;0;1;3.19;0.909;19.64;47;1108322153522;56;7.823
14456;86;32;Elegant salmon Jam;3.87;0;1;3.99;1.695;12.03;104;9264036203310;124;7.061
14457;60;12;Elegant salmon Pretzels;2.36;1;0;2.2;9.366;4.63;22;1776499748581;67;4.93
14458;83;11;Elegant salmon Deli Meats;7.38;1;1;6.79;2.598;20.37;72;8581047442800;168;6.877
14459;92;16;Elegant salmon Tuna;2.12;1;1;2.16;5.914;18.64;59;1820212316033;62;3.053
14460;53;15;Elegant salmon Cheese;6.78;0;0;6.74;9.312;18.43;15;9716013491355;113;1.218
14461;16;34;Elegant salmon Computer Magazines;7.91;1;0;8.07;2.897;19.47;113;2236656887665;47;9.947
14462;22;33;Elegant salmon Dishwasher Soap;7.34;1;1;7.85;4.19;18.61;52;9305093834154;68;5.249
14463;92;47;Elegant salmon Gum;1.14;1;1;1.25;4.301;19.48;14;4281596324044;53;4.715
14464;97;42;Elegant salmon Flavored Drinks;1.97;0;1;1.88;0.486;5.74;23;1124803163057;58;8.69
14465;21;27;Elegant salmon Cottage Cheese;2.35;0;1;2.44;4.156;19.9;57;8077633015735;153;5.187
14466;76;30;Elegant salmon Fresh Chicken;5.42;1;0;5.43;5.249;16.71;91;2676148663877;154;0.662
14467;95;26;Elegant salmon Plastic Utensils;4.81;1;0;5.02;8.42;21.81;89;6701425805200;136;0.513
14468;22;10;Elegant salmon Preserves;2.91;0;1;2.67;7.951;17.89;47;7805192865660;82;1.479
14469;44;37;Elegant salmon Nuts;4.51;0;0;4.4;2.228;6.94;66;2637598075649;46;0.971
14470;96;17;Elegant salmon Yogurt;1.43;1;1;1.4;4.438;21.65;25;1955944599003;139;0.778
14471;9;49;Elegant salmon Chocolate;3.23;1;0;3.34;8.102;10.97;58;6054758090659;124;0.116
14472;7;12;Elegant salmon Spices;3.55;1;1;3.24;9.148;23.58;67;9675407227879;47;8.636
14473;17;21;Elegant salmon Coffee;11.7;0;1;10.89;7.202;28.15;35;6201923434391;87;9.494
14474;34;3;Elegant salmon Dried Fruit;5.78;1;0;6.16;7.694;19.82;21;2527209220100;123;5.415
14475;73;40;Elegant salmon Pancake Mix;3.78;0;1;4.08;3.727;17.71;10;8245894314326;45;5.183
14476;50;40;Elegant salmon Pancakes;4.4;1;1;4.83;7.517;24.27;90;9110364954859;96;0.883
14477;56;25;Elegant salmon Pasta;2.42;1;0;2.6;6.917;17.57;96;5899755654910;122;2.809
14478;87;39;Elegant salmon Peanut Butter;4.6;1;0;4.54;6.895;18.48;98;6838192622325;48;8.194
14479;75;28;Elegant salmon Paper Wipes;3.51;0;0;3.8;3.03;1.38;63;2128367948405;158;7.512
14480;87;12;Elegant salmon Toilet Brushes;5.6;1;1;6.04;0.664;29.41;80;4350665030192;51;4.926
14481;26;25;Elegant salmon Non-Alcoholic Wine;8.92;0;0;8.23;6.08;5.89;62;4681818762602;46;3.414
14482;36;41;Elegant salmon Shampoo;4.29;0;0;4.21;1.824;8.9;14;2271434325009;108;9.415
14483;69;43;Elegant salmon Ibuprofen;8.52;0;1;7.78;4.396;7.65;5;1916534892272;67;6.646
14484;43;43;Elegant salmon Lightbulbs;4.74;0;0;4.28;0.505;8.08;62;2795234249272;108;8.164
14485;28;23;Elegant salmon Anchovies;7.19;1;0;6.79;0.914;21.73;16;3243590740711;85;3.634
14486;98;13;Elegant salmon Wine;9.11;0;1;8.59;7.483;3.74;51;4917661486209;118;4.077
14487;78;41;Elegant salmon Dried Meat;5.41;1;1;4.93;0.226;4.0;42;1716492666860;69;0.911
14488;33;28;Elegant salmon Cookies;2.68;1;0;2.46;8.059;7.19;58;6441882458095;76;5.946
14489;22;44;Elegant salmon Bologna;2.54;0;1;2.29;5.062;21.39;94;1556355259591;31;6.491
14490;4;24;Elegant salmon Mouthwash;6.45;1;0;5.99;5.736;6.83;105;7113186029986;135;3.914
14491;9;27;Elegant salmon Sports Magazines;5.04;1;0;4.72;4.624;6.48;7;6422161748292;131;3.106
14492;78;40;Elegant salmon Shellfish;17.29;1;0;17.96;9.715;20.9;51;5294715511768;97;1.744
14493;28;22;Elegant salmon Ice Cream;6.58;1;1;6.64;5.835;20.7;34;7870899771760;72;6.221
14494;68;40;Elegant salmon Sliced Bread;2.94;0;1;2.87;9.951;6.97;32;1480962325920;105;4.771
14495;60;27;Elegant salmon Batteries;6.66;0;1;6.27;0.547;2.18;86;2755439088681;133;2.47
14496;43;50;Elegant salmon Hot Dogs;3.44;1;0;3.53;7.142;29.72;9;1139991095314;56;9.577
14497;0;5;Elegant salmon Sunglasses;12.88;1;0;12.95;6.061;10.9;40;9172117969364;103;4.49
14498;10;40;Elegant salmon Canned Fruit;1.89;1;0;1.91;4.304;7.31;111;6405883768489;80;2.604
14499;16;48;Elegant salmon Popcorn;3.81;0;1;3.66;1.87;5.21;65;3479125458839;117;1.469
14500;1;20;Elegant salmon Soup;2.58;0;0;2.83;2.814;20.39;96;3779268296062;104;0.916
14501;3;22;Elegant salmon Sardines;2.38;1;1;2.6;1.206;7.3;108;9936246414457;94;4.861
14502;71;6;Elegant salmon Donuts;4.9;1;0;5.17;6.666;26.44;49;9631332035926;168;4.363
14503;79;36;Elegant salmon Maps;6.96;0;0;6.48;6.266;25.02;9;9477669448334;76;2.694
14504;68;50;Elegant salmon Aspirin;6.42;1;0;6.78;0.165;14.01;53;4248709740079;126;6.689
14505;39;11;Elegant salmon Dish Soap;3.43;1;0;3.42;4.253;15.13;10;5276370655659;148;7.148
14506;12;33;Elegant salmon Jelly;3.45;0;1;3.2;2.559;27.14;31;3086393215691;155;7.572
14507;39;47;Elegant salmon Rice;2.74;1;1;2.96;3.091;11.02;58;7687246690808;35;0.721
14508;94;48;Elegant salmon Milk;1.95;1;0;2.03;3.685;12.61;7;6040365420353;26;4.355
14509;85;45;Elegant salmon Deodorizers;4.09;0;0;4.11;3.11;17.95;16;5651050465138;100;2.007
14510;80;39;Elegant teal Hamburger;6.29;0;0;6.02;6.35;6.53;5;1279278985009;153;7.149
14511;18;24;Elegant teal Chocolate Candy;2.22;1;1;2.22;4.545;11.39;66;8961862988926;63;2.37
14512;12;29;Elegant teal Fresh Vegetables;3.5;1;0;3.63;1.041;6.91;78;2210706967395;52;8.424
14513;28;18;Elegant teal Sauces;3.27;1;0;3.37;0.115;7.86;104;9857186759702;162;5.436
14514;36;3;Elegant teal Cleaners;8.42;0;1;9.03;7.022;24.06;90;9954920949395;43;5.336
14515;95;47;Elegant teal Eggs;2.18;1;1;2.25;1.082;18.68;35;8768414495797;128;5.332
14516;22;9;Elegant teal Personal Hygiene;7.93;0;1;7.8;2.933;20.8;34;1088793142142;118;0.505
14517;90;41;Elegant teal Paper Dishes;2.63;1;1;2.5;2.237;15.88;40;5145013717872;169;0.253
14518;44;50;Elegant teal Shower Soap;5.92;0;1;6.15;8.79;26.94;36;8751579136553;106;3.225
14519;23;14;Elegant teal Pot Scrubbers;1.8;0;0;1.97;3.513;24.2;63;7733922062869;13;4.196
14520;61;27;Elegant teal Fresh Fruit;5.01;0;1;4.52;6.029;19.82;62;6553967246288;31;8.174
14521;32;9;Elegant teal Fresh Fish;16.91;1;1;17.11;9.075;4.68;95;9169463980115;162;7.106
14522;57;48;Elegant teal Dips;3.59;1;1;3.95;3.957;27.12;54;6722449028816;87;5.466
14523;37;47;Elegant teal Cold Remedies;9.44;1;1;9.09;8.81;18.44;44;9149017756766;94;1.078
14524;15;4;Elegant teal Dehydrated Soup;1.26;0;0;1.21;4.416;22.71;32;8541922400902;131;7.52
14525;28;46;Elegant teal Shrimp;18.52;1;1;16.9;4.895;13.63;21;2365270409204;11;3.139
14526;44;21;Elegant teal Frozen Vegetables;3.58;1;0;3.36;4.642;16.83;43;7563188354145;74;4.755
14527;96;38;Elegant teal Screwdrivers;10.01;1;1;10.4;5.527;10.12;89;4810085210334;130;5.338
14528;21;30;Elegant teal Cooking Oil;6.14;0;1;5.7;3.136;23.61;108;4282177258594;43;7.191
14529;49;1;Elegant teal Popsicles;3.66;1;0;3.91;6.347;17.13;61;3063922473237;106;3.067
14530;2;14;Elegant teal Chips;2.53;0;1;2.76;5.142;19.09;106;9858944868508;174;4.153
14531;16;2;Elegant teal Sponges;1.53;1;1;1.55;2.867;21.74;81;9130046160384;27;4
14532;96;32;Elegant teal French Fries;2.83;0;0;3.06;3.764;26.64;66;7569473807475;91;1.419
14533;59;26;Elegant teal Crackers;2.42;1;1;2.47;8.83;17.59;85;2513080888461;55;5.702
14534;59;47;Elegant teal Nasal Sprays;5.56;1;1;5.24;1.442;2.25;24;7172566739173;87;7.724
14535;82;14;Elegant teal Sour Cream;2.45;0;0;2.68;8.451;23.66;93;9283149455422;126;4.969
14536;30;8;Elegant teal Juice;4.18;0;0;3.92;4.899;16.7;103;5570538698461;91;8.368
14537;48;26;Elegant teal TV Dinner;5.54;1;0;5.03;9.796;8.03;88;7973240153892;31;1.043
14538;76;30;Elegant teal Tofu;2.7;1;1;2.96;0.737;5.34;63;3811538036184;76;0.77
14539;19;26;Elegant teal Clams;11.26;0;0;10.14;5.44;19.07;20;3702372470294;53;4.913
14540;54;38;Elegant teal Toothbrushes;3.21;1;1;2.92;2.939;24.12;42;5237254094859;134;7.184
14541;83;1;Elegant teal Pots and Pans;15.12;1;0;15.83;1.018;29.06;107;4838277289296;85;9.864
14542;86;19;Elegant teal Frozen Chicken;10.4;1;0;9.93;0.514;1.79;41;1191280746172;55;3.884
14543;48;28;Elegant teal Tools;23.04;1;0;21.35;7.46;28.63;72;2372588519260;150;1.866
14544;94;7;Elegant teal Canned Vegetables;1.91;1;1;1.87;1.654;9.39;71;8426570513753;63;3.847
14545;10;49;Elegant teal Beer;10.25;1;0;11.12;4.351;16.28;59;4767236347661;106;6.269
14546;86;13;Elegant teal Hard Candy;1.97;1;0;2.09;9.64;7.78;35;6458467772150;106;5.416
14547;44;40;Elegant teal Auto Magazines;4.62;1;1;4.26;9.042;22.04;90;3647590519210;107;0.781
14548;58;41;Elegant teal Deli Salads;5.48;0;0;5.42;6.404;29.28;7;7284388802472;139;5.656
14549;22;5;Elegant teal Pot Cleaners;2.22;1;0;2.35;1.755;19.93;85;9993876551520;100;5.168
14550;64;34;Elegant teal Bagels;4.07;0;0;4.08;7.182;18.41;86;2389833423858;138;9.929
14551;26;36;Elegant teal Pizza;11.28;0;1;10.42;3.097;29.12;90;5082710138220;158;3.776
14552;39;27;Elegant teal Cereal;4.2;0;0;4.52;8.714;17.97;49;3812069092519;134;9.82
14553;71;47;Elegant teal Home Magazines;5.29;1;0;5.05;0.437;9.0;83;1551634893064;86;3.519
14554;3;20;Elegant teal Sugar;3.34;1;0;3.27;3.538;11.51;28;1083612048067;32;4.191
14555;18;1;Elegant teal Soda;1.12;1;0;1.1;8.214;1.53;48;6490779837833;126;3.328
14556;86;17;Elegant teal Muffins;2.75;0;1;2.62;4.599;27.77;102;9663446609272;77;8.913
14557;92;15;Elegant teal Conditioner;7.47;1;0;7.25;5.549;21.62;23;9403211745375;168;9.573
14558;89;42;Elegant teal Fashion Magazines;8.88;0;0;9.69;4.343;3.89;57;2822342887519;150;3.432
14559;34;41;Elegant teal Oysters;20.33;0;1;20.84;4.894;15.14;112;8375099593732;174;5.361
14560;77;30;Elegant teal Candles;2.53;1;0;2.37;2.301;3.6;9;5929453719981;64;5.605
14561;7;31;Elegant teal Acetaminophen;4.9;1;0;4.62;9.557;27.68;33;1572669770493;150;7.851
14562;75;38;Elegant teal Waffles;2.75;0;1;2.92;7.425;29.79;17;4008100432415;122;6.928
14563;17;49;Elegant teal Jam;3.31;1;1;3.19;6.618;26.52;77;3659420294086;109;5.48
14564;64;27;Elegant teal Pretzels;2.04;1;1;2.07;5.088;15.78;114;6469872086921;135;1.508
14565;94;4;Elegant teal Deli Meats;5.9;0;1;6.05;2.802;9.62;94;3017336815465;150;5.611
14566;19;26;Elegant teal Tuna;2.05;0;1;1.89;5.779;7.97;55;2101014686536;91;0.491
14567;67;1;Elegant teal Cheese;4.48;1;0;4.52;6.521;3.15;111;8650092934516;36;8.794
14568;18;22;Elegant teal Computer Magazines;10.5;0;0;9.57;5.963;25.34;9;6403992595467;13;0.852
14569;2;32;Elegant teal Dishwasher Soap;5.11;1;1;5.42;3.188;21.07;72;6964611400460;109;1.42
14570;67;18;Elegant teal Gum;0.75;1;1;0.78;7.529;17.64;92;3089959255444;85;3.667
14571;66;12;Elegant teal Flavored Drinks;2.84;0;1;3.0;5.433;19.57;104;5872273056439;61;6.359
14572;17;44;Elegant teal Cottage Cheese;2.98;0;1;3.09;8.833;7.51;57;7134475645712;172;6.516
14573;37;22;Elegant teal Fresh Chicken;6.52;0;1;6.68;4.982;19.48;73;9977619357182;15;4.57
14574;51;31;Elegant teal Plastic Utensils;4.85;0;1;4.54;8.937;19.51;94;4264539551413;134;4.954
14575;35;5;Elegant teal Preserves;3.31;1;1;3.51;0.954;20.35;33;4053365622888;126;8.586
14576;56;37;Elegant teal Nuts;3.93;0;0;4.23;8.767;10.19;9;2505914179286;159;9.925
14577;43;27;Elegant teal Yogurt;1.07;0;0;1.01;2.17;5.3;7;7153225241174;103;2.189
14578;37;45;Elegant teal Chocolate;3.03;1;1;2.88;0.55;7.2;107;6153871832707;166;6.106
14579;84;3;Elegant teal Spices;5.86;0;0;6.4;9.233;22.26;62;8351777172166;113;4.741
14580;36;22;Elegant teal Coffee;9.65;1;0;9.89;0.701;22.77;6;6512415249947;135;1.715
14581;8;11;Elegant teal Dried Fruit;6.52;0;0;6.2;6.9;22.33;43;1053452845227;155;8.319
14582;5;23;Elegant teal Pancake Mix;2.26;0;0;2.32;9.869;13.58;37;5641721107492;164;9.955
14583;60;24;Elegant teal Pancakes;4.96;0;1;4.85;3.442;6.12;75;6685299068986;29;2.175
14584;30;29;Elegant teal Pasta;1.85;1;1;1.92;3.394;17.8;51;5361317039882;135;8.731
14585;37;5;Elegant teal Peanut Butter;4.86;0;1;4.79;2.006;7.17;45;8877329107352;48;3.302
14586;80;5;Elegant teal Paper Wipes;2.55;0;1;2.8;5.389;22.52;114;1851928543954;26;3.33
14587;75;16;Elegant teal Toilet Brushes;4.07;1;1;4.19;7.348;28.61;16;5612357167319;150;9.533
14588;71;34;Elegant teal Non-Alcoholic Wine;7.76;1;1;8.0;2.686;16.97;64;8629545643497;97;8.845
14589;58;2;Elegant teal Shampoo;3.69;1;1;3.79;6.756;2.73;18;6419792799711;35;0.905
14590;30;36;Elegant teal Ibuprofen;5.16;1;0;5.36;9.606;14.97;55;4640479184024;136;7.749
14591;0;46;Elegant teal Lightbulbs;4.05;0;1;4.1;5.701;5.12;109;6764374025148;40;4.734
14592;27;22;Elegant teal Anchovies;6.85;1;0;6.3;7.574;21.97;53;8040976511722;64;7.04
14593;14;40;Elegant teal Wine;13.43;1;1;13.9;4.531;10.25;16;6860299286270;122;4.926
14594;21;6;Elegant teal Dried Meat;5.08;0;0;5.37;7.816;25.47;1;6549644932885;162;7.765
14595;94;8;Elegant teal Cookies;2.88;0;1;3.13;9.257;10.22;98;8084634748541;144;8.512
14596;78;41;Elegant teal Bologna;3.27;1;0;3.3;6.985;22.89;66;7273680839718;24;2.438
14597;82;21;Elegant teal Mouthwash;4.6;1;0;4.35;3.272;18.43;26;6672987741931;144;3.541
14598;77;30;Elegant teal Sports Magazines;6.12;0;1;6.3;8.512;14.98;69;5789212998242;138;4.623
14599;20;18;Elegant teal Shellfish;12.01;1;0;11.47;4.509;9.98;38;3561553138123;32;8.479
14600;90;16;Elegant teal Ice Cream;3.67;0;1;3.81;9.255;7.08;85;9961742186594;146;7.006
14601;37;7;Elegant teal Sliced Bread;2.18;1;0;2.29;8.307;22.99;68;9278837057617;162;0.476
14602;18;8;Elegant teal Batteries;5.78;0;0;6.09;0.412;15.4;52;2609965439667;136;4.304
14603;83;48;Elegant teal Hot Dogs;3.35;0;0;3.07;8.499;23.05;35;3903988065811;32;6.192
14604;56;8;Elegant teal Sunglasses;10.93;1;1;11.19;8.449;13.16;25;5434411459774;144;1.632
14605;0;14;Elegant teal Canned Fruit;2.16;1;0;2.35;4.555;6.6;80;3178193256682;40;9.651
14606;41;49;Elegant teal Popcorn;3.94;1;0;3.84;6.743;19.69;62;7932812546428;74;0.186
14607;60;16;Elegant teal Soup;2.56;0;1;2.79;4.444;16.7;11;4777556528659;32;3.346
14608;65;31;Elegant teal Sardines;2.95;1;0;2.95;3.335;29.1;75;7785763787518;128;7.233
14609;96;27;Elegant teal Donuts;3.85;1;1;3.63;2.627;15.73;1;9420108727664;165;4.615
14610;35;49;Elegant teal Maps;5.69;1;1;5.52;4.177;2.81;81;1092285630671;174;2.609
14611;34;4;Elegant teal Aspirin;7.28;1;1;7.35;9.72;13.0;104;5886344451393;104;0.742
14612;54;29;Elegant teal Dish Soap;3.47;1;1;3.61;3.635;1.9;68;6917818499916;124;3.263
14613;66;35;Elegant teal Jelly;3.08;0;0;3.13;4.813;12.13;89;1736187118952;47;9.01
14614;55;13;Elegant teal Rice;2.13;1;1;1.97;6.632;20.69;88;8735615881339;106;0.684
14615;70;24;Elegant teal Milk;3.56;0;1;3.62;2.25;29.51;40;6201691688509;31;6.628
14616;74;20;Elegant teal Deodorizers;5.26;1;0;5.22;9.937;6.98;105;8081946355342;68;1.451
14617;7;18;Elegant yellow Hamburger;6.38;0;0;6.67;5.207;13.76;2;8516566994768;169;9.54
14618;52;50;Elegant yellow Chocolate Candy;1.6;1;0;1.46;8.63;5.47;17;8718173993890;56;2.48
14619;79;24;Elegant yellow Fresh Vegetables;3.35;0;1;3.62;7.181;5.15;64;1593861526309;97;4.606
14620;52;42;Elegant yellow Sauces;2.65;0;0;2.6;6.762;23.63;85;4060783355801;103;5.367
14621;86;28;Elegant yellow Cleaners;8.68;0;0;9.28;8.555;9.3;15;6432273406659;31;3.515
14622;80;50;Elegant yellow Eggs;2.84;0;0;3.07;6.374;10.65;97;3691928312717;106;9.828
14623;59;27;Elegant yellow Personal Hygiene;7.29;1;0;7.57;7.082;8.44;49;8143948983929;150;3.812
14624;94;17;Elegant yellow Paper Dishes;3.12;1;1;2.81;8.923;18.79;76;6966015184792;109;8.155
14625;53;24;Elegant yellow Shower Soap;5.67;0;0;5.87;1.99;26.85;11;4864934292456;46;5.597
14626;99;18;Elegant yellow Pot Scrubbers;1.56;1;0;1.5;8.84;25.62;80;6239629153893;158;2.376
14627;11;35;Elegant yellow Fresh Fruit;5.17;1;0;5.42;5.298;15.09;101;6015149145795;100;9.186
14628;33;32;Elegant yellow Fresh Fish;17.14;0;0;18.07;3.069;5.77;101;9818350131181;172;3.737
14629;24;7;Elegant yellow Dips;4.68;0;0;5.05;9.601;24.61;79;3049564790781;77;5.37
14630;18;50;Elegant yellow Cold Remedies;8.68;1;1;8.12;8.595;16.57;53;4694247885895;11;9.571
14631;52;33;Elegant yellow Dehydrated Soup;1.19;1;0;1.21;0.334;19.22;6;9644941956430;48;8.59
14632;2;39;Elegant yellow Shrimp;18.43;1;1;18.02;8.46;8.63;4;6678233148993;121;4.17
14633;74;23;Elegant yellow Frozen Vegetables;3.71;1;1;3.69;2.569;25.92;29;5796799647740;108;4.631
14634;6;32;Elegant yellow Screwdrivers;7.4;0;1;6.86;3.132;28.79;62;9253851465133;159;6.505
14635;92;27;Elegant yellow Cooking Oil;5.44;1;0;5.01;8.355;17.57;57;3947965878466;63;6.018
14636;89;36;Elegant yellow Popsicles;4.78;1;0;4.59;4.622;4.44;6;3739747705395;163;7.125
14637;11;10;Elegant yellow Chips;2.3;0;1;2.33;5.652;22.75;34;4650905080941;33;6.416
14638;6;35;Elegant yellow Sponges;1.2;1;0;1.23;9.735;12.97;58;7998579694084;68;3.557
14639;37;46;Elegant yellow French Fries;3.22;1;1;3.27;3.881;24.78;24;8736388022037;63;2.823
14640;71;6;Elegant yellow Crackers;2.02;0;1;2.17;1.916;22.99;70;5778298171648;62;9.646
14641;45;44;Elegant yellow Nasal Sprays;9.16;1;1;9.89;5.755;9.63;98;7063546340009;120;7.923
14642;53;35;Elegant yellow Sour Cream;2.53;1;0;2.42;3.311;17.07;31;4946439426931;53;4.494
14643;98;22;Elegant yellow Juice;3.73;1;0;3.65;4.991;27.43;29;2403907869351;6;8.024
14644;41;25;Elegant yellow TV Dinner;3.78;1;0;3.84;6.321;3.58;73;2307367386002;26;2.494
14645;64;5;Elegant yellow Tofu;2.19;0;0;2.13;2.523;16.46;67;6050519840200;85;2.096
14646;26;25;Elegant yellow Clams;8.31;1;0;9.1;1.954;22.28;54;3685835098090;106;2.364
14647;89;24;Elegant yellow Toothbrushes;2.25;0;0;2.04;3.171;18.78;87;7570950235842;67;5.633
14648;50;32;Elegant yellow Pots and Pans;29.48;1;1;29.16;1.826;19.77;101;1622286757631;87;9.706
14649;75;39;Elegant yellow Frozen Chicken;7.03;1;1;6.69;3.381;28.58;105;9524298424230;36;2.377
14650;66;1;Elegant yellow Tools;20.78;1;0;20.69;2.582;15.94;32;7805381933250;31;3.476
14651;58;16;Elegant yellow Canned Vegetables;1.7;1;1;1.85;3.496;26.04;49;4667237757886;31;3.033
14652;7;23;Elegant yellow Beer;11.13;0;0;11.79;1.764;27.4;86;2690944803250;6;0.527
14653;67;49;Elegant yellow Hard Candy;2.41;1;1;2.65;3.397;10.56;79;7154623427859;82;9.074
14654;7;24;Elegant yellow Auto Magazines;7.14;1;0;7.27;9.308;26.21;112;6733781635821;64;9.753
14655;8;15;Elegant yellow Deli Salads;6.45;1;1;5.87;7.34;22.13;71;3219075341973;168;8.192
14656;90;36;Elegant yellow Pot Cleaners;3.05;1;0;2.84;9.166;21.74;74;2588174468006;108;8.422
14657;77;7;Elegant yellow Bagels;2.74;0;0;2.92;0.671;15.85;83;6003954374009;35;6.291
14658;31;19;Elegant yellow Pizza;13.03;1;1;12.4;0.916;14.05;101;3233221496854;108;6.954
14659;52;46;Elegant yellow Cereal;3.12;1;0;3.38;7.279;29.42;75;8632336770395;64;6.092
14660;87;46;Elegant yellow Home Magazines;6.25;1;1;6.13;1.282;25.27;67;3931274017090;74;0.519
14661;77;45;Elegant yellow Sugar;2.98;1;0;2.7;8.263;22.09;106;7439382294110;144;4.422
14662;71;25;Elegant yellow Soda;2.03;1;0;1.93;9.804;22.47;113;2659705268698;164;5.096
14663;6;27;Elegant yellow Muffins;2.61;0;0;2.37;1.114;21.35;88;2319373265448;64;1.023
14664;56;16;Elegant yellow Conditioner;6.72;0;0;7.11;4.366;2.6;11;8406561770663;159;9.926
14665;39;16;Elegant yellow Fashion Magazines;6.48;1;0;6.94;4.595;7.64;99;1674360761380;36;1.037
14666;6;18;Elegant yellow Oysters;14.67;0;0;13.37;9.655;22.04;32;8803845678591;155;7.088
14667;36;39;Elegant yellow Candles;4.06;1;1;4.12;4.927;2.09;84;9507524806469;68;9.096
14668;5;47;Elegant yellow Acetaminophen;4.9;0;0;4.85;3.039;19.39;32;6114150013770;6;4.803
14669;72;11;Elegant yellow Waffles;3.08;1;1;2.98;6.583;17.28;46;6787860959789;166;8.017
14670;53;19;Elegant yellow Jam;3.42;1;1;3.36;3.516;25.55;66;3336878096152;29;2.674
14671;67;33;Elegant yellow Pretzels;3.11;1;0;3.24;1.942;21.53;25;1880867988746;53;3.096
14672;45;19;Elegant yellow Deli Meats;7.63;0;1;7.41;8.755;1.5;92;7230619195758;106;1.277
14673;44;28;Elegant yellow Tuna;1.65;1;1;1.75;2.334;10.98;23;4286200860721;43;5.494
14674;26;48;Elegant yellow Cheese;6.98;0;0;6.61;9.9;5.52;114;2967417916156;153;5.28
14675;6;35;Elegant yellow Computer Magazines;9.08;0;0;9.51;4.291;16.25;49;7518939154997;48;8.673
14676;75;20;Elegant yellow Dishwasher Soap;7.72;1;1;7.34;7.282;28.07;23;6907839930309;86;5.875
14677;25;25;Elegant yellow Gum;1.07;0;0;1.16;1.22;2.67;49;4481019104496;167;7.171
14678;35;31;Elegant yellow Flavored Drinks;1.98;1;1;1.9;6.667;2.43;15;7539725176683;15;0.373
14679;69;34;Elegant yellow Cottage Cheese;2.39;1;0;2.55;8.579;27.36;4;9278796849714;100;6.927
14680;88;44;Elegant yellow Fresh Chicken;5.67;0;1;6.16;8.63;21.47;96;3064560690434;36;0.536
14681;38;37;Elegant yellow Plastic Utensils;4.57;1;1;4.93;1.551;11.77;22;1267524206026;15;8.217
14682;20;29;Elegant yellow Preserves;3.28;0;1;2.96;3.811;27.63;65;6512413603073;108;7.936
14683;48;15;Elegant yellow Nuts;6.5;1;1;6.58;6.243;6.27;7;7956100655899;91;2.349
14684;14;5;Elegant yellow Yogurt;1.53;0;0;1.44;9.027;6.6;46;1926589992799;165;3.751
14685;83;40;Elegant yellow Chocolate;2.25;1;0;2.47;5.682;10.45;6;2111231654438;85;1.498
14686;35;15;Elegant yellow Spices;4.16;1;0;3.81;6.438;10.31;31;7645253628366;67;7.24
14687;6;46;Elegant yellow Coffee;13.34;0;0;12.43;7.15;3.62;114;3796834194090;33;5.253
14688;53;46;Elegant yellow Dried Fruit;4.35;1;0;4.7;3.012;4.68;4;5564868920921;67;3.163
14689;68;48;Elegant yellow Pancake Mix;3.56;0;1;3.75;8.31;14.49;32;4127006850479;155;9.276
14690;29;31;Elegant yellow Pancakes;3.32;1;0;3.24;3.653;10.29;61;8880467052616;116;9.972
14691;100;35;Elegant yellow Pasta;2.25;0;0;2.1;3.224;1.97;10;2722622569835;29;2.514
14692;70;34;Elegant yellow Peanut Butter;5.13;1;0;5.35;4.794;29.35;75;2805784161153;4;2.604
14693;30;44;Elegant yellow Paper Wipes;2.55;1;1;2.46;4.612;24.68;4;8128932177273;45;7.903
14694;23;47;Elegant yellow Toilet Brushes;5.9;1;0;6.27;1.884;14.64;26;6406143197932;117;0.397
14695;58;11;Elegant yellow Non-Alcoholic Wine;8.75;0;0;9.19;8.934;3.6;57;6410403146344;96;3.105
14696;13;40;Elegant yellow Shampoo;5.61;0;1;5.48;4.126;17.13;46;1734998399089;36;7.103
14697;45;34;Elegant yellow Ibuprofen;8.59;1;0;8.26;8.961;24.82;76;7588028151261;134;9.902
14698;30;39;Elegant yellow Lightbulbs;5.31;0;1;5.35;9.603;11.49;79;5531679121274;126;6.796
14699;47;13;Elegant yellow Anchovies;3.78;1;0;3.8;1.347;11.66;20;4261796652724;103;1.033
14700;27;39;Elegant yellow Wine;17.58;1;1;18.18;9.522;13.28;22;7013143833991;103;1.186
14701;7;25;Elegant yellow Dried Meat;8.69;1;0;9.06;9.751;17.8;68;4043895020577;4;5.504
14702;93;48;Elegant yellow Cookies;4.11;0;1;4.3;2.843;28.23;79;9679338722676;64;8.54
14703;9;40;Elegant yellow Bologna;3.72;0;1;3.78;8.068;15.52;87;2892891256940;13;6.438
