product_class_id;product_id;brand_name;product_name;SKU;SRP;gross_weight;net_weight;recyclable_package;low_fat;units_per_case;cases_per_pallet;shelf_width;shelf_height;shelf_depth
80;13695;ClearLight;ClearLight Floodlight Bulb;21855571945;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13696;EnergyShine;EnergyShine Floodlight Bulb;48307538104;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13697;BrightGlow;BrightGlow Dimmable LED Bulb;97775753449;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13698;LightMaster;LightMaster Dimmable LED Bulb;64076063291;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13699;EcoBeam;EcoBeam Dimmable LED Bulb;81496026970;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13700;ClearLight;ClearLight Dimmable LED Bulb;52058784305;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13701;EnergyShine;EnergyShine Dimmable LED Bulb;88195200512;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13702;BrightGlow;BrightGlow Outdoor LED Bulb;79561407721;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13703;LightMaster;LightMaster Outdoor LED Bulb;78294426617;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13704;EcoBeam;EcoBeam Outdoor LED Bulb;92901361173;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13705;ClearLight;ClearLight Outdoor LED Bulb;98812189880;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13706;EnergyShine;EnergyShine Outdoor LED Bulb;46266406997;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13707;BrightGlow;BrightGlow Daylight LED Bulb;45206226329;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13708;LightMaster;LightMaster Daylight LED Bulb;52079309511;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13709;EcoBeam;EcoBeam Daylight LED Bulb;51520278360;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13710;ClearLight;ClearLight Daylight LED Bulb;51613984783;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13711;EnergyShine;EnergyShine Daylight LED Bulb;93282725775;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13712;BrightGlow;BrightGlow Warm White LED Bulb;43988317166;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13713;LightMaster;LightMaster Warm White LED Bulb;11466840086;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13714;EcoBeam;EcoBeam Warm White LED Bulb;33029206513;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13715;ClearLight;ClearLight Warm White LED Bulb;71634026967;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13716;EnergyShine;EnergyShine Warm White LED Bulb;69630661269;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13717;BrightGlow;BrightGlow Color Changing LED Bulb;54824164013;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13718;LightMaster;LightMaster Color Changing LED Bulb;31512680574;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13719;EcoBeam;EcoBeam Color Changing LED Bulb;68161437418;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13720;ClearLight;ClearLight Color Changing LED Bulb;99286819379;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13721;EnergyShine;EnergyShine Color Changing LED Bulb;89559230986;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13722;BrightGlow;BrightGlow LED Bulb 40W;60638262463;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13723;LightMaster;LightMaster LED Bulb 40W;46915220709;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13724;EcoBeam;EcoBeam LED Bulb 40W;99294591251;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13725;ClearLight;ClearLight LED Bulb 40W;17017333872;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13726;EnergyShine;EnergyShine LED Bulb 40W;98675768861;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13727;BrightGlow;BrightGlow LED Bulb 75W;54531253505;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13728;LightMaster;LightMaster LED Bulb 75W;32159463705;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13729;EcoBeam;EcoBeam LED Bulb 75W;66620572029;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13730;ClearLight;ClearLight LED Bulb 75W;69236662060;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13731;EnergyShine;EnergyShine LED Bulb 75W;48531921875;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13732;BrightGlow;BrightGlow CFL Bulb 40W;69582436041;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13733;LightMaster;LightMaster CFL Bulb 40W;41161360265;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13734;EcoBeam;EcoBeam CFL Bulb 40W;42715642484;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13735;ClearLight;ClearLight CFL Bulb 40W;20182568676;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13736;EnergyShine;EnergyShine CFL Bulb 40W;97493910755;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13737;BrightGlow;BrightGlow CFL Bulb 75W;94384422980;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13738;LightMaster;LightMaster CFL Bulb 75W;47754036163;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13739;EcoBeam;EcoBeam CFL Bulb 75W;16043953201;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13740;ClearLight;ClearLight CFL Bulb 75W;54917677061;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13741;EnergyShine;EnergyShine CFL Bulb 75W;29995224002;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13742;BrightGlow;BrightGlow Halogen Bulb 40W;97106881528;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13743;LightMaster;LightMaster Halogen Bulb 40W;89795653395;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13744;EcoBeam;EcoBeam Halogen Bulb 40W;39163200207;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13745;ClearLight;ClearLight Halogen Bulb 40W;55552948233;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13746;EnergyShine;EnergyShine Halogen Bulb 40W;93975820919;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13747;BrightGlow;BrightGlow Halogen Bulb 75W;63678679250;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13748;LightMaster;LightMaster Halogen Bulb 75W;51769168250;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13749;EcoBeam;EcoBeam Halogen Bulb 75W;78830446184;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13750;ClearLight;ClearLight Halogen Bulb 75W;80158821801;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13751;EnergyShine;EnergyShine Halogen Bulb 75W;62167667881;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13752;BrightGlow;BrightGlow Incandescent Bulb 40W;29811787922;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13753;LightMaster;LightMaster Incandescent Bulb 40W;91141138299;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13754;EcoBeam;EcoBeam Incandescent Bulb 40W;27641576532;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13755;ClearLight;ClearLight Incandescent Bulb 40W;82435292218;3,49;0,15;0,14;False;False;20;250;12;7;3
80;13756;EnergyShine;EnergyShine Incandescent Bulb 40W;98048348477;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13757;BrightGlow;BrightGlow Incandescent Bulb 75W;87996655015;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13758;LightMaster;LightMaster Incandescent Bulb 75W;45758424645;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13759;EcoBeam;EcoBeam Incandescent Bulb 75W;46978015288;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13760;ClearLight;ClearLight Incandescent Bulb 75W;29721927029;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13761;EnergyShine;EnergyShine Incandescent Bulb 75W;72737023021;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13762;BrightGlow;BrightGlow Halogen Floodlight Bulb;78893645992;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13763;LightMaster;LightMaster Halogen Floodlight Bulb;68952751236;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13764;EcoBeam;EcoBeam Halogen Floodlight Bulb;65347287327;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13765;ClearLight;ClearLight Halogen Floodlight Bulb;20220258372;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13766;EnergyShine;EnergyShine Halogen Floodlight Bulb;52301645391;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13767;BrightGlow;BrightGlow Smart Dimmable LED Bulb;18163025261;3,49;0,15;0,14;True;True;20;250;12;7;3
80;13768;LightMaster;LightMaster Smart Dimmable LED Bulb;14887837621;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13769;EcoBeam;EcoBeam Smart Dimmable LED Bulb;28715652143;3,49;0,15;0,14;True;False;20;250;12;7;3
80;13770;ClearLight;ClearLight Smart Dimmable LED Bulb;86245354460;3,49;0,15;0,14;False;True;20;250;12;7;3
80;13771;EnergyShine;EnergyShine Smart Dimmable LED Bulb;98763653506;3,49;0,15;0,14;False;True;20;250;12;7;3
79;13772;PureShine;PureShine Moisturizing Shampoo;87619240921;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13773;HairRevive;HairRevive Moisturizing Shampoo;74911713484;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13774;CleanTress;CleanTress Moisturizing Shampoo;58585588201;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13775;SmoothLuxe;SmoothLuxe Moisturizing Shampoo;80991167885;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13776;FreshLocks;FreshLocks Moisturizing Shampoo;17298651340;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13777;HerbalEssence;HerbalEssence Moisturizing Shampoo;78163241882;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13778;GlossyHair;GlossyHair Moisturizing Shampoo;17754022400;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13779;BrightStrands;BrightStrands Moisturizing Shampoo;52689041123;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13780;NatureCare;NatureCare Moisturizing Shampoo;22895083861;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13781;SilkShine;SilkShine Moisturizing Shampoo;67322194135;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13782;PureShine;PureShine Clarifying Shampoo;56123725025;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13783;HairRevive;HairRevive Clarifying Shampoo;91019077342;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13784;CleanTress;CleanTress Clarifying Shampoo;85473641352;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13785;SmoothLuxe;SmoothLuxe Clarifying Shampoo;22519061204;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13786;FreshLocks;FreshLocks Clarifying Shampoo;25944075617;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13787;HerbalEssence;HerbalEssence Clarifying Shampoo;80764450230;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13788;GlossyHair;GlossyHair Clarifying Shampoo;66903421274;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13789;BrightStrands;BrightStrands Clarifying Shampoo;96321941662;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13790;NatureCare;NatureCare Clarifying Shampoo;13555146666;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13791;SilkShine;SilkShine Clarifying Shampoo;97131844120;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13792;PureShine;PureShine Volumizing Shampoo;15697207475;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13793;HairRevive;HairRevive Volumizing Shampoo;94122837616;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13794;CleanTress;CleanTress Volumizing Shampoo;41255996291;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13795;SmoothLuxe;SmoothLuxe Volumizing Shampoo;80841016670;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13796;FreshLocks;FreshLocks Volumizing Shampoo;76961424527;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13797;HerbalEssence;HerbalEssence Volumizing Shampoo;87705963673;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13798;GlossyHair;GlossyHair Volumizing Shampoo;46727408562;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13799;BrightStrands;BrightStrands Volumizing Shampoo;26297230493;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13800;NatureCare;NatureCare Volumizing Shampoo;19374951035;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13801;SilkShine;SilkShine Volumizing Shampoo;19549702602;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13802;PureShine;PureShine Anti-Dandruff Shampoo;38673965564;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13803;HairRevive;HairRevive Anti-Dandruff Shampoo;49258935642;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13804;CleanTress;CleanTress Anti-Dandruff Shampoo;85560466250;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13805;SmoothLuxe;SmoothLuxe Anti-Dandruff Shampoo;60106244056;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13806;FreshLocks;FreshLocks Anti-Dandruff Shampoo;19070718049;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13807;HerbalEssence;HerbalEssence Anti-Dandruff Shampoo;17640482585;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13808;GlossyHair;GlossyHair Anti-Dandruff Shampoo;99409672983;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13809;BrightStrands;BrightStrands Anti-Dandruff Shampoo;51071509258;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13810;NatureCare;NatureCare Anti-Dandruff Shampoo;45554705156;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13811;SilkShine;SilkShine Anti-Dandruff Shampoo;67162196412;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13812;PureShine;PureShine Color-Protect Shampoo;36132755703;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13813;HairRevive;HairRevive Color-Protect Shampoo;63614653408;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13814;CleanTress;CleanTress Color-Protect Shampoo;94223535170;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13815;SmoothLuxe;SmoothLuxe Color-Protect Shampoo;44790153444;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13816;FreshLocks;FreshLocks Color-Protect Shampoo;97879023019;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13817;HerbalEssence;HerbalEssence Color-Protect Shampoo;44204580617;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13818;GlossyHair;GlossyHair Color-Protect Shampoo;68669361849;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13819;BrightStrands;BrightStrands Color-Protect Shampoo;59786398725;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13820;NatureCare;NatureCare Color-Protect Shampoo;14435724679;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13821;SilkShine;SilkShine Color-Protect Shampoo;49317531620;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13822;PureShine;PureShine Smoothing Shampoo;49577444611;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13823;HairRevive;HairRevive Smoothing Shampoo;76668627658;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13824;CleanTress;CleanTress Smoothing Shampoo;93474931954;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13825;SmoothLuxe;SmoothLuxe Smoothing Shampoo;51159032049;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13826;FreshLocks;FreshLocks Smoothing Shampoo;78322717652;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13827;HerbalEssence;HerbalEssence Smoothing Shampoo;14709022565;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13828;GlossyHair;GlossyHair Smoothing Shampoo;21384543427;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13829;BrightStrands;BrightStrands Smoothing Shampoo;13191076899;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13830;NatureCare;NatureCare Smoothing Shampoo;97797978034;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13831;SilkShine;SilkShine Smoothing Shampoo;38552968041;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13832;PureShine;PureShine Strengthening Shampoo;24332020560;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13833;HairRevive;HairRevive Strengthening Shampoo;61252616441;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13834;CleanTress;CleanTress Strengthening Shampoo;19853700853;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13835;SmoothLuxe;SmoothLuxe Strengthening Shampoo;86741048739;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13836;FreshLocks;FreshLocks Strengthening Shampoo;81963113661;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13837;HerbalEssence;HerbalEssence Strengthening Shampoo;77880747887;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13838;GlossyHair;GlossyHair Strengthening Shampoo;79730574004;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13839;BrightStrands;BrightStrands Strengthening Shampoo;15499187823;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13840;NatureCare;NatureCare Strengthening Shampoo;84692927633;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13841;SilkShine;SilkShine Strengthening Shampoo;83332557767;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13842;PureShine;PureShine Daily Use Shampoo;34553183868;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13843;HairRevive;HairRevive Daily Use Shampoo;45720514780;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13844;CleanTress;CleanTress Daily Use Shampoo;87858746799;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13845;SmoothLuxe;SmoothLuxe Daily Use Shampoo;61213540963;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13846;FreshLocks;FreshLocks Daily Use Shampoo;86152105749;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13847;HerbalEssence;HerbalEssence Daily Use Shampoo;51892562939;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13848;GlossyHair;GlossyHair Daily Use Shampoo;46027716653;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13849;BrightStrands;BrightStrands Daily Use Shampoo;33145338389;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13850;NatureCare;NatureCare Daily Use Shampoo;13809661115;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13851;SilkShine;SilkShine Daily Use Shampoo;52512008892;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13852;PureShine;PureShine Gentle Shampoo;59734642758;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13853;HairRevive;HairRevive Gentle Shampoo;44068972262;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13854;CleanTress;CleanTress Gentle Shampoo;32465035077;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13855;SmoothLuxe;SmoothLuxe Gentle Shampoo;74507153797;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13856;FreshLocks;FreshLocks Gentle Shampoo;40558713006;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13857;HerbalEssence;HerbalEssence Gentle Shampoo;76500779964;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13858;GlossyHair;GlossyHair Gentle Shampoo;90882066957;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13859;BrightStrands;BrightStrands Gentle Shampoo;59021668043;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13860;NatureCare;NatureCare Gentle Shampoo;17657993969;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13861;SilkShine;SilkShine Gentle Shampoo;64775460010;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13862;PureShine;PureShine Revitalizing Shampoo;87358006877;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13863;HairRevive;HairRevive Revitalizing Shampoo;94237046458;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13864;CleanTress;CleanTress Revitalizing Shampoo;46932853227;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13865;SmoothLuxe;SmoothLuxe Revitalizing Shampoo;95959780751;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13866;FreshLocks;FreshLocks Revitalizing Shampoo;86795389621;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13867;HerbalEssence;HerbalEssence Revitalizing Shampoo;74807687647;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13868;GlossyHair;GlossyHair Revitalizing Shampoo;17060899171;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13869;BrightStrands;BrightStrands Revitalizing Shampoo;68873827903;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13870;NatureCare;NatureCare Revitalizing Shampoo;70753116123;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13871;SilkShine;SilkShine Revitalizing Shampoo;34976404945;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13872;PureShine;PureShine Hydrating Shampoo;74763384879;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13873;HairRevive;HairRevive Hydrating Shampoo;70729320455;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13874;CleanTress;CleanTress Hydrating Shampoo;74338403372;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13875;SmoothLuxe;SmoothLuxe Hydrating Shampoo;23019038857;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13876;FreshLocks;FreshLocks Hydrating Shampoo;64689818113;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13877;HerbalEssence;HerbalEssence Hydrating Shampoo;29009536380;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13878;GlossyHair;GlossyHair Hydrating Shampoo;86026022095;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13879;BrightStrands;BrightStrands Hydrating Shampoo;22539321512;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13880;NatureCare;NatureCare Hydrating Shampoo;97682486585;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13881;SilkShine;SilkShine Hydrating Shampoo;72762597219;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13882;PureShine;PureShine Refreshing Shampoo;71388633753;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13883;HairRevive;HairRevive Refreshing Shampoo;38808736347;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13884;CleanTress;CleanTress Refreshing Shampoo;85787706708;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13885;SmoothLuxe;SmoothLuxe Refreshing Shampoo;89632409692;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13886;FreshLocks;FreshLocks Refreshing Shampoo;54312494897;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13887;HerbalEssence;HerbalEssence Refreshing Shampoo;54717999371;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13888;GlossyHair;GlossyHair Refreshing Shampoo;68838192925;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13889;BrightStrands;BrightStrands Refreshing Shampoo;51931224659;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13890;NatureCare;NatureCare Refreshing Shampoo;30742139539;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13891;SilkShine;SilkShine Refreshing Shampoo;95658043064;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13892;PureShine;PureShine Repairing Shampoo;44621301452;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13893;HairRevive;HairRevive Repairing Shampoo;60109354982;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13894;CleanTress;CleanTress Repairing Shampoo;80419125245;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13895;SmoothLuxe;SmoothLuxe Repairing Shampoo;41467191517;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13896;FreshLocks;FreshLocks Repairing Shampoo;80111510681;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13897;HerbalEssence;HerbalEssence Repairing Shampoo;79290250322;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13898;GlossyHair;GlossyHair Repairing Shampoo;31401340742;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13899;BrightStrands;BrightStrands Repairing Shampoo;63332958316;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13900;NatureCare;NatureCare Repairing Shampoo;45572640340;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13901;SilkShine;SilkShine Repairing Shampoo;80202728890;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13902;PureShine;PureShine Frizz Control Shampoo;84181703348;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13903;HairRevive;HairRevive Frizz Control Shampoo;44147665854;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13904;CleanTress;CleanTress Frizz Control Shampoo;90941810647;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13905;SmoothLuxe;SmoothLuxe Frizz Control Shampoo;85416877310;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13906;FreshLocks;FreshLocks Frizz Control Shampoo;15239907930;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13907;HerbalEssence;HerbalEssence Frizz Control Shampoo;43073033326;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13908;GlossyHair;GlossyHair Frizz Control Shampoo;59839989972;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13909;BrightStrands;BrightStrands Frizz Control Shampoo;85154255395;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13910;NatureCare;NatureCare Frizz Control Shampoo;56545004482;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13911;SilkShine;SilkShine Frizz Control Shampoo;96021939344;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13912;PureShine;PureShine Nourishing Shampoo;12283906963;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13913;HairRevive;HairRevive Nourishing Shampoo;47154437909;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13914;CleanTress;CleanTress Nourishing Shampoo;72323393217;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13915;SmoothLuxe;SmoothLuxe Nourishing Shampoo;22731286355;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13916;FreshLocks;FreshLocks Nourishing Shampoo;79010578721;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13917;HerbalEssence;HerbalEssence Nourishing Shampoo;47233497474;5,99;0,52;0,50;True;False;12;480;16;11;6
79;13918;GlossyHair;GlossyHair Nourishing Shampoo;94213133698;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13919;BrightStrands;BrightStrands Nourishing Shampoo;39713259047;5,99;0,52;0,50;True;True;12;480;16;11;6
79;13920;NatureCare;NatureCare Nourishing Shampoo;16505368569;5,99;0,52;0,50;False;False;12;480;16;11;6
79;13921;SilkShine;SilkShine Nourishing Shampoo;43522598967;5,99;0,52;0,50;False;True;12;480;16;11;6
79;13922;PureShine;PureShine Moisturizing Shampoo;26613061974;3,29;0,48;0,47;True;False;12;520;14;9;5
79;13923;HairRevive;HairRevive Moisturizing Shampoo;20284626804;3,29;0,48;0,47;True;True;12;520;14;9;5
79;13924;CleanTress;CleanTress Moisturizing Shampoo;20647112638;3,29;0,48;0,47;False;False;12;520;14;9;5
79;13925;SmoothLuxe;SmoothLuxe Moisturizing Shampoo;51417083778;3,29;0,48;0,47;False;False;12;520;14;9;5
79;13926;FreshLocks;FreshLocks Moisturizing Shampoo;78671392912;3,29;0,48;0,47;False;False;12;520;14;9;5
