PRODUCT_ID;DEPARTMENT_ID;PRODUCT_CATEGORY_ID;SKU;BRAND;PRODUCT_NAME;GROSS_WEIGHT;NET_WEIGHT;ITEMS_IN_STORE;UNITS_PER_CASE;IS_LOW_FAT;PACKAGE_ID
14616;20;67;18977714567;PureSoy;PureSoy Soft Tofu;0.28;0.27;;12;1;1772
14617;20;67;97492589932;VeggiePress;VeggiePress Soft Tofu;0.28;0.27;;12;1;1772
14618;20;67;14812633072;TofuMaster;TofuMaster Soft Tofu;0.28;0.27;;12;0;1772
14619;20;67;41576369402;SoyFresh;SoyFresh Soft Tofu;0.28;0.27;;12;1;1771
14620;20;67;83536405301;TofuDelight;TofuDelight Extra Firm Tofu;0.28;0.27;;12;1;1771
14621;20;67;39571694452;PureSoy;PureSoy Extra Firm Tofu;0.28;0.27;;12;1;1772
14622;20;67;98797822225;VeggiePress;VeggiePress Extra Firm Tofu;0.28;0.27;;12;0;1771
14623;20;67;23802203563;TofuMaster;TofuMaster Extra Firm Tofu;0.28;0.27;;12;0;1771
14624;20;67;99312061287;SoyFresh;SoyFresh Extra Firm Tofu;0.28;0.27;;12;0;1771
14625;20;67;47450028282;TofuDelight;TofuDelight Silken Tofu;0.28;0.27;;12;1;1771
14626;20;67;76169707676;PureSoy;PureSoy Silken Tofu;0.28;0.27;;12;1;1772
14627;20;67;29384428072;VeggiePress;VeggiePress Silken Tofu;0.28;0.27;;12;1;1772
14628;20;67;21284095678;TofuMaster;TofuMaster Silken Tofu;0.28;0.27;;12;1;1771
14629;20;67;56774445543;SoyFresh;SoyFresh Silken Tofu;0.28;0.27;;12;0;1771
14630;17;66;36249536571;FarmEggs;FarmEggs Large Brown Eggs;0.62;0.57;;12;0;1773
14631;17;66;83369148726;FreshNest;FreshNest Large Brown Eggs;0.62;0.57;;12;1;1774
14632;17;66;27147850461;GoldenYolk;GoldenYolk Large Brown Eggs;0.62;0.57;;12;1;1773
14633;17;66;14013276757;PureEgg;PureEgg Large Brown Eggs;0.62;0.57;;12;0;1774
14634;17;66;62536694761;EggLand;EggLand Large Brown Eggs;0.62;0.57;;12;1;1773
14635;17;66;73907863862;FarmEggs;FarmEggs Large White Eggs;0.62;0.57;;12;1;1773
14636;17;66;37196232595;FreshNest;FreshNest Large White Eggs;0.62;0.57;;12;1;1773
14637;17;66;52102700504;GoldenYolk;GoldenYolk Large White Eggs;0.62;0.57;;12;0;1774
14638;17;66;30725762842;PureEgg;PureEgg Large White Eggs;0.62;0.57;;12;1;1774
14639;17;66;26787018033;EggLand;EggLand Large White Eggs;0.62;0.57;;12;1;1774
14640;17;66;27222060500;FarmEggs;FarmEggs Extra Large Eggs;0.62;0.57;;12;0;1774
14641;17;66;24949608889;FreshNest;FreshNest Extra Large Eggs;0.62;0.57;;12;0;1774
14642;17;66;27066936980;GoldenYolk;GoldenYolk Extra Large Eggs;0.62;0.57;;12;1;1774
14643;17;66;91221627940;PureEgg;PureEgg Extra Large Eggs;0.62;0.57;;12;1;1774
14644;17;66;97735489610;EggLand;EggLand Extra Large Eggs;0.62;0.57;;12;1;1774
14645;17;66;25076274577;FarmEggs;FarmEggs Organic Brown Eggs;0.62;0.57;;12;1;1774
14646;17;66;80936571409;FreshNest;FreshNest Organic Brown Eggs;0.62;0.57;;12;1;1773
14647;17;66;26886583231;GoldenYolk;GoldenYolk Organic Brown Eggs;0.62;0.57;;12;1;1773
14648;17;66;24790566690;PureEgg;PureEgg Organic Brown Eggs;0.62;0.57;;12;0;1774
14649;17;66;89533394206;EggLand;EggLand Organic Brown Eggs;0.62;0.57;;12;0;1774
14650;17;66;57564467176;FarmEggs;FarmEggs Organic White Eggs;0.62;0.57;;12;1;1773
14651;17;66;87604450902;FreshNest;FreshNest Organic White Eggs;0.62;0.57;;12;0;1774
14652;17;66;76620814836;GoldenYolk;GoldenYolk Organic White Eggs;0.62;0.57;;12;0;1773
14653;17;66;93860091753;PureEgg;PureEgg Organic White Eggs;0.62;0.57;;12;0;1773
14654;17;66;16875500364;EggLand;EggLand Organic White Eggs;0.62;0.57;;12;1;1774
14655;21;65;22226791392;PrimeBeef;PrimeBeef Ground Beef 80/20;0.48;0.43;;10;0;1775
14656;21;65;62360071713;GrillMaster;GrillMaster Ground Beef 80/20;0.48;0.43;;10;1;1776
14657;21;65;27657712181;BeefKing;BeefKing Ground Beef 80/20;0.48;0.43;;10;1;1776
14658;21;65;55537789230;MeatChoice;MeatChoice Ground Beef 80/20;0.48;0.43;;10;0;1775
14659;21;65;36145231965;BurgerBlend;BurgerBlend Ground Beef 80/20;0.48;0.43;;10;0;1776
14660;21;65;62642277975;PrimeBeef;PrimeBeef Ground Beef 90/10;0.48;0.43;;10;0;1776
14661;21;65;92655552795;GrillMaster;GrillMaster Ground Beef 90/10;0.48;0.43;;10;0;1776
14662;21;65;91567537725;BeefKing;BeefKing Ground Beef 90/10;0.48;0.43;;10;1;1775
14663;21;65;81213947402;MeatChoice;MeatChoice Ground Beef 90/10;0.48;0.43;;10;0;1775
14664;21;65;35455514391;BurgerBlend;BurgerBlend Ground Beef 90/10;0.48;0.43;;10;1;1776
14665;21;65;37565006023;PrimeBeef;PrimeBeef Lean Ground Beef;0.48;0.43;;10;0;1775
14666;21;65;47881305109;GrillMaster;GrillMaster Lean Ground Beef;0.48;0.43;;10;0;1775
14667;21;65;82324500113;BeefKing;BeefKing Lean Ground Beef;0.48;0.43;;10;1;1776
14668;21;65;12862831021;MeatChoice;MeatChoice Lean Ground Beef;0.48;0.43;;10;0;1775
14669;21;65;87561327850;BurgerBlend;BurgerBlend Lean Ground Beef;0.48;0.43;;10;0;1775
14670;21;65;70208297258;PrimeBeef;PrimeBeef Premium Ground Beef;0.48;0.43;;10;1;1776
14671;21;65;98304925735;GrillMaster;GrillMaster Premium Ground Beef;0.48;0.43;;10;1;1775
14672;21;65;31600316176;BeefKing;BeefKing Premium Ground Beef;0.48;0.43;;10;1;1775
14673;21;65;75870193903;MeatChoice;MeatChoice Premium Ground Beef;0.48;0.43;;10;0;1775
14674;21;65;63592314962;BurgerBlend;BurgerBlend Premium Ground Beef;0.48;0.43;;10;0;1775
14675;21;65;78079568504;PrimeBeef;PrimeBeef Organic Ground Beef;0.48;0.43;;10;1;1775
14676;21;65;18333216310;GrillMaster;GrillMaster Organic Ground Beef;0.48;0.43;;10;1;1775
14677;21;65;78108999492;BeefKing;BeefKing Organic Ground Beef;0.48;0.43;;10;1;1775
14678;21;65;87740825319;MeatChoice;MeatChoice Organic Ground Beef;0.48;0.43;;10;0;1776
14679;21;65;64238491299;BurgerBlend;BurgerBlend Organic Ground Beef;0.48;0.43;;10;1;1776
14680;21;65;83971092597;PrimeBeef;PrimeBeef Ground Beef 80/20;0.55;0.5;;10;1;1777
14681;21;65;76775669463;GrillMaster;GrillMaster Ground Beef 80/20;0.55;0.5;;10;1;1777
14682;21;65;27715110038;BeefKing;BeefKing Ground Beef 80/20;0.55;0.5;;10;0;1777
14683;21;65;50222764804;MeatChoice;MeatChoice Ground Beef 80/20;0.55;0.5;;10;1;1777
14684;21;65;49651485888;BurgerBlend;BurgerBlend Ground Beef 80/20;0.55;0.5;;10;1;1777
14685;21;65;23283477694;PrimeBeef;PrimeBeef Ground Beef 90/10;0.55;0.5;;10;1;1777
14686;21;65;54937373647;GrillMaster;GrillMaster Ground Beef 90/10;0.55;0.5;;10;1;1777
14687;21;65;48401078469;BeefKing;BeefKing Ground Beef 90/10;0.55;0.5;;10;1;1777
14688;21;65;41051251947;MeatChoice;MeatChoice Ground Beef 90/10;0.55;0.5;;10;0;1778
14689;21;65;22183391848;BurgerBlend;BurgerBlend Ground Beef 90/10;0.55;0.5;;10;0;1777
14690;21;65;78281453338;PrimeBeef;PrimeBeef Lean Ground Beef;0.55;0.5;;10;0;1777
14691;21;65;37134096570;GrillMaster;GrillMaster Lean Ground Beef;0.55;0.5;;10;0;1778
14692;21;65;54880708327;BeefKing;BeefKing Lean Ground Beef;0.55;0.5;;10;1;1778
14693;21;65;62350014743;MeatChoice;MeatChoice Lean Ground Beef;0.55;0.5;;10;1;1777
14694;21;65;77046408055;BurgerBlend;BurgerBlend Lean Ground Beef;0.55;0.5;;10;1;1777
14695;21;65;18996130019;PrimeBeef;PrimeBeef Premium Ground Beef;0.55;0.5;;10;1;1777
14696;21;65;16255932920;GrillMaster;GrillMaster Premium Ground Beef;0.55;0.5;;10;1;1778
14697;21;65;70918108566;BeefKing;BeefKing Premium Ground Beef;0.55;0.5;;10;1;1777
14698;21;65;16030902714;MeatChoice;MeatChoice Premium Ground Beef;0.55;0.5;;10;1;1778
14699;21;65;54664018743;BurgerBlend;BurgerBlend Premium Ground Beef;0.55;0.5;;10;1;1777
14700;21;65;77492088186;PrimeBeef;PrimeBeef Organic Ground Beef;0.55;0.5;;10;0;1777
14701;21;65;33840752731;GrillMaster;GrillMaster Organic Ground Beef;0.55;0.5;;10;0;1778
14702;21;65;45296604329;BeefKing;BeefKing Organic Ground Beef;0.55;0.5;;10;0;1777
14703;21;65;92020657231;MeatChoice;MeatChoice Organic Ground Beef;0.55;0.5;;10;1;1778
14704;21;65;52014172681;BurgerBlend;BurgerBlend Organic Ground Beef;0.55;0.5;;10;0;1777
14705;20;67;64681953778;TofuDelight;TofuDelight Firm Tofu;0.32;0.3;;12;0;1779
14706;20;67;41678466146;PureSoy;PureSoy Firm Tofu;0.32;0.3;;12;1;1780
14707;20;67;17627820650;VeggiePress;VeggiePress Firm Tofu;0.32;0.3;;12;0;1780
14708;20;67;30367104405;TofuMaster;TofuMaster Firm Tofu;0.32;0.3;;12;1;1780
14709;20;67;30053285389;SoyFresh;SoyFresh Firm Tofu;0.32;0.3;;12;1;1779
14710;20;67;29500620727;TofuDelight;TofuDelight Soft Tofu;0.32;0.3;;12;1;1780
14711;20;67;52026643584;PureSoy;PureSoy Soft Tofu;0.32;0.3;;12;0;1779
14712;20;67;20030460247;VeggiePress;VeggiePress Soft Tofu;0.32;0.3;;12;1;1779
14713;20;67;85493475068;TofuMaster;TofuMaster Soft Tofu;0.32;0.3;;12;0;1779
14714;20;67;19472203214;SoyFresh;SoyFresh Soft Tofu;0.32;0.3;;12;0;1779
14715;20;67;55941897985;TofuDelight;TofuDelight Extra Firm Tofu;0.32;0.3;;12;0;1779
14716;20;67;52906819192;PureSoy;PureSoy Extra Firm Tofu;0.32;0.3;;12;0;1779
14717;20;67;37695487606;VeggiePress;VeggiePress Extra Firm Tofu;0.32;0.3;;12;1;1780
14718;20;67;50613003752;TofuMaster;TofuMaster Extra Firm Tofu;0.32;0.3;;12;1;1780
14719;20;67;72774039322;SoyFresh;SoyFresh Extra Firm Tofu;0.32;0.3;;12;0;1779
14720;20;67;68697020497;TofuDelight;TofuDelight Silken Tofu;0.32;0.3;;12;0;1779
14721;20;67;68951090641;PureSoy;PureSoy Silken Tofu;0.32;0.3;;12;1;1780
14722;20;67;80003163215;VeggiePress;VeggiePress Silken Tofu;0.32;0.3;;12;0;1780
14723;20;67;36225415069;TofuMaster;TofuMaster Silken Tofu;0.32;0.3;;12;1;1780
14724;20;67;73610750169;SoyFresh;SoyFresh Silken Tofu;0.32;0.3;;12;1;1780
14725;18;64;74133020723;PizzaDeluxe;PizzaDeluxe Pepperoni Pizza;0.8;0.75;;12;1;1781
14726;18;64;11792619361;CrustMaster;CrustMaster Pepperoni Pizza;0.8;0.75;;12;0;1782
14727;18;64;25500290287;TopTaste;TopTaste Pepperoni Pizza;0.8;0.75;;12;1;1782
14728;18;64;86785467572;SliceHeaven;SliceHeaven Pepperoni Pizza;0.8;0.75;;12;0;1782
14729;18;64;53055762673;PizzaKing;PizzaKing Pepperoni Pizza;0.8;0.75;;12;0;1782
14730;18;64;60796785308;GourmetPizza;GourmetPizza Pepperoni Pizza;0.8;0.75;;12;1;1781
14731;18;64;62322607386;PureItalian;PureItalian Pepperoni Pizza;0.8;0.75;;12;1;1782
14732;18;64;70771293407;OvenFresh;OvenFresh Pepperoni Pizza;0.8;0.75;;12;0;1781
14733;18;64;37223200490;CheeseSupreme;CheeseSupreme Pepperoni Pizza;0.8;0.75;;12;0;1781
14734;18;64;79730352907;VeggieLove;VeggieLove Pepperoni Pizza;0.8;0.75;;12;0;1782
14735;18;64;17953145590;MeatFeast;MeatFeast Pepperoni Pizza;0.8;0.75;;12;0;1782
14736;18;64;28414572222;MargheritaChoice;MargheritaChoice Pepperoni Pizza;0.8;0.75;;12;0;1782
14737;18;64;95086929768;PepperoniPerfect;PepperoniPerfect Pepperoni Pizza;0.8;0.75;;12;0;1782
14738;18;64;55917236499;FourCheese;FourCheese Pepperoni Pizza;0.8;0.75;;12;0;1781
14739;18;64;94592125892;SpicyItalian;SpicyItalian Pepperoni Pizza;0.8;0.75;;12;1;1781
14740;18;64;35604062328;PizzaDeluxe;PizzaDeluxe Margherita Pizza;0.8;0.75;;12;1;1782
14741;18;64;11660408366;CrustMaster;CrustMaster Margherita Pizza;0.8;0.75;;12;1;1782
14742;18;64;35687867572;TopTaste;TopTaste Margherita Pizza;0.8;0.75;;12;0;1782
14743;18;64;90538202613;SliceHeaven;SliceHeaven Margherita Pizza;0.8;0.75;;12;0;1782
14744;18;64;91829254224;PizzaKing;PizzaKing Margherita Pizza;0.8;0.75;;12;0;1781
14745;18;64;93027028177;GourmetPizza;GourmetPizza Margherita Pizza;0.8;0.75;;12;1;1782
14746;18;64;43797800819;PureItalian;PureItalian Margherita Pizza;0.8;0.75;;12;1;1782
14747;18;64;90585839115;OvenFresh;OvenFresh Margherita Pizza;0.8;0.75;;12;0;1781
14748;18;64;17492948418;CheeseSupreme;CheeseSupreme Margherita Pizza;0.8;0.75;;12;0;1782
14749;18;64;21103695321;VeggieLove;VeggieLove Margherita Pizza;0.8;0.75;;12;1;1782
14750;18;64;75865604783;MeatFeast;MeatFeast Margherita Pizza;0.8;0.75;;12;0;1782
14751;18;64;59361488364;MargheritaChoice;MargheritaChoice Margherita Pizza;0.8;0.75;;12;0;1781
14752;18;64;71113063985;PepperoniPerfect;PepperoniPerfect Margherita Pizza;0.8;0.75;;12;0;1782
14753;18;64;72861713575;FourCheese;FourCheese Margherita Pizza;0.8;0.75;;12;1;1782
14754;18;64;44250895872;SpicyItalian;SpicyItalian Margherita Pizza;0.8;0.75;;12;1;1782
14755;18;64;79048472865;PizzaDeluxe;PizzaDeluxe Veggie Pizza;0.8;0.75;;12;0;1781
14756;18;64;73549968827;CrustMaster;CrustMaster Veggie Pizza;0.8;0.75;;12;0;1782
14757;18;64;41906727637;TopTaste;TopTaste Veggie Pizza;0.8;0.75;;12;0;1781
14758;18;64;97974649541;SliceHeaven;SliceHeaven Veggie Pizza;0.8;0.75;;12;1;1782
14759;18;64;82791602188;PizzaKing;PizzaKing Veggie Pizza;0.8;0.75;;12;0;1781
14760;18;64;14027694437;GourmetPizza;GourmetPizza Veggie Pizza;0.8;0.75;;12;0;1782
14761;18;64;17180582544;PureItalian;PureItalian Veggie Pizza;0.8;0.75;;12;1;1782
14762;18;64;41666937531;OvenFresh;OvenFresh Veggie Pizza;0.8;0.75;;12;1;1782
14763;18;64;76139958367;CheeseSupreme;CheeseSupreme Veggie Pizza;0.8;0.75;;12;1;1782
14764;18;64;80086148059;VeggieLove;VeggieLove Veggie Pizza;0.8;0.75;;12;1;1781
14765;18;64;51843810811;MeatFeast;MeatFeast Veggie Pizza;0.8;0.75;;12;0;1782
14766;18;64;92312514033;MargheritaChoice;MargheritaChoice Veggie Pizza;0.8;0.75;;12;0;1782
14767;18;64;63345257807;PepperoniPerfect;PepperoniPerfect Veggie Pizza;0.8;0.75;;12;0;1781
14768;18;64;66559641469;FourCheese;FourCheese Veggie Pizza;0.8;0.75;;12;0;1781
14769;18;64;94626789413;SpicyItalian;SpicyItalian Veggie Pizza;0.8;0.75;;12;0;1782
14770;18;64;66316975588;PizzaDeluxe;PizzaDeluxe Meat Lovers Pizza;0.8;0.75;;12;1;1782
14771;18;64;21171831278;CrustMaster;CrustMaster Meat Lovers Pizza;0.8;0.75;;12;1;1781
14772;18;64;80049723073;TopTaste;TopTaste Meat Lovers Pizza;0.8;0.75;;12;0;1781
14773;18;64;29918772265;SliceHeaven;SliceHeaven Meat Lovers Pizza;0.8;0.75;;12;0;1782
14774;18;64;26223783569;PizzaKing;PizzaKing Meat Lovers Pizza;0.8;0.75;;12;0;1782
14775;18;64;66454314189;GourmetPizza;GourmetPizza Meat Lovers Pizza;0.8;0.75;;12;0;1781
14776;18;64;68913022432;PureItalian;PureItalian Meat Lovers Pizza;0.8;0.75;;12;1;1781
14777;18;64;13979144119;OvenFresh;OvenFresh Meat Lovers Pizza;0.8;0.75;;12;0;1781
14778;18;64;31733084038;CheeseSupreme;CheeseSupreme Meat Lovers Pizza;0.8;0.75;;12;0;1781
14779;18;64;75376751902;VeggieLove;VeggieLove Meat Lovers Pizza;0.8;0.75;;12;0;1781
14780;18;64;49162466920;MeatFeast;MeatFeast Meat Lovers Pizza;0.8;0.75;;12;0;1781
14781;18;64;68246853364;MargheritaChoice;MargheritaChoice Meat Lovers Pizza;0.8;0.75;;12;1;1781
14782;18;64;42213202197;PepperoniPerfect;PepperoniPerfect Meat Lovers Pizza;0.8;0.75;;12;1;1782
14783;18;64;59488811035;FourCheese;FourCheese Meat Lovers Pizza;0.8;0.75;;12;1;1782
14784;18;64;24338588404;SpicyItalian;SpicyItalian Meat Lovers Pizza;0.8;0.75;;12;1;1781
14785;18;64;20602273908;PizzaDeluxe;PizzaDeluxe Cheese Pizza;0.8;0.75;;12;1;1781
14786;18;64;71539130288;CrustMaster;CrustMaster Cheese Pizza;0.8;0.75;;12;1;1781
14787;18;64;17648211701;TopTaste;TopTaste Cheese Pizza;0.8;0.75;;12;0;1782
14788;18;64;92721487754;SliceHeaven;SliceHeaven Cheese Pizza;0.8;0.75;;12;0;1781
14789;18;64;44969814953;PizzaKing;PizzaKing Cheese Pizza;0.8;0.75;;12;1;1782
14790;18;64;65977345740;GourmetPizza;GourmetPizza Cheese Pizza;0.8;0.75;;12;0;1782
14791;18;64;66600564118;PureItalian;PureItalian Cheese Pizza;0.8;0.75;;12;1;1781
14792;18;64;80691110804;OvenFresh;OvenFresh Cheese Pizza;0.8;0.75;;12;1;1781
14793;18;64;74553805739;CheeseSupreme;CheeseSupreme Cheese Pizza;0.8;0.75;;12;0;1782
14794;18;64;96962904572;VeggieLove;VeggieLove Cheese Pizza;0.8;0.75;;12;0;1782
14795;18;64;91246296064;MeatFeast;MeatFeast Cheese Pizza;0.8;0.75;;12;1;1782
14796;18;64;42388871087;MargheritaChoice;MargheritaChoice Cheese Pizza;0.8;0.75;;12;1;1782
14797;18;64;25872858334;PepperoniPerfect;PepperoniPerfect Cheese Pizza;0.8;0.75;;12;0;1781
14798;18;64;13398081195;FourCheese;FourCheese Cheese Pizza;0.8;0.75;;12;1;1782
14799;18;64;94299504331;SpicyItalian;SpicyItalian Cheese Pizza;0.8;0.75;;12;1;1782
14800;18;64;45028147805;PizzaDeluxe;PizzaDeluxe Hawaiian Pizza;0.8;0.75;;12;0;1781
14801;18;64;28810505575;CrustMaster;CrustMaster Hawaiian Pizza;0.8;0.75;;12;0;1781
14802;18;64;11894841494;TopTaste;TopTaste Hawaiian Pizza;0.8;0.75;;12;1;1781
14803;18;64;24376070779;SliceHeaven;SliceHeaven Hawaiian Pizza;0.8;0.75;;12;0;1782
14804;18;64;32598621096;PizzaKing;PizzaKing Hawaiian Pizza;0.8;0.75;;12;1;1782
14805;18;64;24453879096;GourmetPizza;GourmetPizza Hawaiian Pizza;0.8;0.75;;12;0;1781
14806;18;64;54997276161;PureItalian;PureItalian Hawaiian Pizza;0.8;0.75;;12;1;1781
14807;18;64;72841566312;OvenFresh;OvenFresh Hawaiian Pizza;0.8;0.75;;12;0;1782
14808;18;64;50098901719;CheeseSupreme;CheeseSupreme Hawaiian Pizza;0.8;0.75;;12;0;1781
14809;18;64;92591284478;VeggieLove;VeggieLove Hawaiian Pizza;0.8;0.75;;12;1;1781
14810;18;64;55043639297;MeatFeast;MeatFeast Hawaiian Pizza;0.8;0.75;;12;1;1781
14811;18;64;30164676069;MargheritaChoice;MargheritaChoice Hawaiian Pizza;0.8;0.75;;12;1;1782
14812;18;64;88732893383;PepperoniPerfect;PepperoniPerfect Hawaiian Pizza;0.8;0.75;;12;0;1782
14813;18;64;24976320546;FourCheese;FourCheese Hawaiian Pizza;0.8;0.75;;12;1;1781
14814;18;64;66364102708;SpicyItalian;SpicyItalian Hawaiian Pizza;0.8;0.75;;12;0;1782
14815;18;64;29753500131;PizzaDeluxe;PizzaDeluxe BBQ Chicken Pizza;0.8;0.75;;12;0;1781
14816;18;64;58892699121;CrustMaster;CrustMaster BBQ Chicken Pizza;0.8;0.75;;12;0;1782
14817;18;64;82249766271;TopTaste;TopTaste BBQ Chicken Pizza;0.8;0.75;;12;1;1781
14818;18;64;34262203228;SliceHeaven;SliceHeaven BBQ Chicken Pizza;0.8;0.75;;12;0;1781
14819;18;64;24984164930;PizzaKing;PizzaKing BBQ Chicken Pizza;0.8;0.75;;12;0;1781
14820;18;64;72714816070;GourmetPizza;GourmetPizza BBQ Chicken Pizza;0.8;0.75;;12;1;1782
14821;18;64;57882660805;PureItalian;PureItalian BBQ Chicken Pizza;0.8;0.75;;12;1;1782
14822;18;64;35003004754;OvenFresh;OvenFresh BBQ Chicken Pizza;0.8;0.75;;12;1;1782
14823;18;64;51669639635;CheeseSupreme;CheeseSupreme BBQ Chicken Pizza;0.8;0.75;;12;1;1781
14824;18;64;67434244166;VeggieLove;VeggieLove BBQ Chicken Pizza;0.8;0.75;;12;0;1782
14825;18;64;41916506985;MeatFeast;MeatFeast BBQ Chicken Pizza;0.8;0.75;;12;1;1781
14826;18;64;20279659798;MargheritaChoice;MargheritaChoice BBQ Chicken Pizza;0.8;0.75;;12;1;1781
14827;18;64;90317862411;PepperoniPerfect;PepperoniPerfect BBQ Chicken Pizza;0.8;0.75;;12;0;1781
14828;18;64;93010387580;FourCheese;FourCheese BBQ Chicken Pizza;0.8;0.75;;12;1;1782
14829;18;64;16077881209;SpicyItalian;SpicyItalian BBQ Chicken Pizza;0.8;0.75;;12;1;1782
14830;18;64;31340439390;PizzaDeluxe;PizzaDeluxe Four Cheese Pizza;0.8;0.75;;12;1;1782
14831;18;64;13371320508;CrustMaster;CrustMaster Four Cheese Pizza;0.8;0.75;;12;0;1782
14832;18;64;37077864586;TopTaste;TopTaste Four Cheese Pizza;0.8;0.75;;12;0;1782
14833;18;64;21976320128;SliceHeaven;SliceHeaven Four Cheese Pizza;0.8;0.75;;12;0;1782
14834;18;64;79429581349;PizzaKing;PizzaKing Four Cheese Pizza;0.8;0.75;;12;0;1781
14835;18;64;23328073678;GourmetPizza;GourmetPizza Four Cheese Pizza;0.8;0.75;;12;0;1782
14836;18;64;92077415027;PureItalian;PureItalian Four Cheese Pizza;0.8;0.75;;12;1;1781
14837;18;64;76793679608;OvenFresh;OvenFresh Four Cheese Pizza;0.8;0.75;;12;1;1782
14838;18;64;81618969565;CheeseSupreme;CheeseSupreme Four Cheese Pizza;0.8;0.75;;12;1;1781
14839;18;64;92192017440;VeggieLove;VeggieLove Four Cheese Pizza;0.8;0.75;;12;1;1781
14840;18;64;69912645237;MeatFeast;MeatFeast Four Cheese Pizza;0.8;0.75;;12;1;1782
14841;18;64;39332222806;MargheritaChoice;MargheritaChoice Four Cheese Pizza;0.8;0.75;;12;0;1781
14842;18;64;16436605353;PepperoniPerfect;PepperoniPerfect Four Cheese Pizza;0.8;0.75;;12;1;1782
14843;18;64;79943754514;FourCheese;FourCheese Four Cheese Pizza;0.8;0.75;;12;1;1781
14844;18;64;87331419660;SpicyItalian;SpicyItalian Four Cheese Pizza;0.8;0.75;;12;1;1781
14845;18;64;49196349580;PizzaDeluxe;PizzaDeluxe Spicy Pepperoni Pizza;0.8;0.75;;12;0;1781
14846;18;64;36364453130;CrustMaster;CrustMaster Spicy Pepperoni Pizza;0.8;0.75;;12;0;1782
14847;18;64;38065969882;TopTaste;TopTaste Spicy Pepperoni Pizza;0.8;0.75;;12;1;1782
14848;18;64;49316348626;SliceHeaven;SliceHeaven Spicy Pepperoni Pizza;0.8;0.75;;12;1;1782
14849;18;64;34721141906;PizzaKing;PizzaKing Spicy Pepperoni Pizza;0.8;0.75;;12;1;1781
14850;18;64;35852962853;GourmetPizza;GourmetPizza Spicy Pepperoni Pizza;0.8;0.75;;12;0;1781
14851;18;64;44642967133;PureItalian;PureItalian Spicy Pepperoni Pizza;0.8;0.75;;12;1;1782
14852;18;64;83285111836;OvenFresh;OvenFresh Spicy Pepperoni Pizza;0.8;0.75;;12;0;1782
14853;18;64;46602830630;CheeseSupreme;CheeseSupreme Spicy Pepperoni Pizza;0.8;0.75;;12;1;1782
14854;18;64;22763290636;VeggieLove;VeggieLove Spicy Pepperoni Pizza;0.8;0.75;;12;1;1782
14855;18;64;53492231961;MeatFeast;MeatFeast Spicy Pepperoni Pizza;0.8;0.75;;12;0;1782
14856;18;64;60494300821;MargheritaChoice;MargheritaChoice Spicy Pepperoni Pizza;0.8;0.75;;12;0;1781
14857;18;64;59187587488;PepperoniPerfect;PepperoniPerfect Spicy Pepperoni Pizza;0.8;0.75;;12;1;1781
14858;18;64;48397735362;FourCheese;FourCheese Spicy Pepperoni Pizza;0.8;0.75;;12;0;1781
14859;18;64;50491016542;SpicyItalian;SpicyItalian Spicy Pepperoni Pizza;0.8;0.75;;12;1;1781
14860;18;64;80712875867;PizzaDeluxe;PizzaDeluxe Supreme Pizza;0.8;0.75;;12;0;1781
14861;18;64;70876412056;CrustMaster;CrustMaster Supreme Pizza;0.8;0.75;;12;1;1782
14862;18;64;25208026617;TopTaste;TopTaste Supreme Pizza;0.8;0.75;;12;0;1781
14863;18;64;34385726001;SliceHeaven;SliceHeaven Supreme Pizza;0.8;0.75;;12;1;1781
14864;18;64;66124848110;PizzaKing;PizzaKing Supreme Pizza;0.8;0.75;;12;0;1782
14865;18;64;75989462181;GourmetPizza;GourmetPizza Supreme Pizza;0.8;0.75;;12;0;1782
14866;18;64;14680532465;PureItalian;PureItalian Supreme Pizza;0.8;0.75;;12;0;1781
14867;18;64;94182872821;OvenFresh;OvenFresh Supreme Pizza;0.8;0.75;;12;0;1782
14868;18;64;83319048154;CheeseSupreme;CheeseSupreme Supreme Pizza;0.8;0.75;;12;1;1781
14869;18;64;74875195682;VeggieLove;VeggieLove Supreme Pizza;0.8;0.75;;12;0;1781
14870;18;64;12349448582;MeatFeast;MeatFeast Supreme Pizza;0.8;0.75;;12;1;1782
14871;18;64;48829363574;MargheritaChoice;MargheritaChoice Supreme Pizza;0.8;0.75;;12;0;1781
14872;18;64;13009847144;PepperoniPerfect;PepperoniPerfect Supreme Pizza;0.8;0.75;;12;0;1781
14873;18;64;45152392973;FourCheese;FourCheese Supreme Pizza;0.8;0.75;;12;0;1782
14874;18;64;73622875410;SpicyItalian;SpicyItalian Supreme Pizza;0.8;0.75;;12;1;1781
14875;18;64;43841219736;PizzaDeluxe;PizzaDeluxe Mediterranean Pizza;0.8;0.75;;12;1;1781
14876;18;64;41203475356;CrustMaster;CrustMaster Mediterranean Pizza;0.8;0.75;;12;1;1782
14877;18;64;99976329219;TopTaste;TopTaste Mediterranean Pizza;0.8;0.75;;12;1;1781
14878;18;64;67253416548;SliceHeaven;SliceHeaven Mediterranean Pizza;0.8;0.75;;12;1;1782
14879;18;64;90807590242;PizzaKing;PizzaKing Mediterranean Pizza;0.8;0.75;;12;1;1782
14880;18;64;58812192116;GourmetPizza;GourmetPizza Mediterranean Pizza;0.8;0.75;;12;1;1782
14881;18;64;99158408488;PureItalian;PureItalian Mediterranean Pizza;0.8;0.75;;12;1;1781
