SHOPPING_ORDER_EXTENSION_ID; ORDER_ID; NET_PURCHASE_PRICE; POINT_OF_SALE_ID; CASH_REGISTRY_ID
67995;67995;195.48;1;1
67996;67996;42.76;1;3
67997;67997;125.08;1;3
67998;67998;220.61;1;1
67999;67999;84.57;1;1
68000;68000;113.97;1;3
68001;68001;112.29;1;4
68002;68002;102.57;1;1
68003;68003;34.23;1;3
68004;68004;51.38;1;2
68005;68005;83.59;1;3
68006;68006;70.06;1;2
68007;68007;106.97;1;3
68008;68008;202.64;1;3
68009;68009;168.81;1;2
68010;68010;58.67;1;4
68011;68011;121.72;1;1
68012;68012;110.05;1;4
68013;68013;10.34;1;1
68014;68014;44.64;1;4
68015;68015;59.76;1;1
68016;68016;114.61;1;2
68017;68017;141.01;1;3
68018;68018;60.07;1;1
68019;68019;26.58;1;1
68020;68020;39.65;1;3
68021;68021;56.98;1;1
68022;68022;115.43;1;1
68023;68023;149.91;1;2
68024;68024;138.3;1;3
68025;68025;230.25;1;2
68026;68026;27.47;1;3
68027;68027;22.02;1;4
68028;68028;46.44;1;2
68029;68029;43.17;1;2
68030;68030;46.04;1;4
68031;68031;71.91;1;2
68032;68032;55.13;1;1
68033;68033;39.43;1;3
68034;68034;24.36;1;4
68035;68035;54.46;1;4
68036;68036;93.38;1;2
68037;68037;120.72;1;1
68038;68038;93.35;1;2
68039;68039;23.75;1;1
68040;68040;21.51;1;1
68041;68041;45.04;1;4
68042;68042;217.88;1;3
68043;68043;190.57;1;4
68044;68044;108.85;1;4
68045;68045;268.02;1;3
68046;68046;206.5;1;1
68047;68047;68.71;1;3
68048;68048;90.9;1;1
68049;68049;185.3;1;3
68050;68050;213.37;1;4
68051;68051;106.67;1;4
68052;68052;23.78;1;4
68053;68053;48.75;1;4
68054;68054;50.73;1;1
68055;68055;19.68;1;4
68056;68056;11.63;1;2
68057;68057;35.8;1;2
68058;68058;101.56;1;4
68059;68059;132.77;1;4
68060;68060;144.98;1;1
68061;68061;156.9;1;4
68062;68062;89.51;1;3
68063;68063;41.82;1;1
68064;68064;36.55;1;1
68065;68065;23.59;1;2
68066;68066;69.05;1;4
68067;68067;71.39;1;2
68068;68068;24.55;1;2
68069;68069;90.68;1;4
68070;68070;96.58;1;4
68071;68071;40.94;1;1
68072;68072;54.02;1;1
68073;68073;612.81;1;2
68074;68074;629.91;1;1
68075;68075;74.61;1;4
68076;68076;36.3;1;2
68077;68077;88.09;1;4
68078;68078;274.68;1;1
68079;68079;665.03;1;1
68080;68080;637.83;1;2
68081;68081;229.5;1;4
68082;68082;9.63;1;1
68083;68083;57.61;1;4
68084;68084;65.67;1;3
68085;68085;87.31;1;2
68086;68086;135.86;1;4
68087;68087;135.75;1;1
68088;68088;79.79;1;1
68089;68089;84.63;1;2
68090;68090;108.01;1;3
68091;68091;100.7;1;3
68092;68092;116.22;1;3
68093;68093;89.08;1;1
68094;68094;73.62;1;2
68095;68095;88.33;1;1
68096;68096;68.01;1;3
68097;68097;40.58;1;4
68098;68098;21.9;1;4
68099;68099;77.17;1;2
68100;68100;97.88;1;2
68101;68101;64.77;1;3
68102;68102;37.94;1;2
68103;68103;17.95;1;4
68104;68104;141.71;1;1
68105;68105;197.51;1;3
68106;68106;90.42;1;4
68107;68107;52.97;1;2
68108;68108;550.36;1;2
68109;68109;561.59;1;4
68110;68110;29.07;1;1
68111;68111;70.45;1;2
68112;68112;65.99;1;3
68113;68113;29.43;1;4
68114;68114;61.02;1;4
68115;68115;77.6;1;2
68116;68116;38.54;1;3
68117;68117;9.64;1;1
68118;68118;51.64;1;2
68119;68119;118.63;1;2
68120;68120;81.78;1;2
68121;68121;18.77;1;3
68122;68122;12.13;1;3
68123;68123;35.65;1;1
68124;68124;41.57;1;4
68125;68125;41.24;1;1
68126;68126;62.92;1;2
68127;68127;135.77;1;2
68128;68128;569.6;1;4
68129;68129;534.28;1;3
68130;68130;59.19;1;1
68131;68131;131.96;1;2
68132;68132;201.35;1;2
68133;68133;174.0;1;1
68134;68134;155.67;1;2
68135;68135;241.47;1;2
68136;68136;209.46;1;2
68137;68137;46.33;1;2
68138;68138;48.07;1;2
68139;68139;36.2;1;3
68140;68140;19.1;1;2
68141;68141;37.12;1;4
68142;68142;55.97;1;1
68143;68143;94.56;1;4
68144;68144;143.74;1;3
68145;68145;78.22;1;3
68146;68146;67.32;1;2
68147;68147;94.28;1;3
68148;68148;46.5;1;1
68149;68149;43.77;1;1
68150;68150;179.41;1;2
68151;68151;129.42;1;2
68152;68152;35.06;1;4
68153;68153;106.63;1;1
68154;68154;177.83;1;1
68155;68155;146.41;1;2
68156;68156;149.15;1;4
68157;68157;25.84;1;2
68158;68158;26.61;1;2
68159;68159;14.88;1;2
68160;68160;25.7;1;2
68161;68161;198.98;1;3
68162;68162;211.66;1;3
68163;68163;50.14;1;3
68164;68164;114.56;1;2
68165;68165;142.37;1;2
68166;68166;64.23;1;4
68167;68167;54.67;1;3
68168;68168;41.39;1;1
68169;68169;17.08;1;3
68170;68170;18.31;1;2
68171;68171;60.85;1;2
68172;68172;86.3;1;1
68173;68173;34.56;1;1
68174;68174;14.6;1;3
68175;68175;39.26;1;3
68176;68176;50.93;1;2
68177;68177;41.96;1;2
68178;68178;31.78;1;2
68179;68179;19.2;1;4
68180;68180;59.42;1;3
68181;68181;55.38;1;4
68182;68182;11.77;1;1
68183;68183;69.16;1;4
68184;68184;81.96;1;4
68185;68185;25.49;1;3
68186;68186;84.7;1;1
68187;68187;1449.17;1;3
68188;68188;36.02;1;1
68189;68189;49.17;1;2
68190;68190;76.7;1;1
68191;68191;55.47;1;3
68192;68192;95.87;1;1
68193;68193;98.26;1;4
68194;68194;47.01;1;3
68195;68195;86.82;1;4
68196;68196;33.7;1;2
68197;68197;40.13;1;3
68198;68198;35.22;1;4
68199;68199;111.87;1;4
68200;68200;108.06;1;2
68201;68201;38.07;1;3
68202;68202;123.21;1;2
68203;68203;105.17;1;3
68204;68204;101.51;1;1
68205;68205;138.23;1;1
68206;68206;79.07;1;3
68207;68207;49.51;1;1
68208;68208;35.5;1;4
68209;68209;97.36;1;1
68210;68210;162.28;1;2
68211;68211;195.66;1;2
68212;68212;231.33;1;1
68213;68213;217.99;1;1
68214;68214;206.83;1;4
68215;68215;125.76;1;4
68216;68216;38.43;1;4
68217;68217;73.5;1;2
68218;68218;95.09;1;1
68219;68219;61.39;1;4
68220;68220;28.47;1;4
68221;68221;33.7;1;1
68222;68222;32.66;1;2
68223;68223;34.52;1;3
68224;68224;53.31;1;2
68225;68225;38.66;1;4
68226;68226;52.63;1;1
68227;68227;81.82;1;1
68228;68228;73.9;1;1
68229;68229;65.11;1;3
68230;68230;39.72;1;3
68231;68231;35.68;1;1
68232;68232;60.39;1;2
68233;68233;63.32;1;4
68234;68234;28.0;1;1
68235;68235;88.71;1;4
68236;68236;112.31;1;2
68237;68237;43.74;1;3
68238;68238;38.95;1;1
68239;68239;82.37;1;2
68240;68240;120.52;1;1
68241;68241;110.0;1;1
68242;68242;53.54;1;1
68243;68243;116.18;1;2
68244;68244;158.82;1;3
68245;68245;89.09;1;2
68246;68246;46.08;1;1
68247;68247;41.04;1;3
68248;68248;179.13;1;3
68249;68249;172.82;1;1
68250;68250;26.35;1;4
68251;68251;165.83;1;4
68252;68252;172.3;1;3
68253;68253;34.71;1;2
68254;68254;62.28;1;3
68255;68255;65.28;1;2
68256;68256;65.02;1;2
68257;68257;125.6;1;1
68258;68258;61.86;1;1
68259;68259;27.09;1;1
68260;68260;36.39;1;2
68261;68261;38.72;1;1
68262;68262;99.38;1;2
68263;68263;211.34;1;4
68264;68264;174.81;1;4
68265;68265;475.45;1;2
68266;68266;469.5;1;1
68267;68267;28.73;1;4
68268;68268;32.49;1;3
68269;68269;34.73;1;4
68270;68270;19.73;1;1
68271;68271;15.61;1;2
68272;68272;11.8;1;3
68273;68273;11.8;1;3
68274;68274;64.56;1;4
68275;68275;66.54;1;3
68276;68276;32.95;1;1
68277;68277;79.62;1;2
68278;68278;74.5;1;2
68279;68279;46.63;1;1
68280;68280;36.07;1;2
68281;68281;162.28;1;1
68282;68282;160.75;1;4
68283;68283;48.48;1;1
68284;68284;59.01;1;4
68285;68285;33.78;1;3
68286;68286;22.8;1;4
68287;68287;50.31;1;2
68288;68288;160.53;1;3
68289;68289;168.52;1;1
68290;68290;49.04;1;1
68291;68291;23.44;1;3
68292;68292;57.73;1;2
68293;68293;141.67;1;4
68294;68294;104.5;1;4
68295;68295;17.36;1;2
68296;68296;44.43;1;1
68297;68297;87.65;1;1
68298;68298;77.41;1;3
68299;68299;36.31;1;2
68300;68300;84.12;1;4
68301;68301;107.22;1;3
68302;68302;241.13;1;2
68303;68303;218.55;1;3
68304;68304;34.36;1;1
68305;68305;11.45;1;4
68306;68306;158.08;1;3
68307;68307;201.03;1;3
68308;68308;76.45;1;1
68309;68309;58.57;1;4
68310;68310;54.23;1;4
68311;68311;78.91;1;1
68312;68312;77.85;1;2
68313;68313;71.73;1;3
68314;68314;136.39;1;4
68315;68315;102.41;1;3
68316;68316;53.04;1;3
68317;68317;85.67;1;4
68318;68318;62.28;1;2
68319;68319;38.64;1;1
68320;68320;84.9;1;3
68321;68321;160.6;1;3
68322;68322;135.35;1;3
68323;68323;116.9;1;3
68324;68324;92.05;1;2
68325;68325;47.97;1;3
68326;68326;82.75;1;2
68327;68327;156.57;1;3
68328;68328;163.44;1;3
68329;68329;97.1;1;3
68330;68330;116.62;1;3
68331;68331;311.75;1;1
68332;68332;277.01;1;1
68333;68333;76.72;1;3
68334;68334;174.58;1;1
68335;68335;299.9;1;2
68336;68336;245.86;1;4
68337;68337;144.75;1;1
68338;68338;113.96;1;2
68339;68339;186.65;1;2
68340;68340;109.73;1;3
68341;68341;29.16;1;2
68342;68342;46.4;1;4
68343;68343;59.45;1;2
68344;68344;124.32;1;1
68345;68345;196.21;1;4
68346;68346;175.61;1;3
68347;68347;89.72;1;3
68348;68348;67.22;1;4
68349;68349;157.37;1;1
68350;68350;143.65;1;4
68351;68351;95.29;1;3
68352;68352;115.0;1;1
68353;68353;61.6;1;2
68354;68354;105.31;1;1
68355;68355;183.88;1;1
68356;68356;139.85;1;1
68357;68357;117.64;1;4
68358;68358;68.52;1;4
68359;68359;65.43;1;1
68360;68360;111.57;1;1
68361;68361;72.46;1;3
68362;68362;30.12;1;2
68363;68363;28.84;1;1
68364;68364;91.7;1;2
68365;68365;129.18;1;2
68366;68366;152.88;1;2
68367;68367;139.84;1;4
68368;68368;96.44;1;1
68369;68369;79.6;1;1
68370;68370;41.84;1;3
68371;68371;156.9;1;4
68372;68372;60.94;1;3
68373;68373;45.01;1;4
68374;68374;67.48;1;3
68375;68375;28.69;1;3
68376;68376;24.02;1;3
68377;68377;99.14;1;3
68378;68378;157.21;1;3
68379;68379;765.73;1;4
68380;68380;609.25;1;4
68381;68381;128.89;1;3
68382;68382;57.77;1;1
68383;68383;72.1;1;1
68384;68384;73.08;1;3
68385;68385;24.11;1;3
68386;68386;55.76;1;3
68387;68387;50.52;1;3
68388;68388;109.76;1;3
68389;68389;110.82;1;4
68390;68390;109.22;1;1
68391;68391;130.51;1;3
68392;68392;32.18;1;2
68393;68393;34.85;1;3
68394;68394;78.81;1;2
68395;68395;176.02;1;3
68396;68396;311.47;1;1
68397;68397;144.51;1;4
68398;68398;89.2;1;4
68399;68399;71.51;1;3
68400;68400;113.05;1;4
68401;68401;144.39;1;3
68402;68402;156.11;1;1
68403;68403;73.07;1;3
68404;68404;92.96;1;3
68405;68405;120.53;1;1
68406;68406;105.18;1;4
68407;68407;81.76;1;3
68408;68408;42.08;1;3
68409;68409;39.71;1;3
68410;68410;70.36;1;4
68411;68411;49.35;1;2
68412;68412;46.9;1;4
68413;68413;52.16;1;3
68414;68414;24.81;1;4
68415;68415;57.08;1;4
68416;68416;516.2;1;3
68417;68417;572.85;1;3
68418;68418;116.97;1;2
68419;68419;80.85;1;1
68420;68420;127.58;1;4
68421;68421;98.56;1;3
68422;68422;46.97;1;2
68423;68423;110.49;1;1
68424;68424;216.32;1;3
68425;68425;131.04;1;3
68426;68426;35.41;1;3
68427;68427;85.43;1;3
68428;68428;228.4;1;1
68429;68429;174.41;1;3
68430;68430;95.59;1;4
68431;68431;107.99;1;4
68432;68432;106.79;1;1
68433;68433;104.22;1;4
68434;68434;184.04;1;2
68435;68435;167.84;1;1
68436;68436;198.55;1;4
68437;68437;153.47;1;3
68438;68438;81.59;1;4
68439;68439;62.91;1;2
68440;68440;90.74;1;2
68441;68441;101.14;1;1
68442;68442;48.7;1;2
68443;68443;49.5;1;2
68444;68444;102.22;1;2
68445;68445;96.67;1;2
68446;68446;94.63;1;3
68447;68447;89.74;1;4
68448;68448;46.36;1;4
68449;68449;178.11;1;3
68450;68450;236.99;1;1
68451;68451;90.81;1;2
68452;68452;40.13;1;3
68453;68453;165.92;1;4
68454;68454;180.43;1;1
68455;68455;191.7;1;1
68456;68456;136.78;1;4
68457;68457;160.27;1;2
68458;68458;203.69;1;3
68459;68459;50.22;1;3
68460;68460;77.31;1;3
68461;68461;122.92;1;1
68462;68462;161.21;1;3
68463;68463;138.12;1;3
68464;68464;101.28;1;1
68465;68465;29.49;1;2
68466;68466;66.58;1;1
68467;68467;105.08;1;2
68468;68468;139.72;1;3
68469;68469;148.87;1;3
68470;68470;148.41;1;3
68471;68471;50.89;1;4
68472;68472;31.62;1;4
68473;68473;136.78;1;2
68474;68474;20.27;1;4
68475;68475;8.95;1;1
68476;68476;94.7;1;1
68477;68477;82.0;1;4
68478;68478;116.97;1;1
68479;68479;40.64;1;2
68480;68480;115.87;1;1
68481;68481;275.95;1;4
68482;68482;195.9;1;4
68483;68483;133.75;1;4
68484;68484;29.72;1;2
68485;68485;163.12;1;1
68486;68486;179.6;1;4
68487;68487;98.76;1;3
68488;68488;109.21;1;3
68489;68489;123.74;1;3
68490;68490;42.22;1;2
68491;68491;37.31;1;2
68492;68492;183.16;1;2
68493;68493;253.08;1;3
68494;68494;270.08;1;2
68495;68495;61.57;1;4
68496;68496;149.24;1;2
68497;68497;25.14;1;3
68498;68498;64.69;1;2
68499;68499;34.41;1;4
68500;68500;34.23;1;3
68501;68501;45.24;1;3
68502;68502;20.3;1;1
68503;68503;116.55;1;1
68504;68504;68.75;1;1
68505;68505;100.17;1;1
68506;68506;103.64;1;2
68507;68507;572.61;1;2
68508;68508;574.11;1;2
68509;68509;46.39;1;3
68510;68510;64.54;1;2
68511;68511;52.93;1;1
68512;68512;48.7;1;2
68513;68513;140.35;1;2
68514;68514;76.65;1;3
68515;68515;43.53;1;1
68516;68516;101.64;1;3
68517;68517;78.61;1;3
68518;68518;69.96;1;1
68519;68519;33.56;1;4
68520;68520;46.08;1;4
68521;68521;77.09;1;3
68522;68522;58.58;1;2
68523;68523;101.72;1;4
68524;68524;86.59;1;3
68525;68525;50.58;1;4
68526;68526;115.08;1;3
68527;68527;83.73;1;3
68528;68528;45.45;1;4
68529;68529;123.59;1;1
68530;68530;146.68;1;1
68531;68531;50.39;1;3
68532;68532;90.49;1;3
68533;68533;135.41;1;4
68534;68534;129.61;1;1
68535;68535;177.85;1;3
68536;68536;530.08;1;2
68537;68537;508.4;1;1
68538;68538;31.83;1;1
68539;68539;34.19;1;3
68540;68540;58.39;1;2
68541;68541;40.34;1;2
68542;68542;183.5;1;4
68543;68543;215.78;1;2
68544;68544;101.0;1;4
68545;68545;62.37;1;3
68546;68546;10.47;1;1
68547;68547;56.36;1;3
68548;68548;113.25;1;1
68549;68549;40.58;1;1
68550;68550;82.4;1;2
68551;68551;664.83;1;1
68552;68552;21.53;1;3
68553;68553;787.41;1;3
68554;68554;50.84;1;1
68555;68555;82.76;1;3
68556;68556;60.15;1;2
68557;68557;24.09;1;3
68558;68558;38.85;1;1
68559;68559;73.13;1;2
68560;68560;122.27;1;2
68561;68561;99.04;1;3
68562;68562;71.88;1;2
68563;68563;46.17;1;3
68564;68564;88.04;1;4
68565;68565;81.83;1;3
68566;68566;107.21;1;4
68567;68567;226.73;1;1
68568;68568;220.88;1;2
68569;68569;14.95;1;2
68570;68570;25.38;1;3
68571;68571;35.49;1;2
68572;68572;28.86;1;3
68573;68573;41.53;1;3
68574;68574;117.83;1;1
68575;68575;174.18;1;2
68576;68576;24.08;1;2
68577;68577;65.12;1;4
68578;68578;91.91;1;1
68579;68579;20.07;1;1
68580;68580;87.33;1;1
68581;68581;99.71;1;4
68582;68582;50.35;1;4
68583;68583;88.09;1;4
68584;68584;83.24;1;2
68585;68585;81.4;1;3
68586;68586;154.71;1;3
68587;68587;58.25;1;1
68588;68588;96.6;1;3
68589;68589;200.66;1;1
68590;68590;174.77;1;4
68591;68591;90.5;1;4
68592;68592;57.01;1;1
68593;68593;162.85;1;2
68594;68594;76.7;1;4
68595;68595;22.02;1;4
68596;68596;85.6;1;1
68597;68597;91.06;1;1
68598;68598;54.94;1;3
68599;68599;84.93;1;4
68600;68600;65.13;1;3
68601;68601;227.51;1;2
68602;68602;301.65;1;2
68603;68603;176.17;1;1
68604;68604;70.25;1;2
68605;68605;162.37;1;4
68606;68606;150.79;1;3
68607;68607;41.93;1;4
68608;68608;79.84;1;4
68609;68609;103.73;1;4
68610;68610;48.54;1;2
68611;68611;128.87;1;4
68612;68612;210.81;1;4
68613;68613;109.83;1;2
68614;68614;44.99;1;2
68615;68615;72.46;1;4
68616;68616;108.93;1;3
68617;68617;136.45;1;1
68618;68618;550.07;1;4
68619;68619;511.57;1;3
68620;68620;74.43;1;2
68621;68621;154.26;1;1
68622;68622;109.02;1;1
68623;68623;80.79;1;4
68624;68624;181.34;1;3
68625;68625;117.21;1;1
68626;68626;38.02;1;4
68627;68627;593.32;1;3
68628;68628;614.4;1;1
68629;68629;102.31;1;3
68630;68630;75.69;1;2
68631;68631;150.36;1;1
68632;68632;205.03;1;4
68633;68633;83.19;1;3
68634;68634;122.47;1;3
68635;68635;119.35;1;3
68636;68636;27.87;1;3
68637;68637;156.16;1;4
68638;68638;257.74;1;2
68639;68639;184.49;1;3
68640;68640;118.47;1;1
68641;68641;75.48;1;1
68642;68642;173.34;1;4
68643;68643;165.23;1;3
68644;68644;155.94;1;4
68645;68645;66.15;1;1
68646;68646;83.96;1;1
68647;68647;89.75;1;2
68648;68648;73.64;1;1
68649;68649;106.11;1;3
68650;68650;108.91;1;3
68651;68651;81.65;1;2
68652;68652;147.86;1;4
68653;68653;142.06;1;2
68654;68654;35.72;1;2
68655;68655;41.72;1;3
68656;68656;79.6;1;3
68657;68657;109.28;1;2
68658;68658;100.71;1;1
68659;68659;51.13;1;1
68660;68660;125.57;1;1
68661;68661;45.12;1;1
68662;68662;50.14;1;3
68663;68663;79.91;1;4
68664;68664;70.8;1;1
68665;68665;38.6;1;1
68666;68666;57.88;1;3
68667;68667;82.45;1;4
68668;68668;132.92;1;3
68669;68669;100.18;1;3
68670;68670;102.75;1;3
68671;68671;117.17;1;3
68672;68672;55.67;1;3
68673;68673;100.78;1;4
68674;68674;92.83;1;3
68675;68675;42.36;1;4
68676;68676;21.43;1;4
68677;68677;53.75;1;4
68678;68678;58.56;1;4
68679;68679;56.61;1;3
68680;68680;98.43;1;4
68681;68681;63.5;1;1
68682;68682;55.0;1;4
68683;68683;184.65;1;1
68684;68684;189.62;1;2
68685;68685;69.05;1;4
68686;68686;972.42;1;2
68687;68687;1074.95;1;1
68688;68688;188.03;1;1
68689;68689;87.22;1;2
68690;68690;37.45;1;1
68691;68691;33.12;1;2
68692;68692;27.21;1;2
68693;68693;25.51;1;1
68694;68694;92.91;1;2
68695;68695;165.48;1;1
68696;68696;121.83;1;4
68697;68697;44.23;1;1
68698;68698;23.76;1;3
68699;68699;99.84;1;2
68700;68700;168.76;1;1
68701;68701;135.91;1;2
68702;68702;75.53;1;2
68703;68703;164.73;1;1
68704;68704;190.02;1;4
68705;68705;140.88;1;1
68706;68706;637.44;1;2
68707;68707;81.09;1;1
68708;68708;262.8;1;2
68709;68709;95.04;1;1
68710;68710;31.29;1;3
68711;68711;101.91;1;2
68712;68712;139.35;1;2
68713;68713;65.31;1;3
68714;68714;107.29;1;2
68715;68715;90.32;1;3
68716;68716;38.9;1;1
68717;68717;75.95;1;1
68718;68718;128.39;1;3
68719;68719;121.0;1;3
68720;68720;152.13;1;4
68721;68721;149.52;1;1
68722;68722;53.94;1;2
68723;68723;72.66;1;2
68724;68724;131.23;1;4
68725;68725;133.99;1;2
68726;68726;102.87;1;4
68727;68727;110.33;1;3
68728;68728;50.58;1;3
68729;68729;86.79;1;4
68730;68730;132.94;1;2
68731;68731;158.35;1;1
68732;68732;219.37;1;1
68733;68733;131.78;1;2
68734;68734;146.65;1;4
68735;68735;222.48;1;4
68736;68736;92.4;1;3
68737;68737;53.77;1;3
68738;68738;55.55;1;3
68739;68739;114.79;1;3
68740;68740;107.49;1;4
68741;68741;25.1;1;3
68742;68742;141.79;1;1
68743;68743;300.43;1;2
68744;68744;225.57;1;1
68745;68745;180.17;1;1
68746;68746;179.63;1;3
68747;68747;19.78;1;3
68748;68748;31.46;1;1
68749;68749;42.98;1;3
68750;68750;45.28;1;3
68751;68751;25.38;1;2
68752;68752;97.06;1;4
68753;68753;98.2;1;2
68754;68754;22.38;1;1
68755;68755;12.1;1;3
68756;68756;26.21;1;3
68757;68757;42.08;1;2
68758;68758;99.29;1;4
68759;68759;90.11;1;4
68760;68760;47.07;1;2
68761;68761;65.86;1;4
68762;68762;56.08;1;3
68763;68763;52.09;1;2
68764;68764;44.7;1;3
68765;68765;44.66;1;1
68766;68766;39.07;1;3
68767;68767;115.11;1;4
68768;68768;132.81;1;1
68769;68769;36.81;1;2
68770;68770;23.83;1;1
68771;68771;21.45;1;2
68772;68772;1092.83;1;4
68773;68773;1112.54;1;3
68774;68774;33.5;1;4
68775;68775;109.62;1;3
68776;68776;113.07;1;4
68777;68777;95.02;1;2
68778;68778;94.33;1;1
68779;68779;33.88;1;3
68780;68780;56.67;1;4
68781;68781;61.6;1;1
68782;68782;107.06;1;3
68783;68783;506.35;1;3
68784;68784;483.71;1;1
68785;68785;57.17;1;2
68786;68786;19.21;1;2
68787;68787;25.09;1;2
68788;68788;17.47;1;3
68789;68789;66.71;1;4
68790;68790;98.48;1;3
68791;68791;58.82;1;1
68792;68792;38.51;1;2
68793;68793;33.91;1;3
68794;68794;37.37;1;3
68795;68795;26.26;1;2
68796;68796;11.64;1;2
68797;68797;34.26;1;3
68798;68798;37.57;1;4
68799;68799;14.73;1;4
68800;68800;97.6;1;2
68801;68801;109.98;1;2
68802;68802;150.65;1;1
68803;68803;544.0;1;3
68804;68804;440.52;1;2
68805;68805;70.9;1;4
68806;68806;71.85;1;3
68807;68807;48.8;1;1
68808;68808;95.68;1;3
68809;68809;93.81;1;1
68810;68810;20.43;1;1
68811;68811;58.42;1;1
68812;68812;62.87;1;4
68813;68813;30.54;1;4
68814;68814;83.78;1;2
68815;68815;91.97;1;3
68816;68816;35.91;1;4
68817;68817;18.18;1;3
68818;68818;25.77;1;1
68819;68819;62.06;1;2
68820;68820;83.13;1;2
68821;68821;47.47;1;2
68822;68822;57.99;1;1
68823;68823;49.9;1;1
68824;68824;83.9;1;4
68825;68825;92.67;1;2
68826;68826;64.56;1;3
68827;68827;63.78;1;2
68828;68828;28.64;1;2
68829;68829;32.07;1;2
68830;68830;44.52;1;2
68831;68831;75.88;1;4
68832;68832;120.62;1;1
68833;68833;115.11;1;2
68834;68834;87.09;1;2
68835;68835;80.94;1;4
68836;68836;88.18;1;1
68837;68837;74.45;1;1
68838;68838;66.95;1;4
68839;68839;36.31;1;3
68840;68840;27.72;1;3
68841;68841;65.7;1;2
68842;68842;53.52;1;2
68843;68843;74.27;1;4
68844;68844;81.25;1;1
68845;68845;17.94;1;1
68846;68846;23.26;1;4
68847;68847;38.27;1;4
68848;68848;112.42;1;1
68849;68849;107.77;1;4
68850;68850;83.33;1;3
68851;68851;100.08;1;1
68852;68852;283.24;1;3
68853;68853;299.04;1;1
68854;68854;85.0;1;2
68855;68855;50.09;1;4
68856;68856;22.34;1;4
68857;68857;31.56;1;1
68858;68858;23.5;1;3
68859;68859;186.68;1;3
68860;68860;350.68;1;1
68861;68861;181.56;1;1
68862;68862;29.92;1;2
68863;68863;40.24;1;3
68864;68864;75.5;1;1
68865;68865;102.54;1;2
68866;68866;85.7;1;1
68867;68867;43.43;1;3
68868;68868;23.33;1;4
68869;68869;31.26;1;2
68870;68870;116.81;1;2
68871;68871;114.81;1;3
68872;68872;94.62;1;2
68873;68873;110.05;1;1
68874;68874;28.37;1;1
68875;68875;41.95;1;2
68876;68876;166.58;1;2
68877;68877;151.91;1;3
68878;68878;62.93;1;1
68879;68879;20.05;1;3
68880;68880;236.89;1;4
68881;68881;252.84;1;1
68882;68882;21.88;1;1
68883;68883;12.25;1;3
68884;68884;94.33;1;4
68885;68885;152.19;1;4
68886;68886;73.56;1;2
68887;68887;22.5;1;4
68888;68888;49.42;1;2
68889;68889;52.71;1;4
68890;68890;84.61;1;4
68891;68891;119.07;1;2
68892;68892;154.34;1;2
68893;68893;111.25;1;4
68894;68894;9.1;1;2
68895;68895;26.6;1;4
68896;68896;34.15;1;4
68897;68897;230.25;1;1
68898;68898;511.7;1;3
68899;68899;514.03;1;3
68900;68900;69.87;1;1
68901;68901;84.02;1;4
68902;68902;90.49;1;3
68903;68903;1020.89;1;1
68904;68904;1043.11;1;4
68905;68905;206.38;1;4
68906;68906;177.94;1;2
68907;68907;176.03;1;1
68908;68908;161.47;1;1
68909;68909;107.37;1;4
68910;68910;111.64;1;2
68911;68911;71.28;1;2
68912;68912;88.37;1;2
68913;68913;183.92;1;2
68914;68914;141.37;1;3
68915;68915;499.47;1;3
68916;68916;550.93;1;4
68917;68917;146.83;1;4
68918;68918;164.64;1;2
68919;68919;165.09;1;1
68920;68920;98.6;1;2
68921;68921;85.57;1;4
68922;68922;146.26;1;1
68923;68923;82.94;1;1
68924;68924;17.48;1;1
68925;68925;31.16;1;2
68926;68926;50.26;1;4
68927;68927;41.77;1;2
68928;68928;142.8;1;1
68929;68929;245.92;1;3
68930;68930;183.52;1;1
68931;68931;454.26;1;4
68932;68932;441.51;1;2
68933;68933;58.78;1;1
68934;68934;58.49;1;1
68935;68935;485.54;1;3
68936;68936;499.45;1;4
68937;68937;60.66;1;1
68938;68938;80.88;1;3
68939;68939;109.56;1;4
68940;68940;117.24;1;1
68941;68941;93.16;1;3
68942;68942;34.77;1;3
68943;68943;110.57;1;2
68944;68944;231.99;1;1
68945;68945;161.21;1;2
68946;68946;25.5;1;3
68947;68947;50.98;1;3
68948;68948;100.39;1;1
68949;68949;158.44;1;4
68950;68950;707.15;1;3
68951;68951;711.52;1;4
68952;68952;115.86;1;1
68953;68953;13.03;1;4
68954;68954;25.55;1;2
68955;68955;24.01;1;2
68956;68956;67.35;1;4
68957;68957;136.61;1;1
68958;68958;85.7;1;2
68959;68959;19.92;1;3
68960;68960;61.02;1;1
68961;68961;57.3;1;3
68962;68962;43.49;1;4
68963;68963;41.6;1;3
68964;68964;165.6;1;3
68965;68965;252.28;1;2
68966;68966;1001.12;1;4
68967;68967;59.12;1;4
68968;68968;93.55;1;3
68969;68969;81.95;1;3
68970;68970;52.15;1;2
68971;68971;49.54;1;2
68972;68972;16.09;1;1
68973;68973;33.12;1;4
68974;68974;51.44;1;2
68975;68975;41.3;1;4
68976;68976;147.34;1;4
68977;68977;524.78;1;4
68978;68978;126.86;1;4
68979;68979;188.3;1;4
68980;68980;122.09;1;3
68981;68981;194.68;1;4
68982;68982;294.05;1;1
68983;68983;643.2;1;1
68984;68984;539.32;1;4
68985;68985;122.91;1;4
68986;68986;119.88;1;4
68987;68987;96.21;1;2
68988;68988;48.12;1;3
