PAYMENT_EXTENSION_ID;PAYMENT_ID;TRANSACTION_NUMBER;POINT_OF_SALE_ID
66686;66686;60434;1
66687;66687;60435;1
66688;66688;60436;1
66689;66689;60437;1
66690;66690;60438;1
66691;66691;60439;1
66692;66692;60440;1
66693;66693;60441;1
66694;66694;60442;1
66695;66695;60443;1
66696;66696;60444;1
66697;66697;60445;1
66698;66698;60446;1
66699;66699;60447;1
66700;66700;60448;1
66701;66701;60449;1
66702;66702;60450;1
66703;66703;60451;1
66704;66704;60452;1
66705;66705;60453;1
66706;66706;60454;1
66707;66707;60455;1
66708;66708;60456;1
66709;66709;60457;1
66710;66710;60458;1
66711;66711;60459;1
66712;66712;60460;1
66713;66713;60461;1
66714;66714;60462;1
66715;66715;60463;1
66716;66716;60464;1
66717;66717;60465;1
66718;66718;60466;1
66719;66719;60467;1
66720;66720;60468;1
66721;66721;60469;1
66722;66722;60470;1
66723;66723;60471;1
66724;66724;60472;1
66725;66725;60473;1
66726;66726;60474;1
66727;66727;60475;1
66728;66728;60476;1
66729;66729;60477;1
66730;66730;60478;1
66731;66731;60479;1
66732;66732;60480;1
66733;66733;60481;1
66734;66734;60482;1
66735;66735;60483;1
66736;66736;60484;1
66737;66737;60485;1
66738;66738;60486;1
66739;66739;60487;1
66740;66740;60488;1
66741;66741;60489;1
66742;66742;60490;1
66743;66743;60491;1
66744;66744;60492;1
66745;66745;60493;1
66746;66746;60494;1
66747;66747;60496;1
66748;66748;60497;1
66749;66749;60498;1
66750;66750;60499;1
66751;66751;60500;1
66752;66752;60501;1
66753;66753;60503;1
66754;66754;60504;1
66755;66755;60505;1
66756;66756;60506;1
66757;66757;60507;1
66758;66758;60508;1
66759;66759;60509;1
66760;66760;60510;1
66761;66761;60511;1
66762;66762;60512;1
66763;66763;60513;1
66764;66764;60514;1
66765;66765;60515;1
66766;66766;60517;1
66767;66767;60518;1
66768;66768;60519;1
66769;66769;60520;1
66770;66770;60521;1
66771;66771;60522;1
66772;66772;60523;1
66773;66773;60524;1
66774;66774;60525;1
66775;66775;60526;1
66776;66776;60527;1
66777;66777;60528;1
66778;66778;60529;1
66779;66779;60530;1
66780;66780;60531;1
66781;66781;60532;1
66782;66782;60533;1
66783;66783;60534;1
66784;66784;60535;1
66785;66785;60536;1
66786;66786;60537;1
66787;66787;62858;1
66788;66788;62859;1
66789;66789;62860;1
66790;66790;62861;1
66791;66791;62862;1
66792;66792;62863;1
66793;66793;62864;1
66794;66794;62865;1
66795;66795;62866;1
66796;66796;62867;1
66797;66797;62868;1
66798;66798;62869;1
66799;66799;62870;1
66800;66800;62871;1
66801;66801;62872;1
66802;66802;62873;1
66803;66803;62874;1
66804;66804;62875;1
66805;66805;62876;1
66806;66806;62877;1
66807;66807;62878;1
66808;66808;62879;1
66809;66809;62880;1
66810;66810;62881;1
66811;66811;62882;1
66812;66812;62883;1
66813;66813;62884;1
66814;66814;62885;1
66815;66815;62886;1
66816;66816;62887;1
66817;66817;62888;1
66818;66818;62889;1
66819;66819;62890;1
66820;66820;62891;1
66821;66821;62892;1
66822;66822;62894;1
66823;66823;62895;1
66824;66824;62896;1
66825;66825;62897;1
66826;66826;62898;1
66827;66827;62899;1
66828;66828;62900;1
66829;66829;62902;1
66830;66830;62903;1
66831;66831;62904;1
66832;66832;62905;1
66833;66833;62906;1
66834;66834;62907;1
66835;66835;62909;1
66836;66836;62910;1
66837;66837;62911;1
66838;66838;62912;1
66839;66839;62913;1
66840;66840;62914;1
66841;66841;62915;1
66842;66842;62916;1
66843;66843;62917;1
66844;66844;62918;1
66845;66845;62919;1
66846;66846;62920;1
66847;66847;62921;1
66848;66848;62922;1
66849;66849;62923;1
66850;66850;62924;1
66851;66851;62925;1
66852;66852;62926;1
66853;66853;62927;1
66854;66854;62929;1
66855;66855;62930;1
66856;66856;62931;1
66857;66857;62932;1
66858;66858;62933;1
66859;66859;62934;1
66860;66860;62935;1
66861;66861;62936;1
66862;66862;62937;1
66863;66863;62938;1
66864;66864;62939;1
66865;66865;62940;1
66866;66866;62941;1
66867;66867;62942;1
66868;66868;62943;1
66869;66869;62944;1
66870;66870;62945;1
66871;66871;62946;1
66872;66872;62947;1
66873;66873;62948;1
66874;66874;62949;1
66875;66875;62950;1
66876;66876;62951;1
66877;66877;62952;1
66878;66878;62953;1
66879;66879;62954;1
66880;66880;62955;1
66881;66881;62956;1
66882;66882;62957;1
66883;66883;62958;1
66884;66884;62959;1
66885;66885;62960;1
66886;66886;62961;1
66887;66887;62962;1
66888;66888;62963;1
66889;66889;62964;1
66890;66890;62965;1
66891;66891;62966;1
66892;66892;62967;1
66893;66893;62968;1
66894;66894;62969;1
66895;66895;62971;1
66896;66896;62972;1
66897;66897;62973;1
66898;66898;62974;1
66899;66899;62975;1
66900;66900;62976;1
66901;66901;62977;1
66902;66902;62978;1
66903;66903;62979;1
66904;66904;62980;1
66905;66905;62981;1
66906;66906;62982;1
66907;66907;62983;1
66908;66908;62984;1
66909;66909;62985;1
66910;66910;62986;1
66911;66911;62987;1
66912;66912;62988;1
66913;66913;62989;1
66914;66914;62991;1
66915;66915;62992;1
66916;66916;62993;1
66917;66917;62994;1
66918;66918;62995;1
66919;66919;62996;1
66920;66920;62997;1
66921;66921;62998;1
66922;66922;62999;1
66923;66923;63000;1
66924;66924;63001;1
66925;66925;63002;1
66926;66926;63003;1
66927;66927;63004;1
66928;66928;63005;1
66929;66929;63006;1
66930;66930;63007;1
66931;66931;63008;1
66932;66932;63009;1
66933;66933;63010;1
66934;66934;65487;1
66935;66935;65488;1
66936;66936;65489;1
66937;66937;65490;1
66938;66938;65491;1
66939;66939;65492;1
66940;66940;65493;1
66941;66941;65494;1
66942;66942;65495;1
66943;66943;65496;1
66944;66944;65497;1
66945;66945;65498;1
66946;66946;65499;1
66947;66947;65500;1
66948;66948;65501;1
66949;66949;65502;1
66950;66950;65503;1
66951;66951;65504;1
66952;66952;65505;1
66953;66953;65506;1
66954;66954;65507;1
66955;66955;65508;1
66956;66956;65509;1
66957;66957;65510;1
66958;66958;65511;1
66959;66959;65512;1
66960;66960;65513;1
66961;66961;65514;1
66962;66962;65515;1
66963;66963;65516;1
66964;66964;65517;1
66965;66965;65518;1
66966;66966;65519;1
66967;66967;65521;1
66968;66968;65522;1
66969;66969;65523;1
66970;66970;65524;1
66971;66971;65525;1
66972;66972;65526;1
66973;66973;65527;1
66974;66974;65528;1
66975;66975;65529;1
66976;66976;65530;1
66977;66977;65531;1
66978;66978;65532;1
66979;66979;65533;1
66980;66980;65534;1
66981;66981;65535;1
66982;66982;65537;1
66983;66983;65536;1
66984;66984;65538;1
66985;66985;65541;1
66986;66986;65540;1
66987;66987;65543;1
66988;66988;65542;1
66989;66989;65545;1
66990;66990;65544;1
66991;66991;65547;1
66992;66992;65546;1
66993;66993;65549;1
66994;66994;65548;1
66995;66995;65551;1
66996;66996;65550;1
66997;66997;65553;1
66998;66998;65552;1
66999;66999;65555;1
67000;67000;65554;1
67001;67001;65557;1
67002;67002;65556;1
67003;67003;65559;1
67004;67004;65558;1
67005;67005;65561;1
67006;67006;65560;1
67007;67007;65563;1
67008;67008;65562;1
67009;67009;65565;1
67010;67010;65564;1
67011;67011;65567;1
67012;67012;65566;1
67013;67013;65569;1
67014;67014;65568;1
67015;67015;65571;1
67016;67016;65570;1
67017;67017;65573;1
67018;67018;65572;1
67019;67019;65575;1
67020;67020;65574;1
67021;67021;65577;1
67022;67022;65576;1
67023;67023;65579;1
67024;67024;65578;1
67025;67025;65581;1
67026;67026;65580;1
67027;67027;65583;1
67028;67028;65582;1
67029;67029;65585;1
67030;67030;65584;1
67031;67031;65587;1
67032;67032;65586;1
67033;67033;65589;1
67034;67034;65588;1
67035;67035;65591;1
67036;67036;65590;1
67037;67037;65593;1
67038;67038;65592;1
67039;67039;65595;1
67040;67040;65594;1
67041;67041;65597;1
67042;67042;65596;1
67043;67043;65599;1
67044;67044;65598;1
67045;67045;65601;1
67046;67046;65600;1
67047;67047;65603;1
67048;67048;65602;1
67049;67049;65605;1
67050;67050;65604;1
67051;67051;65607;1
67052;67052;65606;1
67053;67053;65609;1
67054;67054;65608;1
67055;67055;65611;1
67056;67056;65610;1
67057;67057;65613;1
67058;67058;65612;1
67059;67059;65615;1
67060;67060;65614;1
67061;67061;65617;1
67062;67062;65619;1
67063;67063;65618;1
67064;67064;65621;1
67065;67065;65623;1
67066;67066;65622;1
67067;67067;65625;1
67068;67068;65624;1
67069;67069;65627;1
67070;67070;65626;1
67071;67071;65628;1
67072;67072;65631;1
67073;67073;65630;1
67074;67074;65633;1
67075;67075;65632;1
67076;67076;65635;1
67077;67077;65634;1
67078;67078;65637;1
67079;67079;65636;1
67080;67080;65639;1
67081;67081;65638;1
67082;67082;65641;1
67083;67083;65640;1
67084;67084;65643;1
67085;67085;65642;1
67086;67086;58067;1
67087;67087;58068;1
67088;67088;58069;1
67089;67089;58070;1
67090;67090;58071;1
67091;67091;58072;1
67092;67092;58073;1
67093;67093;58074;1
67094;67094;58075;1
67095;67095;58076;1
67096;67096;58077;1
67097;67097;58078;1
67098;67098;58079;1
67099;67099;58080;1
67100;67100;58081;1
67101;67101;58082;1
67102;67102;58083;1
67103;67103;58084;1
67104;67104;58085;1
67105;67105;58086;1
67106;67106;58087;1
67107;67107;58088;1
67108;67108;58089;1
67109;67109;58090;1
67110;67110;58091;1
67111;67111;58092;1
67112;67112;58093;1
67113;67113;58094;1
67114;67114;58095;1
67115;67115;58096;1
67116;67116;58097;1
67117;67117;58098;1
67118;67118;58099;1
67119;67119;58100;1
67120;67120;58101;1
67121;67121;58102;1
67122;67122;58103;1
67123;67123;58104;1
67124;67124;58105;1
67125;67125;58106;1
67126;67126;58107;1
67127;67127;58108;1
67128;67128;58109;1
67129;67129;58110;1
67130;67130;58111;1
67131;67131;58112;1
67132;67132;58113;1
67133;67133;58114;1
67134;67134;58115;1
67135;67135;58116;1
67136;67136;58117;1
67137;67137;58118;1
67138;67138;58119;1
67139;67139;58120;1
67140;67140;58121;1
67141;67141;58122;1
67142;67142;58123;1
67143;67143;58124;1
67144;67144;58125;1
67145;67145;58126;1
67146;67146;58127;1
67147;67147;58128;1
67148;67148;58129;1
67149;67149;58130;1
67150;67150;58131;1
67151;67151;58132;1
67152;67152;58133;1
67153;67153;58134;1
67154;67154;58135;1
67155;67155;58136;1
67156;67156;58137;1
67157;67157;58138;1
67158;67158;58139;1
67159;67159;58140;1
67160;67160;58141;1
67161;67161;58142;1
67162;67162;58143;1
67163;67163;58144;1
67164;67164;58145;1
67165;67165;58146;1
67166;67166;58147;1
67167;67167;58148;1
67168;67168;58149;1
67169;67169;58150;1
67170;67170;58151;1
67171;67171;58152;1
67172;67172;58153;1
67173;67173;58154;1
67174;67174;58155;1
67175;67175;58156;1
67176;67176;58157;1
67177;67177;58158;1
67178;67178;58159;1
67179;67179;58160;1
67180;67180;58161;1
67181;67181;58162;1
67182;67182;58163;1
67183;67183;58164;1
67184;67184;58165;1
67185;67185;58166;1
67186;67186;58167;1
67187;67187;58168;1
67188;67188;58169;1
67189;67189;58170;1
67190;67190;58172;1
67191;67191;58173;1
67192;67192;58174;1
67193;67193;58175;1
67194;67194;58176;1
67195;67195;58177;1
67196;67196;58178;1
67197;67197;58179;1
67198;67198;58181;1
67199;67199;58182;1
67200;67200;58183;1
67201;67201;58184;1
67202;67202;58185;1
67203;67203;58187;1
67204;67204;58188;1
67205;67205;58189;1
67206;67206;58190;1
67207;67207;58191;1
67208;67208;58192;1
67209;67209;58193;1
67210;67210;58194;1
67211;67211;58195;1
67212;67212;58197;1
67213;67213;58198;1
67214;67214;58199;1
67215;67215;58200;1
67216;67216;58201;1
67217;67217;58202;1
67218;67218;58203;1
67219;67219;58204;1
67220;67220;58205;1
67221;67221;58206;1
67222;67222;58207;1
67223;67223;58208;1
67224;67224;58210;1
67225;67225;58211;1
67226;67226;58212;1
67227;67227;58213;1
67228;67228;58214;1
67229;67229;58215;1
67230;67230;58216;1
67231;67231;58217;1
67232;67232;58218;1
67233;67233;58219;1
67234;67234;58220;1
67235;67235;58222;1
67236;67236;60538;1
67237;67237;60539;1
67238;67238;60540;1
67239;67239;60542;1
67240;67240;60544;1
67241;67241;60545;1
67242;67242;60547;1
67243;67243;60548;1
67244;67244;60549;1
67245;67245;60550;1
67246;67246;60552;1
67247;67247;60553;1
67248;67248;60554;1
67249;67249;60555;1
67250;67250;60556;1
67251;67251;60557;1
67252;67252;60558;1
67253;67253;60559;1
67254;67254;60561;1
67255;67255;60562;1
67256;67256;60563;1
67257;67257;60564;1
67258;67258;60565;1
67259;67259;60566;1
67260;67260;60567;1
67261;67261;60568;1
67262;67262;60569;1
67263;67263;60570;1
67264;67264;60571;1
67265;67265;60572;1
67266;67266;60573;1
67267;67267;60574;1
67268;67268;60575;1
67269;67269;60576;1
67270;67270;60577;1
67271;67271;60578;1
67272;67272;60579;1
67273;67273;60580;1
67274;67274;60581;1
67275;67275;60582;1
67276;67276;60583;1
67277;67277;60584;1
67278;67278;60585;1
67279;67279;60586;1
67280;67280;60587;1
67281;67281;60588;1
67282;67282;60589;1
67283;67283;60590;1
67284;67284;60591;1
67285;67285;60592;1
67286;67286;60593;1
67287;67287;60594;1
67288;67288;60595;1
67289;67289;60596;1
67290;67290;60597;1
67291;67291;60598;1
67292;67292;60599;1
67293;67293;60600;1
67294;67294;60601;1
67295;67295;60602;1
67296;67296;60603;1
67297;67297;60604;1
67298;67298;60605;1
67299;67299;60606;1
67300;67300;60607;1
67301;67301;60608;1
67302;67302;60609;1
67303;67303;60610;1
67304;67304;60611;1
67305;67305;60612;1
67306;67306;60613;1
67307;67307;60614;1
67308;67308;60615;1
67309;67309;60616;1
67310;67310;60617;1
67311;67311;60618;1
67312;67312;60619;1
67313;67313;60620;1
67314;67314;60621;1
67315;67315;60622;1
67316;67316;60623;1
67317;67317;60624;1
67318;67318;60625;1
67319;67319;60626;1
67320;67320;60627;1
67321;67321;60628;1
67322;67322;60629;1
67323;67323;60630;1
67324;67324;60631;1
67325;67325;60632;1
67326;67326;60633;1
67327;67327;60634;1
67328;67328;60635;1
67329;67329;60636;1
67330;67330;60637;1
67331;67331;60638;1
67332;67332;60639;1
67333;67333;60640;1
67334;67334;60641;1
67335;67335;60642;1
67336;67336;60643;1
67337;67337;60644;1
67338;67338;60645;1
67339;67339;60646;1
67340;67340;60647;1
67341;67341;60648;1
67342;67342;60649;1
67343;67343;60650;1
67344;67344;60651;1
67345;67345;60652;1
67346;67346;60653;1
67347;67347;60654;1
67348;67348;60655;1
67349;67349;60656;1
67350;67350;60657;1
67351;67351;60658;1
67352;67352;60659;1
67353;67353;60660;1
67354;67354;60661;1
67355;67355;60662;1
67356;67356;60663;1
67357;67357;60664;1
67358;67358;60665;1
67359;67359;60666;1
67360;67360;60667;1
67361;67361;60668;1
67362;67362;60669;1
67363;67363;60670;1
67364;67364;60671;1
67365;67365;60672;1
67366;67366;60673;1
67367;67367;60674;1
67368;67368;60675;1
67369;67369;60676;1
67370;67370;60677;1
67371;67371;60678;1
67372;67372;60679;1
67373;67373;60680;1
67374;67374;60681;1
67375;67375;60682;1
67376;67376;60683;1
67377;67377;60684;1
67378;67378;60685;1
67379;67379;60686;1
67380;67380;60687;1
67381;67381;60688;1
67382;67382;60689;1
67383;67383;60690;1
67384;67384;60691;1
67385;67385;60692;1
67386;67386;60693;1
67387;67387;63011;1
67388;67388;63012;1
67389;67389;63013;1
67390;67390;63014;1
67391;67391;63015;1
67392;67392;63016;1
67393;67393;63017;1
67394;67394;63018;1
67395;67395;63019;1
67396;67396;63020;1
67397;67397;63021;1
67398;67398;63022;1
67399;67399;63023;1
67400;67400;63024;1
67401;67401;63025;1
67402;67402;63026;1
67403;67403;63027;1
67404;67404;63028;1
67405;67405;63029;1
67406;67406;63030;1
67407;67407;63031;1
67408;67408;63032;1
67409;67409;63033;1
67410;67410;63034;1
67411;67411;63035;1
67412;67412;63036;1
67413;67413;63037;1
67414;67414;63038;1
67415;67415;63039;1
67416;67416;63040;1
67417;67417;63041;1
67418;67418;63042;1
67419;67419;63043;1
67420;67420;63044;1
67421;67421;63045;1
67422;67422;63046;1
67423;67423;63047;1
67424;67424;63048;1
67425;67425;63049;1
67426;67426;63050;1
67427;67427;63051;1
67428;67428;63052;1
67429;67429;63053;1
67430;67430;63054;1
67431;67431;63055;1
67432;67432;63056;1
67433;67433;63057;1
67434;67434;63058;1
67435;67435;63059;1
67436;67436;63060;1
67437;67437;63061;1
67438;67438;63062;1
67439;67439;63063;1
67440;67440;63064;1
67441;67441;63065;1
67442;67442;63066;1
67443;67443;63068;1
67444;67444;63069;1
67445;67445;63070;1
67446;67446;63071;1
67447;67447;63072;1
67448;67448;63074;1
67449;67449;63075;1
67450;67450;63076;1
67451;67451;63077;1
67452;67452;63078;1
67453;67453;63079;1
67454;67454;63081;1
67455;67455;63082;1
67456;67456;63083;1
67457;67457;63084;1
67458;67458;63085;1
67459;67459;63086;1
67460;67460;63088;1
67461;67461;63089;1
67462;67462;63090;1
67463;67463;63091;1
67464;67464;63092;1
67465;67465;63093;1
67466;67466;63094;1
67467;67467;63095;1
67468;67468;63096;1
67469;67469;63097;1
67470;67470;63098;1
67471;67471;63100;1
67472;67472;63101;1
67473;67473;63102;1
67474;67474;63103;1
67475;67475;63104;1
67476;67476;63105;1
67477;67477;63106;1
67478;67478;63107;1
67479;67479;63108;1
67480;67480;63109;1
67481;67481;63110;1
67482;67482;63111;1
67483;67483;63112;1
67484;67484;63113;1
67485;67485;63114;1
67486;67486;63115;1
67487;67487;63116;1
67488;67488;63117;1
67489;67489;63118;1
67490;67490;63119;1
67491;67491;63120;1
67492;67492;63121;1
67493;67493;63122;1
67494;67494;63123;1
67495;67495;63124;1
67496;67496;63125;1
67497;67497;63126;1
67498;67498;63128;1
67499;67499;63129;1
67500;67500;63130;1
67501;67501;63131;1
67502;67502;63132;1
67503;67503;63133;1
67504;67504;63134;1
67505;67505;63135;1
67506;67506;63136;1
67507;67507;63137;1
67508;67508;63138;1
67509;67509;63139;1
67510;67510;63140;1
67511;67511;63141;1
67512;67512;63142;1
67513;67513;63143;1
67514;67514;63144;1
67515;67515;63145;1
67516;67516;63146;1
67517;67517;63147;1
67518;67518;63148;1
67519;67519;63149;1
67520;67520;63150;1
67521;67521;63151;1
67522;67522;63152;1
67523;67523;63153;1
67524;67524;63154;1
67525;67525;63155;1
67526;67526;63156;1
67527;67527;63157;1
67528;67528;63158;1
67529;67529;63159;1
67530;67530;63160;1
67531;67531;63161;1
67532;67532;63162;1
67533;67533;63163;1
67534;67534;63164;1
67535;67535;65645;1
67536;67536;66111;1
67537;67537;66110;1
67538;67538;66113;1
67539;67539;66112;1
67540;67540;66115;1
67541;67541;66114;1
67542;67542;66117;1
67543;67543;66116;1
67544;67544;66119;1
67545;67545;66118;1
67546;67546;66121;1
67547;67547;66120;1
67548;67548;66123;1
67549;67549;66122;1
67550;67550;66125;1
67551;67551;66124;1
67552;67552;66127;1
67553;67553;66126;1
67554;67554;66129;1
67555;67555;66128;1
67556;67556;66131;1
67557;67557;66130;1
67558;67558;66133;1
67559;67559;66132;1
67560;67560;66135;1
67561;67561;66134;1
67562;67562;66137;1
67563;67563;66136;1
67564;67564;66139;1
67565;67565;66138;1
67566;67566;66141;1
67567;67567;66140;1
67568;67568;66143;1
67569;67569;66142;1
67570;67570;66145;1
67571;67571;66144;1
67572;67572;66147;1
67573;67573;66146;1
67574;67574;66149;1
67575;67575;66148;1
67576;67576;66151;1
67577;67577;66150;1
67578;67578;66153;1
67579;67579;66152;1
67580;67580;66155;1
67581;67581;66154;1
67582;67582;66157;1
67583;67583;66156;1
67584;67584;66159;1
67585;67585;66158;1
67586;67586;66161;1
67587;67587;66160;1
67588;67588;66163;1
67589;67589;66162;1
67590;67590;66165;1
67591;67591;66164;1
67592;67592;66167;1
67593;67593;66166;1
67594;67594;66169;1
67595;67595;66168;1
67596;67596;66171;1
67597;67597;66170;1
67598;67598;66173;1
67599;67599;66172;1
67600;67600;66175;1
67601;67601;66174;1
67602;67602;66177;1
67603;67603;66176;1
67604;67604;66179;1
67605;67605;66178;1
67606;67606;66181;1
67607;67607;66180;1
67608;67608;66183;1
67609;67609;66182;1
67610;67610;66185;1
67611;67611;66184;1
67612;67612;66187;1
67613;67613;66186;1
67614;67614;66189;1
67615;67615;66188;1
67616;67616;66191;1
67617;67617;66190;1
67618;67618;66193;1
67619;67619;66195;1
67620;67620;66197;1
67621;67621;66196;1
67622;67622;66199;1
67623;67623;66198;1
67624;67624;66201;1
67625;67625;66200;1
67626;67626;66202;1
67627;67627;66205;1
67628;67628;66204;1
67629;67629;66206;1
67630;67630;66209;1
67631;67631;66208;1
67632;67632;66211;1
67633;67633;66210;1
67634;67634;66213;1
67635;67635;66212;1
67636;67636;66215;1
67637;67637;66214;1
67638;67638;66217;1
67639;67639;66216;1
67640;67640;66219;1
67641;67641;66218;1
67642;67642;66221;1
67643;67643;66220;1
67644;67644;66223;1
67645;67645;66222;1
67646;67646;66225;1
67647;67647;66224;1
67648;67648;66227;1
67649;67649;66226;1
67650;67650;66229;1
67651;67651;66228;1
67652;67652;66231;1
67653;67653;66230;1
67654;67654;66233;1
67655;67655;66232;1
67656;67656;66235;1
67657;67657;66234;1
67658;67658;66237;1
67659;67659;66236;1
67660;67660;66239;1
67661;67661;66238;1
67662;67662;66241;1
67663;67663;66240;1
67664;67664;66243;1
67665;67665;66242;1
67666;67666;66245;1
67667;67667;66244;1
67668;67668;66247;1
67669;67669;66246;1
67670;67670;66249;1
67671;67671;66248;1
67672;67672;66251;1
67673;67673;66250;1
67674;67674;66253;1
67675;67675;66255;1
67676;67676;66254;1
67677;67677;66257;1
67678;67678;66256;1
67679;67679;66259;1
67680;67680;66258;1
67681;67681;66261;1
67682;67682;66260;1
67683;67683;66263;1
67684;67684;58223;1
67685;67685;58224;1
67686;67686;58225;1
67687;67687;58226;1
67688;67688;58227;1
67689;67689;58228;1
67690;67690;58229;1
67691;67691;58230;1
67692;67692;58231;1
67693;67693;58232;1
67694;67694;58233;1
67695;67695;58234;1
67696;67696;58235;1
67697;67697;58236;1
67698;67698;58237;1
67699;67699;58238;1
67700;67700;58239;1
67701;67701;58240;1
67702;67702;58241;1
67703;67703;58242;1
67704;67704;58243;1
67705;67705;58244;1
67706;67706;58245;1
67707;67707;58246;1
67708;67708;58247;1
67709;67709;58248;1
67710;67710;58249;1
67711;67711;58250;1
67712;67712;58251;1
67713;67713;58252;1
67714;67714;58253;1
67715;67715;58254;1
67716;67716;58255;1
67717;67717;58256;1
67718;67718;58257;1
67719;67719;58258;1
67720;67720;58259;1
67721;67721;58260;1
67722;67722;58261;1
67723;67723;58262;1
67724;67724;58263;1
67725;67725;58264;1
67726;67726;58265;1
67727;67727;58266;1
67728;67728;58267;1
67729;67729;58268;1
67730;67730;58269;1
67731;67731;58270;1
67732;67732;58271;1
67733;67733;58272;1
67734;67734;58273;1
67735;67735;58274;1
67736;67736;58275;1
67737;67737;58276;1
67738;67738;58277;1
67739;67739;58278;1
67740;67740;58279;1
67741;67741;58280;1
67742;67742;58281;1
67743;67743;58282;1
67744;67744;58283;1
67745;67745;58284;1
67746;67746;58285;1
67747;67747;58286;1
67748;67748;58287;1
67749;67749;58288;1
67750;67750;58289;1
67751;67751;58290;1
67752;67752;58291;1
67753;67753;58292;1
67754;67754;58293;1
67755;67755;58294;1
67756;67756;58295;1
67757;67757;58296;1
67758;67758;58297;1
67759;67759;58298;1
67760;67760;58299;1
67761;67761;58300;1
67762;67762;58301;1
67763;67763;58302;1
67764;67764;58303;1
67765;67765;58304;1
67766;67766;58305;1
67767;67767;58306;1
67768;67768;58307;1
67769;67769;58308;1
67770;67770;58310;1
67771;67771;58311;1
67772;67772;58312;1
67773;67773;58313;1
67774;67774;58314;1
67775;67775;58315;1
67776;67776;58316;1
67777;67777;58317;1
67778;67778;58318;1
67779;67779;58319;1
67780;67780;58320;1
67781;67781;58321;1
67782;67782;58322;1
67783;67783;58323;1
67784;67784;58324;1
67785;67785;58325;1
67786;67786;58326;1
67787;67787;58327;1
67788;67788;58328;1
67789;67789;58329;1
67790;67790;58330;1
67791;67791;58331;1
67792;67792;58332;1
67793;67793;58334;1
67794;67794;58335;1
67795;67795;58336;1
67796;67796;58337;1
67797;67797;58339;1
67798;67798;58340;1
67799;67799;58341;1
67800;67800;58342;1
67801;67801;58343;1
67802;67802;58344;1
67803;67803;58345;1
67804;67804;58346;1
67805;67805;58347;1
67806;67806;58350;1
67807;67807;58351;1
67808;67808;58352;1
67809;67809;58353;1
67810;67810;58355;1
67811;67811;58356;1
67812;67812;58357;1
67813;67813;58358;1
67814;67814;58359;1
67815;67815;58360;1
67816;67816;58361;1
67817;67817;58362;1
67818;67818;58363;1
67819;67819;58364;1
67820;67820;58365;1
67821;67821;58366;1
67822;67822;58367;1
67823;67823;58368;1
67824;67824;58369;1
67825;67825;58370;1
67826;67826;58371;1
67827;67827;58372;1
67828;67828;58373;1
67829;67829;58374;1
67830;67830;58375;1
67831;67831;60694;1
67832;67832;60695;1
67833;67833;60696;1
67834;67834;60697;1
67835;67835;60698;1
67836;67836;60699;1
67837;67837;60700;1
67838;67838;60701;1
67839;67839;60702;1
67840;67840;60704;1
67841;67841;60705;1
67842;67842;60706;1
67843;67843;60708;1
67844;67844;60709;1
67845;67845;60710;1
67846;67846;60711;1
67847;67847;60712;1
67848;67848;60713;1
67849;67849;60714;1
67850;67850;60715;1
67851;67851;60717;1
67852;67852;60718;1
67853;67853;60719;1
67854;67854;60720;1
67855;67855;60721;1
67856;67856;60722;1
67857;67857;60723;1
67858;67858;60724;1
67859;67859;60725;1
67860;67860;60726;1
67861;67861;60727;1
67862;67862;60728;1
67863;67863;60729;1
67864;67864;60730;1
67865;67865;60731;1
67866;67866;60732;1
67867;67867;60733;1
67868;67868;60734;1
67869;67869;60735;1
67870;67870;60736;1
67871;67871;60737;1
67872;67872;60738;1
67873;67873;60740;1
67874;67874;60741;1
67875;67875;60742;1
67876;67876;60743;1
67877;67877;60744;1
67878;67878;60745;1
67879;67879;60746;1
67880;67880;60747;1
67881;67881;60748;1
67882;67882;60749;1
67883;67883;60750;1
67884;67884;60751;1
67885;67885;60752;1
67886;67886;60753;1
67887;67887;60754;1
67888;67888;60755;1
67889;67889;60756;1
67890;67890;60757;1
67891;67891;60758;1
67892;67892;60759;1
67893;67893;60760;1
67894;67894;60761;1
67895;67895;60762;1
67896;67896;60763;1
67897;67897;60764;1
67898;67898;60765;1
67899;67899;60766;1
67900;67900;60767;1
67901;67901;60768;1
67902;67902;60769;1
67903;67903;60770;1
67904;67904;60771;1
67905;67905;60772;1
67906;67906;60773;1
67907;67907;60774;1
67908;67908;60775;1
67909;67909;60776;1
67910;67910;60777;1
67911;67911;60778;1
67912;67912;60779;1
67913;67913;60780;1
67914;67914;60781;1
67915;67915;60782;1
67916;67916;60783;1
67917;67917;60784;1
67918;67918;60785;1
67919;67919;60786;1
67920;67920;60787;1
67921;67921;60788;1
67922;67922;60789;1
67923;67923;60790;1
67924;67924;60791;1
67925;67925;60792;1
67926;67926;60793;1
67927;67927;60794;1
67928;67928;60795;1
67929;67929;60796;1
67930;67930;60797;1
67931;67931;60798;1
67932;67932;60799;1
67933;67933;60800;1
67934;67934;60801;1
67935;67935;60802;1
67936;67936;60803;1
67937;67937;60804;1
67938;67938;60805;1
67939;67939;60806;1
67940;67940;60807;1
67941;67941;60808;1
67942;67942;60809;1
67943;67943;60810;1
67944;67944;60811;1
67945;67945;60812;1
67946;67946;60813;1
67947;67947;60814;1
67948;67948;60815;1
67949;67949;60816;1
67950;67950;60817;1
67951;67951;60818;1
67952;67952;60819;1
