SHOPPING_CART_ID; DELETED_ON; CREATED_ON; AMOUNT_OF_PRODUCTS; CUSTOMER_ID
62380; ;2024-03-17;5;57
62381; ;2024-03-06;13;
62382; ;2024-03-04;6;
62383; ;2024-02-01;10;80
62384; ;2024-02-12;21;68
62385; ;2024-05-11;4;
62386; ;2024-04-04;6;79
62387; ;2024-02-25;2;
62388; ;2024-02-06;9;
62389; ;2024-02-23;11;
62390; ;2024-02-18;15;
62391; ;2024-01-26;3;
62392; ;2024-05-26;8;
62393; ;2024-01-28;30;
62394; ;2024-06-08;5;
62395; ;2024-02-25;5;
62396; ;2024-05-13;25;
62397; ;2024-04-24;11;
62398; ;2024-01-27;36;
62399; ;2024-04-27;15;
62400; ;2024-05-06;25;
62401; ;2024-01-24;23;
62402; ;2024-05-06;3;90
62403; ;2024-05-25;17;
62404; ;2024-04-18;3;80
62405; ;2024-02-09;17;
62406; ;2024-05-12;4;
62407; ;2024-02-05;5;12
62408; ;2024-03-19;2;
62409; ;2024-01-16;7;
62410; ;2024-03-14;17;
62411; ;2024-05-13;2;
62412; ;2024-02-15;16;
62413; ;2024-06-20;13;
62414; ;2024-01-18;9;
62415; ;2024-06-15;3;
62416; ;2024-02-06;4;
62417; ;2024-01-05;5;
62418; ;2024-06-14;12;
62419; ;2024-03-30;9;
62420; ;2024-05-09;8;35
62421; ;2024-03-30;2;
62422; ;2024-03-11;2;
62423; ;2024-04-25;2;
62424; ;2024-04-20;7;
62425; ;2024-02-01;8;
62426; ;2024-01-27;3;
62427; ;2024-06-03;17;
62428; ;2024-05-18;55;
62429; ;2024-06-03;4;
62430; ;2024-04-22;9;
62431; ;2024-03-12;22;
62432; ;2024-06-03;12;
62433; ;2024-04-02;6;
62434; ;2024-03-21;15;
62435; ;2024-01-11;27;
62436; ;2024-04-03;15;
62437; ;2024-06-28;7;
62438; ;2024-01-06;43;
62439; ;2024-03-24;8;
62440; ;2024-06-26;26;
62441; ;2024-05-22;42;
62442; ;2024-05-19;12;
62443; ;2024-05-25;3;
62444; ;2024-02-03;9;
62445; ;2024-02-29;2;
62446; ;2024-02-29;8;7
62447; ;2024-01-17;7;
62448; ;2024-01-16;5;
62449; ;2024-04-10;5;
62450; ;2024-04-19;4;
62451; ;2024-04-26;9;
62452; ;2024-02-06;42;
62453; ;2024-05-23;6;
62454; ;2024-01-27;7;52
62455; ;2024-05-09;4;
62456; ;2024-01-08;4;
62457; ;2024-05-05;10;
62458; ;2024-06-28;2;
62459; ;2024-05-08;7;
62460; ;2024-05-10;2;3
62461; ;2024-01-02;19;
62462; ;2024-03-07;5;
62463; ;2024-04-10;14;
62464; ;2024-04-03;5;
62465; ;2024-05-22;4;
62466; ;2024-04-20;4;89
62467; ;2024-04-27;8;
62468; ;2024-01-11;7;
62469; ;2024-04-30;1;
62470; ;2024-06-08;8;
62471; ;2024-04-23;8;
62472; ;2024-02-07;41;
62473; ;2024-05-31;6;
62474; ;2024-03-09;2;
62475; ;2024-02-04;10;
62476; ;2024-06-16;13;9
62477; ;2024-03-30;4;
62478; ;2024-05-07;6;
62479; ;2024-05-25;4;
62480; ;2024-05-20;9;
62481; ;2024-04-02;4;
62482; ;2024-02-29;2;
62483; ;2024-02-02;11;
62484; ;2024-06-16;3;
62485; ;2024-01-31;19;
62486; ;2024-05-26;4;
62487; ;2024-04-15;5;
62488; ;2024-03-16;10;
62489; ;2024-05-15;20;
62490; ;2024-04-24;3;35
62491; ;2024-05-03;15;
62492; ;2024-06-19;13;
62493; ;2024-05-24;15;
62494; ;2024-04-11;14;
62495; ;2024-05-17;10;
62496; ;2024-05-11;5;
62497; ;2024-05-18;13;
62498; ;2024-03-17;11;
62499; ;2024-05-08;6;
62500; ;2024-01-03;7;
62501; ;2024-03-07;23;
62502; ;2024-05-22;3;
62503; ;2024-02-26;2;
62504; ;2024-03-25;28;
62505; ;2024-01-13;6;
62506; ;2024-05-13;4;
62507; ;2024-05-07;19;
62508; ;2024-02-21;27;
62509; ;2024-06-17;9;
62510; ;2024-05-08;24;
62511; ;2024-01-29;24;48
62512; ;2024-05-14;5;
62513; ;2024-02-08;13;
62514; ;2024-01-10;3;
62515; ;2024-02-09;32;2
62516; ;2024-03-15;20;7
62517; ;2024-03-12;9;
62518; ;2024-05-25;13;
62519; ;2024-02-05;16;
62520; ;2024-04-27;2;
62521; ;2024-02-03;17;100
62522; ;2024-01-27;7;
62523; ;2024-05-07;16;54
62524; ;2024-05-27;12;
62525; ;2024-04-27;37;
62526; ;2024-03-10;20;
62527; ;2024-01-06;16;
62528; ;2024-03-24;1;
62529; ;2024-05-28;7;
62530; ;2024-02-10;17;
62531; ;2024-02-20;6;
62532; ;2024-06-30;24;
62533; ;2024-01-26;8;
62534; ;2024-03-17;23;
62535; ;2024-04-16;8;
62536; ;2024-06-04;6;
62537; ;2024-04-09;13;
62538; ;2024-02-22;5;
62539; ;2024-04-21;24;97
62540; ;2024-05-23;13;
62541; ;2024-02-08;22;
62542; ;2024-03-22;30;
62543; ;2024-02-25;31;37
62544; ;2024-01-13;22;
62545; ;2024-06-16;10;
62546; ;2024-05-07;10;
62547; ;2024-05-14;12;
62548; ;2024-01-23;10;
62549; ;2024-02-27;25;
62550; ;2024-06-13;2;
62551; ;2024-02-09;3;
62552; ;2024-01-04;17;
62553; ;2024-05-11;43;31
62554; ;2024-06-02;1;
62555; ;2024-04-16;4;
62556; ;2024-03-04;12;
62557; ;2024-02-29;12;
62558; ;2024-02-24;20;
62559; ;2024-03-05;30;
62560; ;2024-06-02;4;
62561; ;2024-06-30;7;
62562; ;2024-01-09;23;
62563; ;2024-02-25;25;
62564; ;2024-01-30;13;68
62565; ;2024-06-18;24;
62566; ;2024-05-29;7;
62567; ;2024-06-22;8;43
62568; ;2024-01-14;6;
62569; ;2024-01-24;11;
62570; ;2024-03-14;16;
62571; ;2024-03-25;17;
62572; ;2024-01-29;4;
62573; ;2024-02-08;17;39
62574; ;2024-03-04;13;
62575; ;2024-03-31;11;
62576; ;2024-01-06;5;
62577; ;2024-04-07;19;
62578; ;2024-01-05;13;
62579; ;2024-05-28;24;
62580; ;2024-02-05;14;
62581; ;2024-05-31;11;
62582; ;2024-05-09;11;
62583; ;2024-04-19;2;
62584; ;2024-01-23;5;
62585; ;2024-01-10;23;
62586; ;2024-03-01;2;
62587; ;2024-06-20;30;
62588; ;2024-03-15;23;
62589; ;2024-04-12;4;
62590; ;2024-06-22;14;
62591; ;2024-06-05;9;
62592; ;2024-06-11;3;
62593; ;2024-01-18;2;
62594; ;2024-03-10;40;
62595; ;2024-05-20;11;
62596; ;2024-01-17;5;
62597; ;2024-05-13;16;
62598; ;2024-06-23;8;5
62599; ;2024-01-19;7;
62600; ;2024-04-17;6;
62601; ;2024-02-18;18;
62602; ;2024-03-26;13;
62603; ;2024-05-26;6;79
62604; ;2024-04-30;14;
62605; ;2024-05-26;19;
62606; ;2024-05-02;6;
62607; ;2024-06-06;18;
62608; ;2024-03-05;24;
62609; ;2024-06-03;6;
62610; ;2024-05-05;7;39
62611; ;2024-06-29;3;
62612; ;2024-06-06;7;
62613; ;2024-02-10;9;
62614; ;2024-03-21;9;
62615; ;2024-03-20;2;
62616; ;2024-02-18;2;
62617; ;2024-06-01;17;9
62618; ;2024-03-21;14;58
62619; ;2024-04-15;1;
62620; ;2024-06-08;9;32
62621; ;2024-03-08;3;
62622; ;2024-04-20;10;39
62623; ;2024-03-07;3;
62624; ;2024-04-18;7;
62625; ;2024-03-22;12;
62626; ;2024-03-26;6;
62627; ;2024-04-07;23;
62628; ;2024-04-14;2;
62629; ;2024-01-26;16;
62630; ;2024-03-30;21;55
62631; ;2024-05-28;2;
62632; ;2024-06-03;10;
62633; ;2024-01-21;5;
62634; ;2024-04-30;6;38
62635; ;2024-06-23;6;
62636; ;2024-06-03;3;
62637; ;2024-05-28;3;
62638; ;2024-01-31;4;
62639; ;2024-05-17;9;
62640; ;2024-06-01;33;
62641; ;2024-04-28;4;
62642; ;2024-06-25;6;
62643; ;2024-01-03;15;
62644; ;2024-03-28;6;
62645; ;2024-01-20;18;
62646; ;2024-04-16;3;
62647; ;2024-01-17;17;
62648; ;2024-06-07;9;
62649; ;2024-01-16;20;
62650; ;2024-03-26;13;
62651; ;2024-05-22;6;
62652; ;2024-03-28;8;
62653; ;2024-01-11;7;
62654; ;2024-02-14;6;
62655; ;2024-06-20;3;
62656; ;2024-05-29;3;
62657; ;2024-02-27;7;
62658; ;2024-02-29;7;
62659; ;2024-02-15;16;
62660; ;2024-02-05;7;55
62661; ;2024-05-28;16;
62662; ;2024-03-20;10;
62663; ;2024-06-08;9;
62664; ;2024-04-18;9;18
62665; ;2024-05-25;3;
62666; ;2024-03-07;2;
62667; ;2024-06-03;5;
62668; ;2024-01-07;10;
62669; ;2024-04-05;5;
62670; ;2024-06-19;18;
62671; ;2024-01-29;20;
62672; ;2024-02-01;17;
62673; ;2024-01-07;13;
62674; ;2024-02-07;4;2
62675; ;2024-02-07;6;
62676; ;2024-03-28;2;
62677; ;2024-06-13;8;
62678; ;2024-05-24;6;
62679; ;2024-05-27;5;
62680; ;2024-03-09;13;
62681; ;2024-05-10;7;
62682; ;2024-05-03;6;97
62683; ;2024-04-08;6;
62684; ;2024-05-31;1;
62685; ;2024-06-19;21;
62686; ;2024-04-28;26;
62687; ;2024-01-04;19;
62688; ;2024-02-23;3;
62689; ;2024-03-21;12;92
62690; ;2024-02-27;3;
62691; ;2024-01-13;6;
62692; ;2024-05-08;5;
62693; ;2024-04-18;7;
62694; ;2024-01-08;1;
62695; ;2024-02-05;20;
62696; ;2024-03-31;7;36
62697; ;2024-01-12;2;
62698; ;2024-03-30;6;
62699; ;2024-06-01;16;
62700; ;2024-01-05;23;
62701; ;2024-02-25;3;75
62702; ;2024-03-27;5;
62703; ;2024-05-02;19;
62704; ;2024-04-07;2;
62705; ;2024-06-05;5;
62706; ;2024-04-02;5;
62707; ;2024-02-26;25;
62708; ;2024-01-24;20;
62709; ;2024-04-20;1;
62710; ;2024-06-08;9;
62711; ;2024-06-25;6;
62712; ;2024-05-12;5;2
62713; ;2024-03-13;13;
62714; ;2024-03-23;5;
62715; ;2024-04-26;19;
62716; ;2024-01-25;7;
62717; ;2024-04-09;7;20
62718; ;2024-05-06;26;
62719; ;2024-03-20;2;45
62720; ;2024-06-07;8;77
62721; ;2024-02-23;6;
62722; ;2024-06-09;3;
62723; ;2024-05-25;5;
62724; ;2024-04-11;8;
62725; ;2024-02-15;5;
62726; ;2024-06-20;4;
62727; ;2024-03-16;5;
62728; ;2024-05-09;3;
62729; ;2024-01-07;5;
62730; ;2024-01-12;13;
62731; ;2024-06-02;3;
62732; ;2024-05-02;12;
62733; ;2024-01-30;16;
62734; ;2024-03-11;4;
62735; ;2024-01-16;24;
62736; ;2024-06-08;33;
62737; ;2024-03-04;1;
62738; ;2024-05-08;3;
62739; ;2024-01-19;4;
62740; ;2024-06-25;8;
62741; ;2024-02-09;11;
62742; ;2024-02-19;16;
62743; ;2024-04-28;5;
62744; ;2024-03-27;1;
62745; ;2024-02-29;16;
62746; ;2024-03-03;5;34
62747; ;2024-03-17;13;
62748; ;2024-06-02;12;
62749; ;2024-01-24;14;
62750; ;2024-02-08;1;
62751; ;2024-01-11;9;
62752; ;2024-01-20;5;
62753; ;2024-06-16;3;
62754; ;2024-04-11;2;
62755; ;2024-01-06;24;
62756; ;2024-05-04;12;91
62757; ;2024-03-17;11;
62758; ;2024-04-03;6;82
62759; ;2024-06-01;7;
62760; ;2024-04-17;6;
62761; ;2024-02-01;2;
62762; ;2024-05-17;5;
62763; ;2024-06-01;2;
62764; ;2024-04-03;7;
62765; ;2024-04-10;5;
62766; ;2024-04-01;7;
62767; ;2024-03-23;4;
62768; ;2024-02-13;3;
62769; ;2024-03-06;9;
62770; ;2024-06-15;6;
62771; ;2024-06-11;4;23
62772; ;2024-02-13;5;51
62773; ;2024-03-19;1;25
62774; ;2024-01-09;1;
62775; ;2024-02-15;6;
62776; ;2024-03-27;7;
62777; ;2024-03-03;30;97
62778; ;2024-05-11;15;
62779; ;2024-04-04;5;
62780; ;2024-04-10;5;49
62781; ;2024-05-19;14;
62782; ;2024-03-05;14;59
62783; ;2024-01-08;14;
62784; ;2024-03-01;8;
62785; ;2024-03-30;8;
62786; ;2024-06-30;5;
62787; ;2024-01-11;25;
62788; ;2024-05-08;10;
62789; ;2024-01-23;6;
62790; ;2024-01-23;3;
62791; ;2024-02-21;9;
62792; ;2024-03-30;3;
62793; ;2024-04-01;19;
62794; ;2024-03-07;9;
62795; ;2024-04-27;3;
62796; ;2024-04-05;10;
62797; ;2024-02-03;7;
62798; ;2024-04-02;9;
62799; ;2024-06-06;5;
62800; ;2024-06-25;13;
62801; ;2024-03-23;7;89
62802; ;2024-01-02;12;
62803; ;2024-02-15;6;
62804; ;2024-04-19;7;
62805; ;2024-03-30;14;
62806; ;2024-01-27;34;
62807; ;2024-06-11;2;
62808; ;2024-03-21;10;
62809; ;2024-03-03;2;
62810; ;2024-03-19;2;
62811; ;2024-03-07;6;
62812; ;2024-04-14;13;
62813; ;2024-03-25;9;
62814; ;2024-05-18;6;
62815; ;2024-03-25;4;
62816; ;2024-03-10;1;
62817; ;2024-01-31;2;
62818; ;2024-05-28;9;
62819; ;2024-01-29;1;
62820; ;2024-03-10;9;
62821; ;2024-03-25;9;
62822; ;2024-03-24;4;
62823; ;2024-01-05;8;
62824; ;2024-03-01;15;
62825; ;2024-03-27;18;
62826; ;2024-01-21;58;
62827; ;2024-03-16;12;
62828; ;2024-01-02;8;
62829; ;2024-01-17;8;
62830; ;2024-05-05;12;
62831; ;2024-06-03;15;29
62832; ;2024-04-26;9;
62833; ;2024-04-14;5;
62834; ;2024-05-24;16;31
62835; ;2024-04-09;4;
62836; ;2024-02-20;2;
62837; ;2024-06-08;3;
62838; ;2024-05-13;5;
62839; ;2024-03-10;5;
62840; ;2024-03-29;8;
62841; ;2024-02-13;23;
62842; ;2024-01-26;3;
62843; ;2024-06-19;4;
62844; ;2024-01-15;5;
62845; ;2024-06-02;2;
62846; ;2024-05-30;11;
62847; ;2024-01-04;2;52
62848; ;2024-05-03;1;
62849; ;2024-03-24;19;
62850; ;2024-02-25;11;
62851; ;2024-02-08;11;
62852; ;2024-04-13;2;
62853; ;2024-01-20;7;
62854; ;2024-05-21;11;
62855; ;2024-05-31;22;
62856; ;2024-03-07;8;
62857; ;2024-06-03;5;
62858; ;2024-06-10;5;
62859; ;2024-04-20;7;
62860; ;2024-04-06;8;89
62861; ;2024-03-10;2;
62862; ;2024-01-23;7;
62863; ;2024-03-17;17;
62864; ;2024-06-12;4;
62865; ;2024-02-24;37;
62866; ;2024-05-20;2;
62867; ;2024-05-21;9;
62868; ;2024-03-22;16;
62869; ;2024-01-30;4;
62870; ;2024-02-23;3;
62871; ;2024-05-26;9;
62872; ;2024-06-16;3;
62873; ;2024-05-08;12;
62874; ;2024-06-09;16;
62875; ;2024-02-09;6;
62876; ;2024-03-01;8;
62877; ;2024-01-05;8;
62878; ;2024-04-25;4;
62879; ;2024-03-29;11;
62880; ;2024-02-11;10;22
62881; ;2024-02-18;20;66
62882; ;2024-01-25;2;
62883; ;2024-02-23;29;
62884; ;2024-03-23;5;
62885; ;2024-04-19;30;
62886; ;2024-03-20;32;
62887; ;2024-02-07;5;53
62888; ;2024-04-11;8;77
62889; ;2024-04-08;10;
62890; ;2024-02-19;3;
62891; ;2024-05-07;9;
62892; ;2024-01-14;7;68
62893; ;2024-02-08;17;
62894; ;2024-04-16;7;
62895; ;2024-04-12;3;
62896; ;2024-04-30;4;
62897; ;2024-04-12;2;
62898; ;2024-02-05;13;
62899; ;2024-04-17;11;
62900; ;2024-02-22;5;38
62901; ;2024-04-04;14;
62902; ;2024-01-29;7;
62903; ;2024-01-19;26;
62904; ;2024-05-17;10;70
62905; ;2024-04-12;31;
62906; ;2024-01-28;1;
62907; ;2024-05-20;4;
62908; ;2024-01-19;17;
62909; ;2024-03-31;11;
62910; ;2024-01-24;4;
62911; ;2024-05-02;1;
62912; ;2024-03-22;17;
62913; ;2024-06-26;8;
62914; ;2024-05-06;3;
62915; ;2024-04-08;7;
62916; ;2024-01-30;3;
62917; ;2024-02-05;1;
62918; ;2024-01-15;2;
62919; ;2024-06-05;4;
62920; ;2024-05-13;10;
62921; ;2024-05-09;9;
62922; ;2024-02-20;4;
62923; ;2024-02-01;4;
62924; ;2024-02-29;12;
62925; ;2024-05-18;17;
62926; ;2024-03-14;5;
62927; ;2024-04-12;11;
62928; ;2024-06-13;7;
62929; ;2024-05-25;17;
62930; ;2024-02-20;4;
62931; ;2024-03-17;4;
62932; ;2024-06-02;8;
62933; ;2024-04-18;2;
62934; ;2024-02-03;13;77
62935; ;2024-05-31;12;
62936; ;2024-02-14;2;
62937; ;2024-05-05;20;
62938; ;2024-04-12;2;
62939; ;2024-04-20;2;
62940; ;2024-02-08;1;
62941; ;2024-03-26;7;
62942; ;2024-02-22;5;
62943; ;2024-06-10;3;
62944; ;2024-02-21;10;
62945; ;2024-03-29;4;28
62946; ;2024-01-07;3;
62947; ;2024-02-04;6;
62948; ;2024-05-02;3;
62949; ;2024-02-01;12;27
62950; ;2024-01-30;7;
62951; ;2024-02-26;23;
62952; ;2024-06-25;9;
62953; ;2024-06-29;4;
62954; ;2024-02-26;3;
62955; ;2024-03-31;14;
62956; ;2024-02-26;8;
62957; ;2024-06-09;2;
62958; ;2024-03-21;25;
62959; ;2024-03-12;5;
62960; ;2024-03-22;8;
62961; ;2024-06-24;4;
62962; ;2024-05-01;3;
62963; ;2024-04-03;1;47
62964; ;2024-04-26;2;20
62965; ;2024-06-22;10;
62966; ;2024-02-05;61;
62967; ;2024-03-30;10;
62968; ;2024-06-03;14;
62969; ;2024-03-10;21;
62970; ;2024-02-07;7;
62971; ;2024-02-26;8;
62972; ;2024-02-11;5;
62973; ;2024-02-26;2;
62974; ;2024-04-08;13;
62975; ;2024-04-29;19;
62976; ;2024-03-14;22;
62977; ;2024-06-02;11;
62978; ;2024-06-04;3;
62979; ;2024-01-28;12;
62980; ;2024-02-20;7;
62981; ;2024-01-13;3;
62982; ;2024-05-13;7;
62983; ;2024-01-06;6;
62984; ;2024-02-22;8;
62985; ;2024-06-01;20;
62986; ;2024-06-28;15;
62987; ;2024-04-14;7;46
62988; ;2024-03-15;8;
62989; ;2024-06-23;1;
62990; ;2024-01-31;6;
62991; ;2024-02-09;10;
62992; ;2024-05-17;13;
62993; ;2024-01-18;10;
62994; ;2024-06-18;16;54
62995; ;2024-03-02;28;
62996; ;2024-04-26;32;
62997; ;2024-05-13;7;
62998; ;2024-01-15;21;
62999; ;2024-03-21;10;34
63000; ;2024-03-24;7;
63001; ;2024-06-02;13;27
63002; ;2024-06-13;2;
63003; ;2024-02-27;13;
63004; ;2024-04-10;12;
63005; ;2024-03-11;4;
63006; ;2024-04-09;6;
63007; ;2024-03-30;10;
63008; ;2024-02-11;12;
63009; ;2024-03-25;7;
63010; ;2024-01-24;2;39
63011; ;2024-05-09;1;
63012; ;2024-01-18;2;
63013; ;2024-02-10;6;
63014; ;2024-02-09;6;
63015; ;2024-06-07;23;47
63016; ;2024-06-30;4;
63017; ;2024-06-21;3;
63018; ;2024-06-21;4;
63019; ;2024-02-12;19;
63020; ;2024-04-13;1;45
63021; ;2024-05-02;6;
63022; ;2024-03-03;8;
63023; ;2024-02-22;4;
63024; ;2024-02-28;3;
63025; ;2024-01-22;8;
63026; ;2024-05-09;18;
63027; ;2024-01-31;6;
63028; ;2024-04-16;4;
63029; ;2024-02-21;1;
63030; ;2024-01-17;4;
63031; ;2024-01-23;10;
63032; ;2024-04-20;15;
63033; ;2024-02-26;7;
63034; ;2024-05-31;4;
63035; ;2024-01-06;5;
63036; ;2024-03-01;14;56
63037; ;2024-04-07;14;
63038; ;2024-04-21;5;
63039; ;2024-06-20;28;
63040; ;2024-05-08;28;
63041; ;2024-05-05;7;98
63042; ;2024-01-25;11;
63043; ;2024-06-29;10;
63044; ;2024-06-04;3;
63045; ;2024-06-10;3;
63046; ;2024-06-21;2;
63047; ;2024-04-29;12;47
63048; ;2024-02-05;4;35
63049; ;2024-03-02;6;
63050; ;2024-02-22;6;
63051; ;2024-01-31;19;60
63052; ;2024-01-03;1;
63053; ;2024-06-03;20;
63054; ;2024-01-06;5;
63055; ;2024-02-27;29;
63056; ;2024-04-08;7;92
63057; ;2024-02-03;6;
63058; ;2024-05-03;27;
63059; ;2024-04-27;6;
63060; ;2024-06-01;9;81
63061; ;2024-06-26;8;83
63062; ;2024-02-13;22;93
63063; ;2024-03-17;4;
63064; ;2024-01-29;5;
63065; ;2024-04-11;6;
63066; ;2024-05-29;1;
63067; ;2024-02-06;14;18
63068; ;2024-03-01;7;
63069; ;2024-05-22;11;
63070; ;2024-06-09;30;
63071; ;2024-06-29;8;
63072; ;2024-02-25;15;
63073; ;2024-05-04;6;
63074; ;2024-04-17;7;
63075; ;2024-02-26;12;
63076; ;2024-03-02;12;7
63077; ;2024-02-15;3;
63078; ;2024-06-28;12;
63079; ;2024-02-05;23;
63080; ;2024-01-22;1;
63081; ;2024-03-24;15;
63082; ;2024-02-02;5;
63083; ;2024-02-05;8;
63084; ;2024-06-28;39;
63085; ;2024-01-10;1;
63086; ;2024-05-10;3;90
63087; ;2024-05-19;4;34
63088; ;2024-03-24;24;
63089; ;2024-04-27;4;
63090; ;2024-06-06;3;
63091; ;2024-04-09;21;
63092; ;2024-02-12;9;
63093; ;2024-01-04;4;
63094; ;2024-02-26;11;
63095; ;2024-02-05;10;
63096; ;2024-05-21;3;
63097; ;2024-02-19;9;
63098; ;2024-04-01;7;
63099; ;2024-06-26;4;
63100; ;2024-06-20;5;
63101; ;2024-02-05;4;
63102; ;2024-06-24;6;
63103; ;2024-01-12;2;
63104; ;2024-02-20;19;
63105; ;2024-01-02;15;
63106; ;2024-04-10;10;
63107; ;2024-06-18;18;92
63108; ;2024-02-08;6;
63109; ;2024-01-27;27;
63110; ;2024-03-17;8;
63111; ;2024-06-27;3;
63112; ;2024-01-29;14;
63113; ;2024-03-19;19;
63114; ;2024-02-05;8;97
63115; ;2024-05-23;17;
63116; ;2024-06-24;9;
63117; ;2024-02-07;1;
63118; ;2024-01-18;5;
63119; ;2024-02-12;11;
63120; ;2024-04-18;9;
63121; ;2024-01-20;14;62
63122; ;2024-06-21;16;
63123; ;2024-03-26;25;
63124; ;2024-02-20;16;
63125; ;2024-03-17;9;
63126; ;2024-03-01;2;
63127; ;2024-02-12;5;
63128; ;2024-04-04;8;
63129; ;2024-01-06;4;
63130; ;2024-06-22;7;
63131; ;2024-06-12;4;
63132; ;2024-01-26;6;
63133; ;2024-04-12;14;
63134; ;2024-01-10;12;
63135; ;2024-06-15;18;81
63136; ;2024-03-22;20;
63137; ;2024-05-01;10;
63138; ;2024-03-23;22;
63139; ;2024-04-07;29;
63140; ;2024-03-13;10;76
63141; ;2024-01-20;6;
63142; ;2024-02-25;19;
63143; ;2024-01-06;6;
63144; ;2024-01-27;16;
63145; ;2024-06-10;33;32
63146; ;2024-06-13;18;
63147; ;2024-05-14;7;
63148; ;2024-02-24;46;
63149; ;2024-05-20;13;81
63150; ;2024-01-06;4;
63151; ;2024-01-15;9;
63152; ;2024-01-12;9;57
63153; ;2024-03-19;20;
63154; ;2024-01-03;11;
63155; ;2024-02-29;10;
63156; ;2024-01-24;16;
63157; ;2024-04-08;16;43
63158; ;2024-05-14;3;
63159; ;2024-02-17;24;
63160; ;2024-04-11;13;
63161; ;2024-02-20;26;7
63162; ;2024-02-27;1;
63163; ;2024-03-24;20;
63164; ;2024-02-20;23;
63165; ;2024-04-06;22;
63166; ;2024-01-07;12;
63167; ;2024-03-26;23;
63168; ;2024-04-04;23;83
63169; ;2024-02-15;2;
63170; ;2024-03-24;12;13
63171; ;2024-05-16;15;
63172; ;2024-03-09;13;
63173; ;2024-05-14;14;
63174; ;2024-03-31;12;
63175; ;2024-04-05;9;
63176; ;2024-04-10;3;
63177; ;2024-04-19;7;
63178; ;2024-03-23;5;
63179; ;2024-05-23;18;
63180; ;2024-02-24;21;
63181; ;2024-01-14;31;
63182; ;2024-06-06;19;
63183; ;2024-04-05;10;
63184; ;2024-05-06;11;
63185; ;2024-01-11;7;48
63186; ;2024-01-21;18;
63187; ;2024-06-28;25;
63188; ;2024-04-08;14;
63189; ;2024-05-29;3;
63190; ;2024-01-25;26;
63191; ;2024-04-20;3;
63192; ;2024-06-02;9;
63193; ;2024-04-10;7;2
63194; ;2024-04-27;13;70
63195; ;2024-01-06;11;
63196; ;2024-05-30;25;
63197; ;2024-06-11;14;13
63198; ;2024-02-28;6;
63199; ;2024-06-12;4;
63200; ;2024-04-13;26;
63201; ;2024-01-02;10;
63202; ;2024-03-06;6;
63203; ;2024-03-06;3;
63204; ;2024-03-13;7;
63205; ;2024-03-19;14;
63206; ;2024-04-01;7;61
63207; ;2024-03-21;44;
63208; ;2024-05-25;11;
63209; ;2024-01-07;20;
63210; ;2024-04-23;6;
63211; ;2024-04-08;5;
63212; ;2024-06-22;20;
63213; ;2024-03-04;6;
63214; ;2024-04-29;7;
63215; ;2024-06-21;28;
63216; ;2024-05-27;38;75
63217; ;2024-04-09;4;44
63218; ;2024-02-18;8;
63219; ;2024-01-19;8;
63220; ;2024-04-19;5;
63221; ;2024-06-17;23;
63222; ;2024-05-26;6;
63223; ;2024-02-09;12;
63224; ;2024-05-13;4;
63225; ;2024-02-13;29;
63226; ;2024-06-22;23;
63227; ;2024-01-31;32;
63228; ;2024-03-09;11;
63229; ;2024-02-25;13;
63230; ;2024-06-21;8;
63231; ;2024-02-17;11;
63232; ;2024-04-13;5;77
63233; ;2024-05-02;9;
63234; ;2024-01-05;5;
63235; ;2024-01-26;4;
63236; ;2024-01-22;11;35
63237; ;2024-06-27;3;
63238; ;2024-05-25;19;
63239; ;2024-01-03;4;
63240; ;2024-05-30;5;
63241; ;2024-06-21;1;
63242; ;2024-03-16;11;
63243; ;2024-01-21;3;
63244; ;2024-01-07;5;
63245; ;2024-04-26;11;
63246; ;2024-01-10;3;10
63247; ;2024-01-08;2;
63248; ;2024-04-20;13;
63249; ;2024-04-28;4;
63250; ;2024-01-16;11;
63251; ;2024-04-17;40;
63252; ;2024-02-22;1;72
63253; ;2024-04-03;15;
63254; ;2024-03-15;7;
63255; ;2024-02-09;9;
63256; ;2024-06-13;10;53
63257; ;2024-01-17;7;
63258; ;2024-06-22;5;
63259; ;2024-06-21;16;
63260; ;2024-04-01;7;
63261; ;2024-06-24;14;
63262; ;2024-06-17;3;
63263; ;2024-06-29;5;
63264; ;2024-05-05;9;
63265; ;2024-02-23;2;
63266; ;2024-06-29;5;
63267; ;2024-04-02;5;
63268; ;2024-04-19;6;
63269; ;2024-03-08;3;
63270; ;2024-05-12;17;
63271; ;2024-05-16;8;
63272; ;2024-06-04;6;
63273; ;2024-03-29;10;
63274; ;2024-03-14;4;
63275; ;2024-05-27;3;
63276; ;2024-02-25;7;
63277; ;2024-05-27;19;
63278; ;2024-02-08;6;
63279; ;2024-01-30;6;
63280; ;2024-05-18;10;94
63281; ;2024-03-21;4;
63282; ;2024-04-09;27;66
63283; ;2024-02-18;11;
63284; ;2024-01-29;4;
63285; ;2024-02-11;4;
63286; ;2024-04-04;32;
63287; ;2024-04-29;7;
63288; ;2024-03-20;14;
63289; ;2024-03-27;6;
63290; ;2024-03-19;6;
63291; ;2024-04-25;5;
63292; ;2024-05-29;6;
63293; ;2024-04-06;17;
63294; ;2024-01-10;7;
63295; ;2024-04-19;16;
63296; ;2024-01-28;16;
63297; ;2024-03-12;4;
63298; ;2024-02-04;4;
63299; ;2024-01-03;19;
63300; ;2024-06-20;12;
