PRODUCT_ID;SUPPLIER_ID;BATCH_ID;PURCHASE_PRICE
10814;2;68219;
10814;6;68220;
10815;4;68221;
10815;3;68222;
10815;3;68223;
10816;5;68224;
10816;6;68225;
10816;5;68226;
10816;4;68227;
10816;3;68228;
10817;1;68229;
10817;6;68230;
10817;4;68231;
10817;6;68232;
10817;5;68233;
10818;5;68234;
10818;5;68235;
10818;2;68236;
10818;2;68237;
10819;6;68238;
10819;6;68239;
10819;4;68240;
10820;6;68241;
10820;2;68242;
10820;4;68243;
10820;6;68244;
10820;3;68245;
10820;5;68246;
10820;6;68247;
10820;6;68248;
10821;1;68249;
10821;4;68250;
10821;5;68251;
10821;1;68252;
10822;1;68253;
10822;2;68254;
10822;3;68255;
10823;2;68256;
10823;1;68257;
10823;4;68258;
10823;6;68259;
10824;5;68260;
10824;5;68261;
10824;1;68262;
10825;6;68263;
10825;5;68264;
10825;3;68265;
10826;2;68266;
10826;3;68267;
10826;5;68268;
10827;2;68269;
10827;1;68270;
10827;2;68271;
10828;4;68272;
10828;3;68273;
10828;3;68274;
10829;5;68275;
10829;3;68276;
10829;1;68277;
10829;6;68278;
10830;1;68279;
10830;2;68280;
10830;3;68281;
10830;6;68282;
10830;2;68283;
10830;3;68284;
10830;6;68285;
10830;3;68286;
10830;6;68287;
10831;3;68288;
10831;6;68289;
10831;6;68290;
10832;6;68291;
10832;3;68292;
10832;2;68293;
10833;4;68294;
10833;3;68295;
10833;6;68296;
10834;6;68297;
10834;6;68298;
10834;5;68299;
10835;6;68300;
10835;6;68301;
10835;3;68302;
10835;5;68303;
10836;4;68304;
10836;2;68305;
10836;5;68306;
10836;5;68307;
10837;1;68308;
10837;6;68309;
10837;1;68310;
10838;2;68311;
10838;1;68312;
10838;6;68313;
10839;3;68314;
10839;6;68315;
10839;1;68316;
10840;1;68317;
10840;3;68318;
10840;6;68319;
10841;1;68320;
10841;6;68321;
10841;1;68322;
10842;1;68323;
10842;2;68324;
10842;5;68325;
10843;1;68326;
10843;2;68327;
10843;1;68328;
10843;2;68329;
10844;3;68330;
10844;2;68331;
10844;3;68332;
10845;4;68333;
10845;3;68334;
10845;1;68335;
10846;2;68336;
10846;6;68337;
10846;2;68338;
10847;6;68339;
10847;3;68340;
10847;1;68341;
10848;3;68342;
10848;2;68343;
10848;2;68344;
10849;2;68345;
10849;5;68346;
10849;3;68347;
10850;2;68348;
10850;5;68349;
10850;4;68350;
10851;6;68351;
10851;1;68352;
10851;5;68353;
10852;3;68354;
10852;2;68355;
10852;4;68356;
10853;3;68357;
10853;3;68358;
10853;2;68359;
10854;5;68360;
10854;6;68361;
10854;6;68362;
10855;6;68363;
10855;5;68364;
10855;2;68365;
10856;6;68366;
10856;6;68367;
10856;6;68368;
10857;3;68369;
10857;6;68370;
10857;6;68371;
10857;1;68372;
10858;1;68373;
10858;5;68374;
10858;1;68375;
10858;3;68376;
10859;6;68377;
10859;3;68378;
10859;4;68379;
10859;2;68380;
10859;6;68381;
10859;2;68382;
10859;1;68383;
10859;3;68384;
10859;5;68385;
10860;6;68386;
10860;4;68387;
10860;5;68388;
10861;6;68389;
10861;6;68390;
10861;6;68391;
10861;5;68392;
10861;1;68393;
10861;3;68394;
10861;5;68395;
10862;6;68396;
10862;1;68397;
10862;3;68398;
10862;6;68399;
10863;1;68400;
10863;3;68401;
10863;6;68402;
10864;5;68403;
10864;4;68404;
10864;2;68405;
10865;5;68406;
10865;3;68407;
10865;4;68408;
10865;3;68409;
10866;4;68410;
10866;2;68411;
10866;3;68412;
10867;6;68413;
10867;6;68414;
10867;4;68415;
10867;1;68416;
10867;5;68417;
10867;2;68418;
10868;5;68419;
10868;1;68420;
10868;3;68421;
10869;4;68422;
10869;3;68423;
10869;1;68424;
10870;6;68425;
10870;4;68426;
10870;6;68427;
10871;5;68428;
10871;5;68429;
10871;5;68430;
10872;1;68431;
10872;1;68432;
10872;6;68433;
10873;2;68434;
10873;5;68435;
10873;2;68436;
10874;4;68437;
10874;4;68438;
10874;2;68439;
10874;2;68440;
10874;6;68441;
10875;1;68442;
10875;6;68443;
10875;6;68444;
10876;3;68445;
10876;6;68446;
10876;2;68447;
10877;6;68448;
10877;6;68449;
10877;3;68450;
10877;1;68451;
10878;5;68452;
10878;2;68453;
10878;4;68454;
10878;5;68455;
10878;3;68456;
10879;3;68457;
10879;3;68458;
10879;4;68459;
10880;3;68460;
10880;3;68461;
10880;3;68462;
10881;1;68463;
10881;2;68464;
10881;4;68465;
10882;2;68466;
10882;6;68467;
10882;6;68468;
10883;6;68469;
10883;5;68470;
10883;1;68471;
10884;1;68472;
10884;5;68473;
10884;6;68474;
10884;1;68475;
10885;6;68476;
10885;2;68477;
10885;6;68478;
10886;4;68479;
10886;1;68480;
10886;5;68481;
10887;3;68482;
10887;5;68483;
10887;1;68484;
10888;1;68485;
10888;3;68486;
10888;6;68487;
10889;4;68488;
10889;3;68489;
10889;2;68490;
10889;6;68491;
10890;2;68492;
10890;4;68493;
10890;5;68494;
10891;2;68495;
10891;5;68496;
10891;5;68497;
10892;4;68498;
10892;2;68499;
10892;2;68500;
10893;4;68501;
10893;4;68502;
10893;5;68503;
10894;2;68504;
10894;6;68505;
10894;2;68506;
10895;2;68507;
10895;1;68508;
10895;1;68509;
10896;3;68510;
10896;6;68511;
10896;2;68512;
10896;3;68513;
10896;3;68514;
10897;3;68515;
10897;6;68516;
10897;6;68517;
10898;2;68518;
10898;4;68519;
10898;1;68520;
10899;5;68521;
10899;1;68522;
10899;6;68523;
10899;4;68524;
10900;5;68525;
10900;3;68526;
10900;5;68527;
10900;3;68528;
10900;2;68529;
10901;3;68530;
10901;6;68531;
10901;2;68532;
10901;6;68533;
10901;3;68534;
10902;5;68535;
10902;2;68536;
10902;4;68537;
10903;4;68538;
10903;5;68539;
10903;1;68540;
10903;1;68541;
10903;6;68542;
10904;1;68543;
10904;1;68544;
10904;4;68545;
10904;1;68546;
10904;2;68547;
10905;5;68548;
10905;5;68549;
10905;3;68550;
10906;1;68551;
10906;2;68552;
10906;1;68553;
10907;2;68554;
10907;1;68555;
10907;6;68556;
10907;4;68557;
10907;2;68558;
10907;6;68559;
10907;5;68560;
10907;5;68561;
10907;4;68562;
10908;2;68563;
10908;6;68564;
10908;1;68565;
10909;5;68566;
10909;6;68567;
10909;5;68568;
10909;1;68569;
10909;6;68570;
10909;1;68571;
10909;1;68572;
10909;6;68573;
10910;1;68574;
10910;6;68575;
10910;2;68576;
10910;3;68577;
10910;2;68578;
10911;1;68579;
10911;6;68580;
10911;2;68581;
10911;3;68582;
10912;5;68583;
10912;1;68584;
10912;3;68585;
10912;6;68586;
10913;2;68587;
10913;5;68588;
10913;3;68589;
10913;4;68590;
10914;6;68591;
10914;6;68592;
10914;6;68593;
10915;1;68594;
10915;3;68595;
10915;3;68596;
10916;1;68597;
10916;5;68598;
10916;1;68599;
10916;1;68600;
10916;3;68601;
10916;1;68602;
10916;6;68603;
10917;1;68604;
10917;5;68605;
10917;4;68606;
10918;5;68607;
10918;4;68608;
10918;3;68609;
10919;1;68610;
10919;4;68611;
10919;3;68612;
10920;1;68613;
10920;3;68614;
10920;4;68615;
10920;6;68616;
10921;6;68617;
10921;5;68618;
10921;5;68619;
10922;1;68620;
10922;6;68621;
10922;4;68622;
10922;2;68623;
10923;6;68624;
10923;3;68625;
10923;4;68626;
10923;3;68627;
10923;3;68628;
10924;1;68629;
10924;6;68630;
10924;1;68631;
10925;6;68632;
10925;6;68633;
10925;3;68634;
10926;4;68635;
10926;5;68636;
10926;2;68637;
10927;5;68638;
10927;4;68639;
10927;6;68640;
10927;5;68641;
10928;2;68642;
10928;2;68643;
10928;6;68644;
10929;3;68645;
10929;6;68646;
10929;1;68647;
10929;2;68648;
10930;1;68649;
10930;3;68650;
10930;5;68651;
10931;3;68652;
10931;6;68653;
10931;3;68654;
10931;3;68655;
10931;6;68656;
10931;6;68657;
10932;5;68658;
10932;6;68659;
10932;6;68660;
10933;5;68661;
10933;5;68662;
10933;2;68663;
10934;5;68664;
10934;2;68665;
10934;4;68666;
10935;6;68667;
10935;6;68668;
10935;4;68669;
10936;6;68670;
10936;3;68671;
10936;3;68672;
10937;1;68673;
10937;1;68674;
10937;1;68675;
10938;3;68676;
10938;2;68677;
10938;6;68678;
10938;5;68679;
10938;3;68680;
10938;4;68681;
10939;1;68682;
10939;1;68683;
10939;3;68684;
10940;2;68685;
10940;1;68686;
10940;1;68687;
10941;1;68688;
10941;5;68689;
10941;1;68690;
10942;3;68691;
10942;3;68692;
10942;6;68693;
10942;2;68694;
10942;4;68695;
10942;2;68696;
10942;4;68697;
10942;3;68698;
10942;4;68699;
10942;4;68700;
10943;3;68701;
10943;6;68702;
10943;2;68703;
10944;1;68704;
10944;3;68705;
10944;4;68706;
10945;5;68707;
10945;2;68708;
10945;6;68709;
10946;3;68710;
10946;6;68711;
10946;5;68712;
10946;3;68713;
10946;5;68714;
10946;4;68715;
10947;5;68716;
10947;4;68717;
10947;2;68718;
10948;2;68719;
10948;6;68720;
10948;1;68721;
10949;3;68722;
10949;6;68723;
10949;1;68724;
10950;5;68725;
10950;5;68726;
10950;6;68727;
10950;1;68728;
10950;4;68729;
10951;6;68730;
10951;4;68731;
10951;3;68732;
10951;5;68733;
10951;6;68734;
10952;2;68735;
10952;6;68736;
10952;3;68737;
10952;1;68738;
10953;1;68739;
10953;6;68740;
10953;4;68741;
10954;5;68742;
10954;2;68743;
10954;3;68744;
10955;1;68745;
10955;3;68746;
10955;1;68747;
10956;3;68748;
10956;1;68749;
10956;1;68750;
10957;1;68751;
10957;4;68752;
10957;1;68753;
10958;1;68754;
10958;6;68755;
10958;2;68756;
10959;6;68757;
10959;6;68758;
10959;4;68759;
10960;5;68760;
10960;3;68761;
10960;2;68762;
10961;1;68763;
10961;5;68764;
10961;2;68765;
10962;5;68766;
10962;1;68767;
10962;6;68768;
10963;5;68769;
10963;6;68770;
10963;1;68771;
10964;5;68772;
10964;1;68773;
10964;3;68774;
10964;6;68775;
10964;5;68776;
10965;2;68777;
10965;1;68778;
10965;6;68779;
10965;5;68780;
10966;3;68781;
10966;3;68782;
10966;2;68783;
10966;5;68784;
10966;2;68785;
10966;1;68786;
10967;6;68787;
10967;2;68788;
10967;6;68789;
10968;5;68790;
10968;2;68791;
10968;6;68792;
10968;2;68793;
10968;4;68794;
10969;5;68795;
10969;6;68796;
10969;6;68797;
10970;4;68798;
10970;4;68799;
10970;5;68800;
10971;5;68801;
10971;2;68802;
10971;2;68803;
10972;2;68804;
10972;6;68805;
10972;6;68806;
10973;2;68807;
10973;3;68808;
10973;2;68809;
10974;4;68810;
10974;1;68811;
10974;5;68812;
10975;3;68813;
10975;5;68814;
10975;3;68815;
10976;3;68816;
10976;3;68817;
10976;3;68818;
10977;4;68819;
10977;1;68820;
10977;2;68821;
10977;1;68822;
10978;2;68823;
10978;5;68824;
10978;6;68825;
10979;2;68826;
10979;2;68827;
10979;6;68828;
10979;5;68829;
10979;1;68830;
10980;2;68831;
10980;6;68832;
10980;3;68833;
10981;2;68834;
10981;6;68835;
10981;2;68836;
10982;1;68837;
10982;5;68838;
10982;2;68839;
10983;5;68840;
10983;6;68841;
10983;1;68842;
10983;5;68843;
10983;3;68844;
10983;4;68845;
10984;3;68846;
10984;3;68847;
10984;4;68848;
10985;1;68849;
10985;5;68850;
10985;1;68851;
10986;3;68852;
10986;2;68853;
10986;3;68854;
10987;6;68855;
10987;5;68856;
10987;3;68857;
10988;5;68858;
10988;6;68859;
10988;3;68860;
10989;6;68861;
10989;5;68862;
10989;6;68863;
10990;3;68864;
10990;5;68865;
10990;6;68866;
10991;6;68867;
10991;4;68868;
10991;1;68869;
10992;2;68870;
10992;2;68871;
10992;1;68872;
10993;4;68873;
10993;6;68874;
10993;6;68875;
10994;3;68876;
10994;5;68877;
10994;3;68878;
10994;2;68879;
10994;5;68880;
10994;5;68881;
10994;2;68882;
10995;5;68883;
10995;2;68884;
10995;3;68885;
10995;6;68886;
10995;1;68887;
10996;6;68888;
10996;1;68889;
10996;2;68890;
10997;6;68891;
10997;2;68892;
10997;2;68893;
10997;2;68894;
10998;1;68895;
10998;3;68896;
10998;4;68897;
10999;3;68898;
10999;4;68899;
10999;3;68900;
10999;1;68901;
11000;2;68902;
11000;1;68903;
11000;2;68904;
11001;6;68905;
11001;6;68906;
11001;6;68907;
11002;3;68908;
11002;6;68909;
11002;2;68910;
11002;3;68911;
11003;3;68912;
11003;3;68913;
11003;4;68914;
11004;2;68915;
11004;6;68916;
11004;1;68917;
11005;2;68918;
11005;3;68919;
11005;4;68920;
11006;4;68921;
11006;6;68922;
11006;3;68923;
11006;4;68924;
11006;2;68925;
11006;6;68926;
11006;5;68927;
11007;1;68928;
11007;4;68929;
11007;6;68930;
11008;2;68931;
11008;6;68932;
11008;2;68933;
11008;2;68934;
11008;5;68935;
11008;3;68936;
11008;6;68937;
11009;1;68938;
11009;6;68939;
11009;5;68940;
11010;6;68941;
11010;6;68942;
11010;5;68943;
11010;1;68944;
11011;3;68945;
11011;3;68946;
11011;4;68947;
11011;2;68948;
11011;4;68949;
11011;1;68950;
11012;3;68951;
11012;5;68952;
11012;6;68953;
11013;5;68954;
11013;4;68955;
11013;5;68956;
11014;4;68957;
11014;1;68958;
11014;1;68959;
11015;1;68960;
11015;4;68961;
11015;1;68962;
11016;3;68963;
11016;5;68964;
11016;5;68965;
11016;6;68966;
11016;3;68967;
11016;3;68968;
11016;4;68969;
11017;6;68970;
11017;5;68971;
11017;2;68972;
11017;1;68973;
11017;6;68974;
11018;2;68975;
11018;3;68976;
11018;4;68977;
11019;6;68978;
11019;2;68979;
11019;3;68980;
11020;2;68981;
11020;2;68982;
11020;5;68983;
11021;1;68984;
11021;1;68985;
11021;1;68986;
11022;1;68987;
11022;2;68988;
11022;4;68989;
11023;1;68990;
11023;5;68991;
11023;3;68992;
11024;6;68993;
11024;4;68994;
11024;5;68995;
11025;4;68996;
11025;6;68997;
11025;6;68998;
11026;1;68999;
11026;6;69000;
11026;2;69001;
11026;3;69002;
11027;6;69003;
11027;6;69004;
11027;2;69005;
11028;2;69006;
11028;3;69007;
11028;4;69008;
11029;6;69009;
11029;6;69010;
11029;3;69011;
11030;4;69012;
11030;4;69013;
11030;2;69014;
11031;6;69015;
11031;1;69016;
11031;1;69017;
11031;2;69018;
11031;2;69019;
11031;2;69020;
11031;4;69021;
11031;3;69022;
11031;6;69023;
11032;3;69024;
11032;5;69025;
11032;2;69026;
11033;2;69027;
11033;3;69028;
11033;1;69029;
11034;6;69030;
11034;4;69031;
11034;5;69032;
11035;2;69033;
11035;6;69034;
11035;5;69035;
11036;3;69036;
11036;3;69037;
11036;1;69038;
11036;4;69039;
11037;6;69040;
11037;4;69041;
11037;5;69042;
11038;4;69043;
11038;3;69044;
11038;5;69045;
11038;4;69046;
11038;3;69047;
11038;6;69048;
11038;3;69049;
11038;3;69050;
11038;5;69051;
11039;2;69052;
11039;2;69053;
11039;3;69054;
11040;1;69055;
11040;1;69056;
11040;6;69057;
11041;5;69058;
11041;3;69059;
11041;1;69060;
11042;1;69061;
11042;2;69062;
11042;6;69063;
11042;5;69064;
11043;4;69065;
11043;6;69066;
11043;3;69067;
11044;6;69068;
11044;2;69069;
11044;5;69070;
11044;6;69071;
11044;5;69072;
11045;5;69073;
11045;2;69074;
11045;5;69075;
11046;6;69076;
11046;5;69077;
11046;1;69078;
11047;5;69079;
11047;6;69080;
11047;3;69081;
11047;1;69082;
11047;5;69083;
11047;3;69084;
11047;1;69085;
11047;4;69086;
11048;6;69087;
11048;5;69088;
11048;3;69089;
11049;5;69090;
11049;3;69091;
11049;6;69092;
11049;2;69093;
11049;1;69094;
11050;6;69095;
11050;4;69096;
11050;6;69097;
11050;6;69098;
11050;2;69099;
11050;4;69100;
11051;6;69101;
11051;3;69102;
11051;1;69103;
11052;2;69104;
11052;6;69105;
11052;6;69106;
11053;2;69107;
11053;1;69108;
11053;5;69109;
11054;1;69110;
11054;6;69111;
11054;5;69112;
11055;1;69113;
11055;2;69114;
11055;2;69115;
11056;2;69116;
11056;4;69117;
11056;6;69118;
11057;6;69119;
11057;2;69120;
11057;6;69121;
11057;6;69122;
11057;6;69123;
11057;4;69124;
11057;5;69125;
11057;6;69126;
11058;2;69127;
11058;6;69128;
11058;6;69129;
11059;4;69130;
11059;6;69131;
11059;6;69132;
11059;4;69133;
11059;4;69134;
11059;5;69135;
11059;1;69136;
11059;5;69137;
11059;2;69138;
11060;5;69139;
11060;6;69140;
11060;3;69141;
11060;5;69142;
11061;6;69143;
11061;4;69144;
11061;2;69145;
11062;4;69146;
11062;6;69147;
11062;3;69148;
11063;6;69149;
11063;3;69150;
11063;6;69151;
11064;5;69152;
11064;5;69153;
11064;6;69154;
11065;6;69155;
11065;2;69156;
11065;6;69157;
11066;6;69158;
11066;2;69159;
11066;5;69160;
11066;6;69161;
11066;2;69162;
11066;3;69163;
11066;1;69164;
11067;2;69165;
11067;6;69166;
11067;5;69167;
11068;6;69168;
11068;6;69169;
11068;2;69170;
11069;3;69171;
11069;2;69172;
11069;3;69173;
11070;3;69174;
11070;5;69175;
11070;4;69176;
11071;5;69177;
11071;1;69178;
11071;3;69179;
11072;1;69180;
11072;2;69181;
11072;1;69182;
11072;1;69183;
11073;2;69184;
11073;6;69185;
11073;3;69186;
11073;2;69187;
11073;1;69188;
11073;5;69189;
11073;4;69190;
11073;6;69191;
11074;6;69192;
11074;4;69193;
11074;6;69194;
11074;3;69195;
11075;6;69196;
11075;6;69197;
11075;2;69198;
11075;2;69199;
11075;3;69200;
11076;1;69201;
11076;3;69202;
11076;1;69203;
11077;6;69204;
11077;3;69205;
11077;3;69206;
11078;1;69207;
11078;4;69208;
11078;1;69209;
11079;2;69210;
11079;3;69211;
11079;4;69212;
11080;3;69213;
11080;6;69214;
11080;3;69215;
11081;4;69216;
11081;3;69217;
11081;4;69218;
11082;6;69219;
11082;6;69220;
11082;5;69221;
11083;6;69222;
11083;6;69223;
11083;2;69224;
11084;3;69225;
11084;2;69226;
11084;3;69227;
11085;6;69228;
11085;6;69229;
11085;6;69230;
11086;4;69231;
11086;1;69232;
11086;6;69233;
11086;6;69234;
11087;6;69235;
11087;1;69236;
11087;6;69237;
11087;2;69238;
11088;3;69239;
11088;4;69240;
11088;5;69241;
11089;5;69242;
11089;2;69243;
11089;2;69244;
11090;3;69245;
11090;2;69246;
11090;4;69247;
11091;5;69248;
11091;1;69249;
11091;5;69250;
11092;1;69251;
11092;1;69252;
11092;3;69253;
11092;3;69254;
11092;4;69255;
11092;1;69256;
11092;3;69257;
11092;1;69258;
11093;2;69259;
11093;3;69260;
11093;6;69261;
11094;3;69262;
11094;2;69263;
11094;3;69264;
11095;3;69265;
11095;6;69266;
11095;1;69267;
11096;1;69268;
11096;3;69269;
11096;5;69270;
11096;3;69271;
11097;4;69272;
11097;3;69273;
11097;1;69274;
11098;4;69275;
11098;1;69276;
11098;1;69277;
11099;5;69278;
11099;6;69279;
11099;3;69280;
11100;5;69281;
11100;6;69282;
11100;6;69283;
11101;3;69284;
11101;4;69285;
11101;1;69286;
11102;6;69287;
11102;5;69288;
11102;5;69289;
11102;5;69290;
11102;5;69291;
11103;5;69292;
11103;6;69293;
11103;4;69294;
11103;6;69295;
11103;1;69296;
11104;4;69297;
11104;5;69298;
11104;6;69299;
11104;3;69300;
11104;6;69301;
11104;2;69302;
11104;4;69303;
11105;1;69304;
11105;6;69305;
11105;3;69306;
11106;2;69307;
11106;2;69308;
11106;3;69309;
11107;2;69310;
11107;5;69311;
11107;1;69312;
11107;3;69313;
11108;2;69314;
11108;6;69315;
11108;3;69316;
11109;6;69317;
11109;1;69318;
11109;1;69319;
11109;5;69320;
11109;3;69321;
11109;2;69322;
11109;3;69323;
11110;1;69324;
11110;4;69325;
11110;6;69326;
11110;5;69327;
11110;4;69328;
11111;2;69329;
11111;3;69330;
11111;5;69331;
11112;6;69332;
11112;3;69333;
11112;6;69334;
11113;1;69335;
11113;6;69336;
11113;4;69337;
11113;6;69338;
11113;1;69339;
11113;5;69340;
11114;2;69341;
11114;4;69342;
11114;1;69343;
11115;5;69344;
11115;6;69345;
11115;3;69346;
11116;6;69347;
11116;5;69348;
11116;3;69349;
11117;1;69350;
11117;2;69351;
11117;6;69352;
11118;2;69353;
11118;6;69354;
11118;6;69355;
11119;3;69356;
11119;2;69357;
11119;6;69358;
11120;6;69359;
11120;5;69360;
11120;3;69361;
11121;4;69362;
11121;4;69363;
11121;4;69364;
11121;1;69365;
11121;4;69366;
11121;1;69367;
11121;2;69368;
11122;3;69369;
11122;1;69370;
11122;5;69371;
11123;6;69372;
11123;3;69373;
11123;1;69374;
11123;6;69375;
11123;1;69376;
11124;5;69377;
11124;1;69378;
11124;5;69379;
11125;2;69380;
11125;2;69381;
11125;1;69382;
11126;1;69383;
11126;2;69384;
11126;3;69385;
11127;6;69386;
11127;4;69387;
11127;1;69388;
11128;1;69389;
11128;6;69390;
11128;6;69391;
11128;5;69392;
11128;2;69393;
11128;6;69394;
11128;6;69395;
11128;1;69396;
11129;6;69397;
11129;1;69398;
11129;4;69399;
11130;3;69400;
11130;4;69401;
11130;2;69402;
11131;6;69403;
11131;6;69404;
11131;1;69405;
11132;4;69406;
11132;2;69407;
11132;5;69408;
11132;3;69409;
11133;5;69410;
11133;3;69411;
11133;2;69412;
11134;1;69413;
11134;3;69414;
11134;1;69415;
11134;1;69416;
11134;1;69417;
11134;2;69418;
11135;1;69419;
11135;4;69420;
11135;1;69421;
11135;5;69422;
11135;4;69423;
11136;2;69424;
11136;3;69425;
11136;5;69426;
11137;1;69427;
11137;1;69428;
11137;3;69429;
11138;4;69430;
11138;2;69431;
11138;2;69432;
11139;6;69433;
11139;2;69434;
11139;2;69435;
11139;6;69436;
11140;1;69437;
11140;3;69438;
11140;4;69439;
11141;6;69440;
11141;5;69441;
11141;2;69442;
11142;2;69443;
11142;3;69444;
11142;2;69445;
11142;4;69446;
11142;5;69447;
11142;2;69448;
11143;3;69449;
11143;2;69450;
11143;2;69451;
11144;2;69452;
11144;1;69453;
11144;4;69454;
11145;6;69455;
11145;1;69456;
11145;2;69457;
11146;6;69458;
11146;3;69459;
11146;3;69460;
11147;6;69461;
11147;2;69462;
11147;2;69463;
11148;3;69464;
11148;2;69465;
11148;1;69466;
11149;2;69467;
11149;2;69468;
11149;4;69469;
11150;5;69470;
11150;1;69471;
11150;6;69472;
11151;2;69473;
11151;4;69474;
11151;4;69475;
11152;4;69476;
11152;3;69477;
11152;5;69478;
11153;4;69479;
11153;2;69480;
11153;1;69481;
11153;6;69482;
11153;3;69483;
11153;1;69484;
11154;5;69485;
11154;2;69486;
11154;1;69487;
11154;2;69488;
11155;6;69489;
11155;6;69490;
11155;4;69491;
11156;6;69492;
11156;5;69493;
11156;6;69494;
11156;3;69495;
11157;6;69496;
11157;3;69497;
11157;6;69498;
11158;2;69499;
11158;6;69500;
11158;2;69501;
11159;6;69502;
11159;6;69503;
11159;3;69504;
11160;1;69505;
11160;3;69506;
11160;3;69507;
11160;3;69508;
11160;4;69509;
11160;3;69510;
11160;5;69511;
11160;1;69512;
11160;5;69513;
11161;5;69514;
11161;4;69515;
11161;4;69516;
11162;3;69517;
11162;3;69518;
11162;5;69519;
11163;6;69520;
11163;4;69521;
11163;5;69522;
11164;3;69523;
11164;1;69524;
11164;6;69525;
11165;6;69526;
11165;6;69527;
11165;3;69528;
11166;5;69529;
11166;2;69530;
11166;5;69531;
11167;5;69532;
11167;1;69533;
11167;4;69534;
11168;3;69535;
11168;4;69536;
11168;2;69537;
11169;2;69538;
11169;5;69539;
11169;2;69540;
11170;2;69541;
11170;3;69542;
11170;1;69543;
11170;2;69544;
11171;3;69545;
11171;5;69546;
11171;4;69547;
11172;3;69548;
11172;1;69549;
11172;6;69550;
11172;2;69551;
11172;5;69552;
11173;1;69553;
11173;1;69554;
11173;3;69555;
11174;1;69556;
11174;4;69557;
11174;4;69558;
11174;3;69559;
11175;1;69560;
11175;4;69561;
11175;1;69562;
11176;3;69563;
11176;1;69564;
11176;6;69565;
11177;3;69566;
11177;5;69567;
11177;3;69568;
11177;6;69569;
11178;6;69570;
11178;6;69571;
11178;1;69572;
11179;6;69573;
11179;5;69574;
11179;3;69575;
11180;2;69576;
11180;3;69577;
11180;5;69578;
11180;5;69579;
11181;1;69580;
11181;1;69581;
11181;2;69582;
11182;5;69583;
11182;6;69584;
11182;3;69585;
11183;1;69586;
11183;1;69587;
11183;5;69588;
11184;5;69589;
11184;2;69590;
11184;3;69591;
11185;2;69592;
11185;6;69593;
11185;3;69594;
11186;4;69595;
11186;5;69596;
11186;3;69597;
11187;5;69598;
11187;5;69599;
11187;6;69600;
11188;5;69601;
11188;1;69602;
11188;2;69603;
11189;3;69604;
11189;5;69605;
11189;2;69606;
11190;2;69607;
11190;1;69608;
11190;3;69609;
11190;6;69610;
11190;6;69611;
11190;2;69612;
11190;2;69613;
11191;2;69614;
11191;2;69615;
11191;5;69616;
11192;1;69617;
11192;2;69618;
11192;2;69619;
11193;1;69620;
11193;4;69621;
11193;3;69622;
11194;4;69623;
11194;4;69624;
11194;1;69625;
11195;4;69626;
11195;2;69627;
11195;5;69628;
11196;4;69629;
11196;2;69630;
11196;4;69631;
11197;6;69632;
11197;1;69633;
11197;6;69634;
11198;3;69635;
11198;1;69636;
11198;4;69637;
11199;6;69638;
11199;2;69639;
11199;6;69640;
11200;1;69641;
11200;1;69642;
11200;1;69643;
11200;4;69644;
11201;4;69645;
11201;2;69646;
11201;3;69647;
11202;6;69648;
11202;6;69649;
11202;6;69650;
11202;2;69651;
11202;6;69652;
11202;5;69653;
11203;2;69654;
11203;2;69655;
11203;5;69656;
11204;1;69657;
11204;6;69658;
11204;6;69659;
11205;5;69660;
11205;4;69661;
11205;3;69662;
11206;1;69663;
11206;5;69664;
11206;3;69665;
11207;3;69666;
11207;3;69667;
11207;5;69668;
11208;4;69669;
11208;3;69670;
11208;1;69671;
11209;1;69672;
11209;6;69673;
11209;1;69674;
11210;6;69675;
11210;4;69676;
11210;1;69677;
11211;6;69678;
11211;1;69679;
11211;3;69680;
11212;6;69681;
11212;4;69682;
11212;3;69683;
11213;5;69684;
11213;1;69685;
11213;6;69686;
11214;2;69687;
11214;4;69688;
11214;4;69689;
11215;6;69690;
11215;6;69691;
11215;4;69692;
11216;6;69693;
11216;2;69694;
11216;2;69695;
11217;5;69696;
11217;3;69697;
11217;6;69698;
11218;3;69699;
11218;3;69700;
11218;5;69701;
11219;2;69702;
11219;4;69703;
11219;3;69704;
11220;6;69705;
11220;1;69706;
11220;2;69707;
11220;3;69708;
11220;4;69709;
11221;4;69710;
11221;5;69711;
11221;1;69712;
11222;2;69713;
11222;6;69714;
11222;6;69715;
11222;6;69716;
11223;4;69717;
11223;1;69718;
11223;3;69719;
11223;6;69720;
11223;1;69721;
11223;2;69722;
11224;1;69723;
11224;4;69724;
11224;6;69725;
11225;2;69726;
11225;6;69727;
11225;3;69728;
11226;4;69729;
11226;1;69730;
11226;4;69731;
11227;1;69732;
11227;2;69733;
11227;3;69734;
11228;3;69735;
11228;3;69736;
11228;3;69737;
11228;3;69738;
11229;4;69739;
11229;1;69740;
11229;1;69741;
11229;3;69742;
11229;2;69743;
11229;3;69744;
11230;6;69745;
11230;6;69746;
11230;6;69747;
11231;6;69748;
11231;5;69749;
11231;1;69750;
11232;4;69751;
11232;5;69752;
11232;1;69753;
11233;5;69754;
11233;4;69755;
11233;5;69756;
11234;2;69757;
11234;3;69758;
11234;1;69759;
11235;6;69760;
11235;3;69761;
11235;3;69762;
11236;2;69763;
11236;6;69764;
11236;5;69765;
11236;2;69766;
11237;2;69767;
11237;6;69768;
11237;5;69769;
